0.884	2.4083
0.903	2.31829
0.921	2.34431
0.893	2.38828
0.889	2.44151
1.385	2.73459
1.379	2.7253
1.396	2.64049
1.369	2.74083
1.382	2.66755
1.398	2.70678
1.85	3.1388
1.875	3.15812
1.884	3.09381
1.912	2.92109
1.915	2.90069
1.91	3.02024
2.581	3.43499
2.612	3.55406
2.573	3.49915
2.545	3.49084
2.531	3.50166
2.525	3.43872
2.53	3.46237
2.509	3.45923
2.527	3.44143
3.165	4.39556
3.176	4.38361
3.175	4.51973
3.159	4.44142
3.131	4.31756
3.108	4.22136
3.111	4.29513
3.587	5.73394
3.583	5.61092
3.636	5.81024
3.629	5.80603
3.555	5.63535
3.598	5.58845
3.62	5.73606
3.921	8.28859
3.876	8.27348
3.863	7.96922
3.828	7.27242
3.826	7.15773
3.855	7.49861
3.909	7.95993
3.946	9.11868
3.983	9.72646
3.944	9.45461
3.977	9.55514
3.968	9.75512
3.973	9.77176
3.994	10.1394
3.984	10.0051
4.005	9.7262
3.994	9.78296
4.212	12.7401
4.182	12.355
4.17	11.552
4.145	11.4792
4.132	11.691
4.136	11.5613
4.115	11.0634
4.109	10.964
4.079	10.6788
4.074	10.6945
4.067	10.8646
4.078	10.6504
4.071	10.4004
4.11	11.1422
4.109	11.1902
4.16	11.8866
4.151	11.6976
4.116	11.2181
4.12	11.2028
4.134	11.3036
4.158	11.7467
4.164	12.0065
4.166	12.0855
4.142	11.402
4.095	10.7425
4.128	11.3566
4.156	12.0001
4.188	11.8088
4.15	11.7519
4.158	11.8192
4.267	14.1539
4.274	14.2701
4.324	15.6141
4.308	16.0259
4.355	17.3137
4.397	18.6491
4.357	17.8552
4.338	16.1474
4.331	16.0036
4.321	16.0907
4.304	15.4025
4.31	15.5299
4.342	15.8825
4.329	16.5743
4.333	16.3097
4.315	15.7499
4.296	14.7928
4.402	20.3672
4.416	20.6769
4.424	20.6562
4.392	19.9049
4.404	19.0098
4.366	18.8236
4.387	18.1798
4.383	19.6161
4.461	23.3988
4.52	31.196
4.574	39.9378
4.562	38.934
4.459	25.2673
4.401	19.9273
4.469	24.2971
4.489	26.637
4.469	25.1026
4.465	24.8263
4.506	27.8416
4.484	26.4885
4.458	24.0864
4.482	26.0826
4.519	30.035
4.528	32.2169
4.506	28.634
4.486	26.8743
4.458	24.1973
4.477	25.2666
4.474	24.9884
4.475	26.1035
4.491	26.7493
4.48	25.9553
4.49	27.0785
4.503	28.31
4.497	27.4501
4.498	27.6487
4.468	24.749
4.447	23.5712
4.513	28.4209
4.505	29.6286
4.505	28.7421
4.473	25.4625
4.49	26.8566
4.536	33.3639
4.529	30.5254
4.458	25.7268
4.511	28.4619
4.518	29.865
4.479	25.9627
4.572	43.9075
4.591	47.5053
4.6	51.4823
4.606	53.659
4.618	57.4489
4.625	59.8319
4.61	56.8572
4.6	52.5591
4.591	49.4922
4.584	47.2918
4.592	48.3664
4.59	48.6507
4.588	47.5161
4.598	50.4048
4.614	55.258
4.618	56.9531
4.622	58.5594
4.625	60.422
4.66	82.1705
4.645	78.9511
4.65	75.6427
4.651	76.0713
4.643	74.9586
4.648	70.9474
4.658	74.9833
4.658	78.9051
4.657	79.8496
4.659	80.3678
4.653	80.7929
4.649	80.0284
4.648	78.385
4.658	78.0372
4.666	80.4674
4.654	81.1357
4.657	80.868
4.656	82.1889
4.664	88.2578
4.658	85.6782
4.654	82.7312
4.657	81.6648
4.679	83.5513
4.712	84.6024
4.748	78.1493
4.764	70.5471
4.731	72.1573
4.683	79.5498
5.087	17.1706
5.002	17.7139
5.087	17.0519
5.08	14.0351
5.088	17.6662
4.951	20.0967
5.053	20.2304
4.889	26.2726
5.058	20.1282
4.936	21.4107
5.071	18.1514
5.006	17.1906
5.069	17.2815
5.089	14.9503
5.067	17.9532
4.974	21.6805
4.912	28.4199
5.005	20.9026
4.965	23.2066
4.841	28.3172
4.947	25.8033
4.888	32.3713
4.86	37.5468
4.879	36.4295
4.879	34.5645
4.906	31.4643
4.928	27.9883
4.911	28.5134
5.023	17.807
5.103	15.0846
5.12	16.3298
4.953	20.4875
5.021	19.7698
5.061	17.6055
4.934	25.8979
4.92	27.0797
5.033	20.3646
4.99	19.5731
4.969	23.9187
4.984	19.873
5.026	20.455
4.96	18.7878
5.074	18.5992
4.947	21.5467
5.03	20.977
4.861	33.5377
4.906	29.5503
4.996	22.7139
4.914	26.8937
4.969	22.5031
5.04	19.7357
4.911	26.8105
4.945	25.6864
4.971	23.5647
4.908	28.1681
5.03	19.8209
5.199	12.8919
5.176	14.0937
5.194	10.7779
5.206	10.8133
5.208	12.7354
5.216	12.2343
5.243	10.9005
5.257	9.69011
5.254	10.4155
5.239	12.0848
5.193	12.5402
5.211	10.6763
5.177	12.2409
5.154	14.7401
5.159	12.5516
5.188	11.1422
5.18	13.5643
5.166	13.6917
5.169	11.2163
5.153	13.475
5.177	13.7985
5.226	10.8258
5.264	10.2671
5.203	11.7022
5.157	13.9871
5.186	12.5782
5.19	11.1488
5.161	13.627
5.143	13.9987
5.19	11.3209
5.236	11.4801
5.205	11.989
5.226	11.1861
5.237	11.2441
5.193	12.0548
5.153	13.1352
5.134	13.9393
5.166	13.2348
5.169	12.4752
5.159	12.9829
5.181	12.9345
5.211	11.4822
5.294	10.1157
5.34	9.45207
5.326	9.32209
5.298	9.87192
5.247	10.9797
5.233	11.3383
5.254	10.7499
5.256	10.5624
5.265	10.5193
5.238	10.5406
5.263	10.9227
5.233	11.3892
5.202	11.4718
5.205	12.0176
5.17	12.6968
5.201	12.3149
5.203	11.9751
5.147	12.9651
5.152	13.5232
5.203	12.4731
5.209	11.3022
5.163	14.416
5.184	10.7032
5.215	11.2159
5.169	13.9578
5.234	12.3012
5.223	10.5142
5.229	10.6718
5.202	12.4889
5.2	13.2883
5.174	12.7369
5.158	12.0564
5.141	14.2598
5.172	13.4177
5.211	11.6204
5.181	12.5665
5.139	14.1877
5.174	13.3902
5.127	13.7549
5.29	10.7324
5.235	11.1363
5.268	10.7667
5.251	11.0247
5.263	10.5498
5.299	10.247
5.278	10.7567
5.262	11.0309
5.248	11.1038
5.217	11.3979
5.226	11.8958
5.262	10.5909
5.304	9.87309
5.297	10.0157
5.287	10.0976
5.303	10.0482
5.31	9.66683
5.328	9.37044
5.314	9.72163
5.31	9.92601
5.314	9.88161
5.33	9.54483
5.407	7.98554
5.471	7.63249
5.454	7.96498
5.431	8.30084
5.41	8.63261
5.394	8.77368
5.38	9.00694
5.303	9.49416
5.297	9.98483
5.322	10.0909
5.286	9.84535
5.256	10.72
5.245	10.8298
5.28	10.2167
5.261	10.6461
5.197	12.3983
5.142	12.567
5.226	11.0809
5.301	9.9317
5.267	10.3317
5.239	10.846
5.307	9.90884
5.316	9.17302
5.387	8.36585
5.355	8.37861
5.352	8.71347
5.328	9.14236
5.302	9.55923
5.28	9.89068
5.303	9.86373
5.299	9.96656
5.256	10.4096
5.309	9.65925
5.323	9.42743
5.311	9.59668
5.323	9.69943
5.304	9.92372
5.308	9.69637
5.276	9.6802
5.262	10.5193
5.803	5.29275
5.796	5.18904
5.771	5.50161
5.758	5.54767
5.731	5.6408
6.054	4.23096
6.043	4.25862
6.009	4.32167
6.025	4.36472
6.046	4.36289
6.47	3.1499
6.497	3.01807
6.521	3.03006
6.784	2.64668
6.748	2.68839
6.71	2.69618
6.711	2.76733
6.971	2.32986
6.972	2.36467
6.912	2.4536
6.996	0.471745
6.999	0.427078
6.999	0.353798
6.999	0.405653
6.999	0.433522
6.999	0.342033
6.984	0.439616
6.922	0.460486
6.936	0.476551
