0.872	2.37602
0.918	2.30024
0.869	2.61653
0.935	2.24937
0.857	2.45666
0.922	2.44243
0.907	2.53294
0.877	2.47541
0.926	2.29158
0.822	2.61782
0.957	2.37417
0.864	2.44384
0.888	2.33369
1.413	3.03527
1.402	2.83336
1.39	2.46959
1.353	2.64458
1.39	2.79517
1.396	2.86408
1.378	2.73226
1.385	2.47623
1.369	2.60489
1.374	2.81569
1.381	2.84806
1.363	2.75202
1.393	2.49385
1.421	2.56385
1.424	2.86743
1.431	2.7967
1.883	3.02296
1.855	3.13323
1.858	3.15304
1.848	3.07498
1.893	3.1255
1.868	3.2353
1.896	3.13783
1.903	2.99248
1.945	2.96724
1.943	2.98673
1.946	2.93661
1.942	2.99987
1.962	3.18456
1.936	3.14359
2.529	3.51296
2.529	3.41814
2.565	3.43434
2.6	3.53146
2.645	3.59973
2.615	3.60578
2.595	3.51979
2.562	3.41703
2.542	3.47381
2.546	3.51594
2.52	3.46112
2.508	3.42456
2.51	3.41582
2.52	3.46648
2.526	3.42438
2.501	3.41295
2.49	3.54943
2.497	3.48262
2.515	3.38519
2.529	3.45797
3.174	4.57076
3.194	4.45452
3.166	4.29619
3.185	4.50258
3.206	4.54016
3.199	4.4975
3.167	4.49473
3.185	4.50381
3.152	4.43262
3.121	4.34757
3.139	4.23643
3.129	4.178
3.102	4.17199
3.136	4.31755
3.136	4.39695
3.532	5.45667
3.599	5.8325
3.58	5.88117
3.58	5.53668
3.571	5.50059
3.595	5.91308
3.673	6.02324
3.677	5.97049
3.635	5.64372
3.56	5.63696
3.561	5.65398
3.563	5.42049
3.608	5.7115
3.628	5.91118
3.642	5.78326
3.6	5.56201
3.872	7.46279
3.885	8.11001
3.934	8.58972
3.918	8.78919
3.884	8.60931
3.847	7.79069
3.843	7.7583
3.862	7.99052
3.838	7.51795
3.813	6.97406
3.822	7.14866
3.845	7.53292
3.859	7.27851
3.855	7.33214
3.898	7.86908
3.928	8.34664
3.92	8.88593
3.956	9.47014
4.032	9.88878
3.947	10.1163
3.937	9.37853
3.954	9.09935
3.996	10.0505
3.964	9.78514
3.959	9.15054
3.979	9.77667
3.963	10.0748
3.98	9.8006
3.993	10.2522
4	10.4213
3.977	9.64961
3.979	9.57543
4.012	10.0561
4.014	9.87395
3.992	9.75075
3.985	9.63807
4.007	9.53446
4.097	11.178
4.137	11.5824
4.189	12.3898
4.173	12.0407
4.21	12.9811
4.221	13.3076
4.22	12.4142
4.154	11.7
4.18	12.333
4.203	12.2496
4.131	11.603
4.175	11.4493
4.09	11.0525
4.145	11.7146
4.143	11.6977
4.128	11.11
4.12	10.9874
4.115	10.985
4.111	11.1212
4.12	11.1203
4.105	10.8411
4.063	10.3925
4.068	10.5386
4.091	10.9042
4.085	10.8129
4.047	10.6546
4.078	10.835
4.095	10.8052
4.091	10.4939
4.069	10.4315
4.041	10.4387
4.099	10.9232
4.125	11.3992
4.183	11.9977
4.072	10.8542
4.128	10.9248
4.075	10.9509
4.133	11.3596
4.16	11.9505
4.17	11.8241
4.164	12.1093
4.123	11.3047
4.113	11.0581
4.113	11.1925
4.113	11.1755
4.137	11.3566
4.113	11.2659
4.16	11.686
4.136	11.3433
4.178	11.9847
4.171	12.1875
4.148	11.7024
4.17	11.9931
4.174	12.1943
4.167	11.901
4.111	11.0197
4.104	10.7112
4.09	10.8133
4.108	11.0847
4.167	12.1939
4.163	11.7409
4.118	11.3512
4.223	13.1178
4.201	12.3925
4.115	11.2278
4.173	11.807
4.131	11.7508
4.178	12.0539
4.178	12.315
4.217	13.0288
4.262	14.1649
4.238	13.053
4.274	14.2497
4.303	15.551
4.324	16.5072
4.316	16.2526
4.281	14.833
4.33	15.539
4.367	17.0723
4.397	18.4983
4.43	20.4027
4.4	18.7962
4.342	16.3318
4.363	17.0625
4.342	16.8699
4.302	15.7816
4.326	16.5717
4.336	16.9436
4.314	15.8071
4.305	15.067
4.315	14.9925
4.31	15.2492
4.279	14.0251
4.317	16.1788
4.283	15.4325
4.328	16.1109
4.37	17.5232
4.334	15.9586
4.325	15.4411
4.363	16.844
4.335	16.3263
4.31	15.6848
4.311	15.9242
4.297	15.6128
4.299	15.001
4.269	13.8976
4.51	28.3661
4.434	21.1336
4.385	18.2164
4.433	21.1517
4.434	21.3997
4.399	19.7997
4.425	21.0698
4.437	22.0538
4.387	19.3069
4.36	18.0046
4.411	20.1613
4.413	20.3452
4.351	17.4717
4.351	17.3801
4.416	19.8424
4.397	18.9037
4.358	17.3806
4.416	19.9207
4.459	23.5124
4.475	25.4173
4.497	27.5637
4.55	33.3738
4.57	40.9151
4.576	43.9007
4.575	42.0539
4.552	37.3097
4.502	27.4587
4.386	18.5399
4.398	18.5157
4.452	22.018
4.472	24.3255
4.486	26.2974
4.49	26.9934
4.482	26.4311
4.467	25.2805
4.45	23.5003
4.451	23.1717
4.489	25.8635
4.508	29.0852
4.514	29.9714
4.493	27.5279
4.449	23.9556
4.447	23.016
