0	1.76059e-14
0.001	0.00983429
0.002	0.0196564
0.003	0.029454
0.004	0.0392151
0.005	0.0489273
0.006	0.0585786
0.007	0.0681568
0.008	0.0776499
0.009	0.0870456
0.01	0.0963321
0.011	0.105497
0.012	0.114529
0.013	0.123416
0.014	0.132147
0.015	0.140708
0.016	0.14909
0.017	0.157281
0.018	0.165268
0.019	0.173042
0.02	0.18059
0.021	0.187903
0.022	0.194969
0.023	0.201778
0.024	0.20832
0.025	0.214585
0.026	0.220562
0.027	0.226243
0.028	0.231618
0.029	0.236679
0.03	0.241417
0.031	0.245823
0.032	0.24989
0.033	0.253611
0.034	0.256979
0.035	0.259987
0.036	0.262629
0.037	0.2649
0.038	0.266794
0.039	0.268308
0.04	0.269437
0.041	0.270178
0.042	0.270528
0.043	0.270486
0.044	0.270049
0.045	0.269216
0.046	0.267988
0.047	0.266366
0.048	0.264349
0.049	0.26194
0.05	0.259142
0.051	0.255958
0.052	0.252391
0.053	0.248447
0.054	0.244131
0.055	0.239448
0.056	0.234407
0.057	0.229015
0.058	0.223279
0.059	0.217209
0.06	0.210815
0.061	0.204107
0.062	0.197097
0.063	0.189795
0.064	0.182216
0.065	0.174371
0.066	0.166275
0.067	0.157942
0.068	0.149387
0.069	0.140627
0.07	0.131677
0.071	0.122555
0.072	0.113278
0.073	0.103866
0.074	0.0943378
0.075	0.0847156
0.076	0.0750228
0.077	0.0652864
0.078	0.0555401
0.079	0.0458304
0.08	0.0362332
0.081	0.0269041
0.082	0.0182687
0.083	0.011892
0.084	0.0120084
0.085	0.0183832
0.086	0.026778
0.087	0.0357011
0.088	0.0447453
0.089	0.0537606
0.09	0.0626735
0.091	0.0714392
0.092	0.0800258
0.093	0.0884077
0.094	0.096563
0.095	0.104472
0.096	0.112118
0.097	0.119483
0.098	0.126552
0.099	0.133311
0.1	0.139745
0.101	0.145844
0.102	0.151594
0.103	0.156984
0.104	0.162006
0.105	0.166648
0.106	0.170904
0.107	0.174766
0.108	0.178227
0.109	0.181282
0.11	0.183926
0.111	0.186156
0.112	0.18797
0.113	0.189365
0.114	0.190341
0.115	0.190899
0.116	0.19104
0.117	0.190766
0.118	0.190081
0.119	0.18899
0.12	0.187497
0.121	0.185609
0.122	0.183334
0.123	0.18068
0.124	0.177656
0.125	0.174273
0.126	0.170541
0.127	0.166475
0.128	0.162085
0.129	0.157388
0.13	0.152397
0.131	0.14713
0.132	0.141604
0.133	0.135836
0.134	0.129847
0.135	0.123658
0.136	0.117291
0.137	0.110771
0.138	0.104123
0.139	0.0973791
0.14	0.0905709
0.141	0.0837373
0.142	0.0769236
0.143	0.0701852
0.144	0.0635919
0.145	0.0572347
0.146	0.0512354
0.147	0.0457595
0.148	0.04103
0.149	0.0373289
0.15	0.0349645
0.151	0.0341776
0.152	0.0350224
0.153	0.037325
0.154	0.0407691
0.155	0.0450198
0.156	0.0497959
0.157	0.0548852
0.158	0.060134
0.159	0.0654312
0.16	0.0706958
0.161	0.0758665
0.162	0.0808964
0.163	0.0857482
0.164	0.0903916
0.165	0.0948018
0.166	0.0989578
0.167	0.102842
0.168	0.106439
0.169	0.109736
0.17	0.112723
0.171	0.115389
0.172	0.117727
0.173	0.119731
0.174	0.121396
0.175	0.122717
0.176	0.123694
0.177	0.124324
0.178	0.124606
0.179	0.124544
0.18	0.124137
0.181	0.12339
0.182	0.122306
0.183	0.12089
0.184	0.11915
0.185	0.117091
0.186	0.114722
0.187	0.112051
0.188	0.109089
0.189	0.105846
0.19	0.102333
0.191	0.0985627
0.192	0.0945476
0.193	0.0903013
0.194	0.0858382
0.195	0.0811733
0.196	0.076322
0.197	0.0713008
0.198	0.0661265
0.199	0.0608167
0.2	0.0553901
0.201	0.0498661
0.202	0.044266
0.203	0.0386134
0.204	0.0329363
0.205	0.0272712
0.206	0.0216744
0.207	0.0162527
0.208	0.0112776
0.209	0.00764165
0.21	0.0075155
0.211	0.0109251
0.212	0.0156261
0.213	0.020673
0.214	0.0257824
0.215	0.0308452
0.216	0.0358064
0.217	0.0406314
0.218	0.0452952
0.219	0.0497774
0.22	0.0540609
0.221	0.0581302
0.222	0.0619717
0.223	0.0655726
0.224	0.0689217
0.225	0.0720083
0.226	0.0748231
0.227	0.0773576
0.228	0.0796042
0.229	0.0815564
0.23	0.0832086
0.231	0.0845562
0.232	0.0855958
0.233	0.0863246
0.234	0.0867413
0.235	0.0868453
0.236	0.0866372
0.237	0.0861189
0.238	0.0852931
0.239	0.0841638
0.24	0.0827363
0.241	0.0810171
0.242	0.079014
0.243	0.0767363
0.244	0.0741948
0.245	0.0714022
0.246	0.0683734
0.247	0.0651254
0.248	0.0616787
0.249	0.0580574
0.25	0.0542911
0.251	0.0504164
0.252	0.0464799
0.253	0.0425428
0.254	0.0386877
0.255	0.0350275
0.256	0.0317182
0.257	0.0289683
0.258	0.0270327
0.259	0.0261668
0.26	0.0265355
0.261	0.028133
0.262	0.0307952
0.263	0.0342872
0.264	0.0383833
0.265	0.0429014
0.266	0.0477044
0.267	0.0526912
0.268	0.0577859
0.269	0.0629302
0.27	0.0680779
0.271	0.0731908
0.272	0.078237
0.273	0.0831884
0.274	0.0880205
0.275	0.092711
0.276	0.0972397
0.277	0.101588
0.278	0.105739
0.279	0.109676
0.28	0.113384
0.281	0.116851
0.282	0.120063
0.283	0.123009
0.284	0.125677
0.285	0.128059
0.286	0.130145
0.287	0.131928
0.288	0.1334
0.289	0.134557
0.29	0.135392
0.291	0.135902
0.292	0.136085
0.293	0.135938
