#Creator: pendulumdriveEventBuffer
#Creation time: Thu Apr 11 16:06:28 2019
#Time	Pos
#[s]	[au]
19.190	457
19.240	466
19.291	462
19.341	477
19.391	477
19.441	469
19.491	474
19.541	467
19.592	460
19.642	450
19.692	426
19.742	428
19.792	417
19.843	398
19.893	396
19.943	387
19.993	382
20.044	377
20.094	364
20.145	376
20.195	379
20.245	380
20.295	393
20.345	403
20.396	415
20.446	425
20.496	422
20.546	448
20.596	460
20.646	460
20.697	473
20.747	476
20.797	479
20.847	478
20.897	457
20.948	467
20.999	459
21.049	441
21.099	439
21.149	425
21.199	415
21.250	404
21.300	385
21.350	385
21.400	379
21.450	370
21.500	374
21.551	375
21.601	379
21.651	385
21.701	386
21.751	404
21.801	417
21.853	422
21.903	439
21.953	447
22.003	461
22.053	469
22.104	463
22.154	479
22.204	479
22.254	474
22.304	476
22.354	465
22.405	460
22.455	448
22.505	424
22.555	425
22.605	413
22.655	398
22.706	393
22.757	381
22.807	377
22.857	374
22.907	365
22.958	373
23.008	378
23.058	381
23.108	395
23.158	404
23.208	416
23.259	429
23.309	432
23.359	454
23.409	464
23.459	469
23.509	479
23.560	477
23.610	484
23.661	481
23.711	466
23.761	467
23.812	458
23.862	444
23.912	435
23.962	421
24.012	409
24.062	398
24.113	380
24.163	378
24.213	375
24.263	368
24.313	371
24.364	391
24.414	378
24.464	384
24.514	388
24.565	406
24.615	421
24.666	432
24.716	445
24.766	466
24.816	468
24.866	476
24.916	472
24.967	485
25.017	484
25.067	480
25.117	476
25.167	457
25.218	458
25.268	446
25.318	424
25.368	420
25.419	406
25.469	392
25.520	385
25.570	381
25.620	371
25.670	368
25.720	363
25.770	371
25.821	378
25.871	384
25.921	397
25.971	399
26.021	423
26.072	436
26.122	441
26.172	460
26.222	471
26.272	480
26.323	485
26.374	475
26.424	487
26.474	482
26.524	467
26.574	468
26.624	454
26.675	442
26.725	429
26.775	403
26.825	402
26.875	391
26.926	374
26.976	373
27.026	368
27.076	365
27.126	368
27.176	364
27.228	379
27.278	388
27.328	393
27.378	413
27.428	426
27.479	439
27.529	453
27.579	449
27.629	475
27.679	483
27.729	480
27.780	489
27.830	485
27.880	482
27.930	475
27.980	447
28.030	452
28.081	440
28.132	418
28.182	413
28.232	398
28.282	385
28.333	377
28.383	361
28.433	368
28.483	366
28.533	360
28.583	372
28.634	380
28.684	391
28.734	403
28.784	406
28.834	430
28.884	444
28.935	452
28.985	469
29.036	475
29.086	484
29.136	487
29.187	476
29.237	486
29.287	480
29.337	466
29.387	460
29.437	447
29.488	436
29.538	421
29.588	400
29.638	395
29.688	384
29.738	371
29.789	369
29.839	367
29.889	365
29.940	368
29.990	366
30.041	383
30.091	395
30.141	401
30.191	420
30.241	433
30.291	447
30.342	459
30.392	459
30.442	479
30.492	486
30.542	485
30.592	488
30.643	479
30.693	478
30.743	469
30.793	448
30.844	445
30.895	431
30.945	413
30.995	404
31.045	391
31.095	382
31.145	373
31.196	362
31.246	366
31.296	367
31.346	364
31.396	377
31.447	389
31.497	397
31.547	410
31.597	416
31.647	438
31.697	451
31.749	462
31.799	474
31.849	471
31.899	488
31.949	488
31.999	478
32.050	482
32.100	475
32.150	464
32.200	455
32.250	435
32.301	426
32.351	413
32.401	394
32.451	387
32.501	378
32.551	368
32.602	367
32.653	367
32.703	367
32.753	372
32.803	372
32.853	390
32.904	401
32.954	414
33.004	429
33.054	431
33.104	455
33.155	467
33.205	469
33.255	484
33.305	486
33.355	489
33.405	487
33.456	467
33.506	472
33.557	463
33.607	441
33.657	437
33.708	423
33.758	408
33.808	397
33.858	376
33.908	376
33.958	370
34.009	360
34.059	366
34.109	369
34.159	375
34.209	383
34.259	384
34.310	405
34.360	419
34.410	424
34.461	446
34.511	457
34.562	470
34.612	478
34.662	471
34.712	487
34.762	487
34.812	478
34.863	478
34.913	467
34.963	458
35.013	446
35.063	422
35.113	419
35.164	406
35.214	388
35.264	382
35.314	375
35.365	370
35.416	368
35.466	357
35.516	370
35.566	378
35.616	381
35.666	396
35.717	407
35.767	423
35.817	436
35.867	437
35.917	460
35.967	470
36.018	473
36.068	483
36.118	483
36.168	485
36.218	481
36.270	462
36.320	465
36.370	455
36.420	436
36.470	428
36.520	415
36.571	404
36.621	392
36.671	374
36.721	375
36.771	370
36.821	364
36.872	370
36.922	374
36.972	381
37.022	389
37.072	394
37.123	413
37.174	425
37.224	433
37.274	450
37.324	458
37.374	472
37.425	478
37.475	468
37.525	484
37.575	481
37.625	475
37.676	471
37.726	458
37.776	450
37.826	439
37.876	420
37.926	414
37.977	401
38.028	388
38.078	383
38.128	379
38.178	372
38.228	371
38.279	365
38.329	377
38.379	383
38.429	389
38.479	404
38.530	433
38.580	428
38.630	439
38.680	441
38.730	461
38.780	469
38.831	473
38.881	480
38.932	466
38.982	479
39.032	474
39.082	457
39.133	459
39.183	448
39.233	434
39.283	424
39.333	411
39.384	403
39.434	392
39.484	377
39.534	380
39.584	376
39.634	373
39.685	378
39.735	375
39.785	388
39.836	397
39.886	398
39.936	416
39.987	428
40.037	438
40.087	449
40.137	443
40.187	466
40.238	473
40.288	467
40.338	477
40.388	473
40.438	470
40.488	464
40.539	443
40.589	446
40.639	436
40.689	418
40.740	414
40.791	404
40.841	394
40.891	388
40.941	374
40.991	380
41.041	379
41.092	374
41.142	384
41.192	390
41.242	399
41.292	408
41.342	408
41.393	429
41.443	437
41.493	441
41.543	457
41.593	462
41.645	469
41.695	473
41.745	461
41.795	471
41.845	468
41.895	454
41.946	455
41.996	444
42.046	435
42.096	424
42.146	406
42.196	407
42.247	399
42.297	384
42.347	386
42.397	382
42.447	381
42.498	383
42.549	377
42.599	391
42.649	398
42.699	402
42.749	417
42.800	425
42.850	436
42.900	445
42.950	443
43.000	461
43.050	466
43.101	464
43.151	470
43.201	466
43.251	467
43.301	462
43.352	439
43.402	447
43.453	438
43.503	422
43.553	418
43.603	407
43.654	401
43.704	394
43.754	379
43.804	386
43.854	383
43.904	380
43.955	386
44.005	391
44.055	398
44.105	404
44.155	406
44.206	424
44.256	434
44.306	440
44.357	452
44.407	457
44.457	465
44.508	469
44.558	457
44.608	470
44.658	467
44.708	459
44.759	456
44.809	445
44.859	439
44.909	429
44.959	410
45.009	410
45.060	401
45.110	392
45.160	389
45.210	383
45.261	384
45.311	384
45.362	377
45.412	390
45.462	397
45.512	400
45.562	414
45.613	421
45.663	431
45.713	441
45.763	440
45.813	458
45.863	463
45.914	466
45.964	471
46.014	460
46.064	471
46.115	464
46.165	446
46.216	450
46.266	440
46.316	430
46.366	422
46.416	411
46.467	403
46.517	396
46.567	384
46.617	384
46.667	383
46.717	380
46.768	384
46.818	383
46.868	394
46.918	402
46.968	401
47.020	420
47.070	429
47.120	438
47.170	450
47.220	447
47.270	464
47.321	469
47.371	463
47.421	473
47.471	470
47.521	465
47.571	461
47.622	439
47.672	444
47.722	433
47.772	416
47.822	414
47.872	404
47.924	394
47.974	387
48.024	373
48.074	382
48.124	380
48.175	374
48.225	386
48.275	393
48.325	400
48.375	409
48.425	405
48.476	429
48.526	439
48.576	442
48.626	459
48.676	463
48.727	471
48.777	474
48.828	460
48.878	473
48.928	469
48.978	455
49.029	454
49.079	444
49.129	435
49.179	423
49.229	401
49.279	403
49.330	392
49.380	382
49.430	381
49.480	378
49.530	379
49.581	380
49.631	375
49.681	389
49.732	398
49.782	403
49.832	418
49.883	429
49.933	441
49.983	451
50.033	446
50.083	469
50.133	472
50.184	472
50.234	477
50.284	472
50.334	471
50.384	464
50.435	443
50.485	445
50.535	434
50.585	417
50.636	411
50.686	401
50.737	391
50.787	384
50.837	374
50.887	375
50.937	376
50.988	372
51.038	382
51.088	387
51.138	397
51.188	407
51.238	410
51.289	430
51.339	442
51.389	449
51.439	463
51.489	467
51.540	476
51.591	479
51.641	466
51.691	477
51.741	470
51.791	461
51.842	455
51.892	441
51.942	432
51.992	422
52.042	400
52.092	399
52.143	389
52.193	379
52.243	377
52.293	379
52.343	374
52.393	376
52.445	374
52.495	388
52.545	397
52.595	405
52.645	420
52.696	427
52.746	443
52.796	454
52.846	454
52.896	471
52.946	477
52.997	479
53.047	482
53.097	463
53.147	472
53.197	465
53.247	445
53.298	446
53.349	432
53.399	419
53.449	409
53.499	399
53.550	389
53.600	382
53.650	369
53.700	372
53.750	373
53.800	376
53.851	382
53.901	383
53.951	398
54.001	408
54.051	412
54.101	433
54.152	443
54.202	454
54.253	464
54.303	461
54.353	477
54.404	479
54.454	471
54.504	477
54.554	472
54.604	464
54.654	454
54.705	430
54.755	432
54.805	420
54.855	402
54.905	398
54.956	390
55.006	383
55.056	377
55.106	366
55.157	375
55.207	378
55.258	376
55.308	391
55.358	397
55.408	409
55.458	422
55.508	420
55.559	445
55.609	455
55.659	457
55.709	472
55.759	473
55.810	480
55.860	478
55.910	463
55.960	470
56.011	462
56.061	448
56.112	444
56.162	430
56.212	420
56.262	408
56.312	388
56.362	389
56.413	382
56.463	370
56.513	375
56.563	375
56.613	378
56.664	384
56.714	384
56.764	400
56.814	410
56.864	416
56.915	434
56.966	441
57.016	456
57.066	463
57.116	457
57.166	475
57.216	478
57.267	473
57.317	475
57.367	466
57.417	462
57.467	454
57.518	430
57.568	430
57.618	417
57.668	405
57.718	398
57.768	389
57.820	383
57.870	377
57.920	368
57.970	377
58.020	380
58.071	379
58.121	391
58.171	401
58.221	412
58.271	423
58.321	424
58.372	445
58.422	454
58.472	460
58.522	470
58.572	471
58.622	477
58.673	476
58.724	459
58.774	468
58.824	459
58.874	448
58.925	440
58.975	427
59.025	419
59.075	408
59.125	388
59.175	388
59.226	382
59.276	376
59.326	376
59.376	395
59.426	380
59.476	385
59.527	384
59.577	400
59.628	410
59.678	420
59.728	434
59.779	439
59.829	455
59.879	464
59.929	461
59.979	475
60.029	476
60.080	476
60.130	474
60.180	458
60.230	461
60.280	451
60.330	430
60.381	429
60.431	417
60.481	405
60.532	397
60.582	383
60.633	382
60.683	377
60.733	368
60.783	376
60.833	379
60.883	384
60.934	392
60.984	399
61.034	411
61.084	424
61.134	426
61.184	446
61.235	455
61.285	465
61.335	473
61.385	463
61.436	477
61.487	477
61.537	466
61.587	469
61.637	459
61.687	449
61.737	441
61.788	416
61.838	416
61.888	404
61.938	390
61.988	387
62.039	380
62.089	377
62.139	375
62.189	367
62.239	379
62.289	385
62.341	385
62.391	402
62.441	411
62.491	424
62.541	436
62.591	433
62.642	458
62.692	466
62.742	466
62.792	477
62.842	477
62.893	478
62.943	475
62.993	455
63.043	461
63.093	451
63.143	434
63.194	428
63.245	415
63.295	406
63.345	395
63.395	376
63.445	379
63.496	376
63.546	368
63.596	374
63.646	378
63.696	385
63.747	391
63.797	392
63.847	413
63.897	424
63.947	432
63.997	448
64.048	457
64.098	467
64.149	474
64.199	462
64.249	480
64.300	478
64.350	470
64.400	469
64.450	457
64.500	450
64.550	438
64.601	417
64.651	415
64.701	403
64.751	388
64.801	384
64.851	378
64.902	373
64.952	373
65.002	365
65.053	378
65.103	384
65.154	388
65.204	403
65.254	413
65.304	425
65.354	438
65.404	441
65.455	462
65.505	469
65.555	473
65.605	480
65.655	477
65.705	479
65.756	475
65.806	457
65.856	460
65.906	449
65.957	436
66.008	426
66.058	411
66.108	403
66.158	391
66.208	375
66.258	377
66.309	373
66.359	368
66.409	374
66.459	382
66.509	385
66.559	393
66.610	394
66.660	415
66.710	427
66.760	438
66.810	451
66.862	451
66.912	471
66.962	478
67.012	467
67.062	480
67.112	479
67.163	474
67.213	468
67.263	447
67.313	448
67.363	435
67.413	416
67.464	411
67.514	400
67.564	389
67.614	384
67.664	367
67.715	372
67.766	374
67.816	368
67.866	379
67.916	386
67.966	394
68.017	406
68.067	407
68.117	430
68.167	441
68.217	443
68.268	462
68.318	469
68.368	476
68.418	479
68.468	465
68.518	478
68.569	473
68.620	458
68.670	457
68.720	445
68.770	432
68.820	422
68.871	400
68.921	401
68.971	391
69.021	376
69.071	379
69.122	374
69.172	374
69.222	377
69.272	372
69.322	388
69.372	396
69.423	401
69.473	418
69.524	429
69.574	442
69.624	451
69.674	449
69.725	469
69.775	473
69.825	471
69.875	479
69.925	473
69.976	470
70.026	464
70.076	442
70.126	445
70.176	434
70.226	417
70.277	411
70.327	399
70.377	392
70.428	384
70.478	368
70.528	376
70.579	376
70.629	374
70.679	382
70.729	390
70.779	399
70.830	407
70.880	410
70.930	430
70.980	440
71.030	448
71.080	460
71.131	465
71.181	472
71.231	474
71.281	463
71.332	473
71.383	470
71.433	458
71.483	454
71.533	443
71.583	433
71.633	421
71.684	402
71.734	401
71.784	393
71.834	384
71.884	381
71.934	378
71.985	378
72.035	380
72.085	377
72.135	391
72.185	399
72.237	404
72.287	419
72.337	427
72.387	440
72.437	450
72.487	448
72.538	466
72.588	470
72.638	470
72.688	475
72.738	467
72.788	468
72.839	462
72.889	442
72.939	444
72.989	433
73.039	420
73.090	413
73.141	401
73.191	395
73.241	387
73.291	376
73.341	380
73.392	380
73.442	378
73.492	385
73.542	394
73.592	399
73.642	408
73.693	411
73.743	429
73.793	438
73.843	448
73.893	457
73.944	447
73.994	470
74.045	473
74.095	464
74.145	471
74.195	465
74.246	460
74.296	453
74.346	437
74.396	434
74.446	424
74.496	405
74.547	405
74.597	396
74.647	387
74.697	383
74.747	375
74.798	380
74.848	382
74.898	378
74.949	392
74.999	397
75.049	405
75.100	417
75.150	423
75.200	437
75.250	447
75.300	449
75.351	463
75.401	469
75.451	471
75.501	473
75.551	456
75.601	467
75.652	462
75.702	446
75.752	446
75.802	435
75.853	425
75.903	415
75.954	395
76.004	397
76.054	390
76.104	378
76.154	381
76.205	380
76.255	380
76.305	386
76.355	378
76.405	398
76.455	406
76.506	410
76.556	425
76.606	435
76.656	446
76.707	455
76.757	450
76.808	470
76.858	473
76.908	468
76.958	472
77.008	468
77.059	463
77.109	456
77.159	433
77.209	437
77.259	425
77.309	408
77.360	406
77.410	395
77.460	388
77.510	382
77.560	370
77.612	378
77.662	378
77.712	376
77.762	388
77.812	395
77.862	405
77.913	416
77.963	416
78.013	438
78.063	449
78.113	453
78.163	466
78.214	470
78.264	475
78.314	477
78.364	464
78.414	474
78.464	466
78.516	452
78.566	449
78.616	435
78.666	425
78.716	413
78.767	394
78.817	393
78.867	386
78.917	376
78.967	376
79.017	374
79.068	375
79.118	378
79.168	376
79.218	394
79.268	404
79.319	412
79.369	427
79.420	437
79.470	451
79.520	461
79.570	454
79.621	476
79.671	479
79.721	478
79.771	479
79.821	469
79.871	465
79.922	458
79.972	438
80.022	437
80.072	424
80.122	408
80.173	400
80.223	389
80.273	382
80.324	375
80.374	364
80.424	370
80.475	372
80.525	376
80.575	385
80.625	419
80.675	406
80.725	419
80.776	419
80.826	442
80.876	452
80.926	462
80.976	474
81.027	467
81.077	483
81.127	483
81.177	471
81.228	475
81.278	467
81.329	457
81.379	447
81.429	429
81.479	421
81.529	408
81.580	387
81.630	387
81.680	379
81.730	370
81.780	370
81.830	367
81.881	372
81.931	377
81.981	377
82.031	395
82.081	407
82.132	418
82.183	431
82.233	431
82.283	456
82.333	467
82.383	466
82.434	482
82.484	481
82.534	484
82.584	480
82.634	462
82.684	468
82.735	456
82.785	438
82.835	431
82.885	418
82.935	406
82.985	395
83.037	375
83.087	376
83.137	372
83.187	361
83.237	369
83.288	372
83.338	378
83.388	387
83.438	388
83.488	409
83.538	422
83.589	429
83.639	447
83.689	458
83.739	470
83.789	476
83.839	466
83.890	485
83.941	483
83.991	471
84.041	475
84.091	463
84.142	454
84.192	442
84.242	417
84.292	415
84.342	404
84.392	385
84.443	382
84.493	375
84.543	371
84.593	371
84.643	362
84.693	374
84.744	380
84.794	384
84.845	400
84.895	411
84.945	424
84.996	437
85.046	434
85.096	461
85.146	470
85.196	470
85.246	482
85.297	480
85.347	482
85.397	479
85.447	460
85.497	461
85.548	452
85.598	436
85.648	426
85.698	413
85.749	401
85.799	390
85.850	372
85.900	377
85.950	372
86.000	366
86.050	371
86.100	375
86.151	384
86.201	391
86.251	391
86.301	413
86.351	425
86.402	436
86.452	451
86.502	457
86.552	471
86.603	477
86.653	471
86.704	482
86.754	480
86.804	474
86.854	469
86.904	456
86.954	449
87.005	437
87.055	416
87.105	411
87.155	399
87.205	385
87.256	382
87.306	375
87.356	371
87.406	370
87.456	364
87.507	377
87.558	383
87.608	389
87.658	405
87.708	415
87.758	429
87.808	441
87.859	440
87.909	464
87.959	472
88.009	477
88.059	480
88.110	469
88.160	479
88.210	474
88.260	454
88.310	458
88.360	446
88.412	432
88.462	422
88.512	409
88.562	399
88.612	388
88.663	374
88.713	374
88.763	372
88.813	369
88.863	374
88.913	381
88.964	386
89.014	397
89.064	400
89.114	420
89.164	430
89.214	442
89.265	456
89.316	454
89.366	473
89.416	478
89.466	470
89.517	479
89.567	477
89.617	473
89.667	465
89.717	442
89.767	445
89.818	432
89.868	412
89.918	408
89.968	397
90.018	389
90.068	380
90.119	367
90.169	372
90.220	372
90.270	370
90.320	381
90.371	388
90.421	398
90.471	408
90.521	408
90.571	432
90.621	444
90.672	448
90.722	465
90.772	470
90.822	477
90.872	480
90.922	466
90.973	476
91.023	471
91.073	458
91.124	453
91.174	442
91.225	432
91.275	420
91.325	398
91.375	397
91.425	387
91.475	375
91.526	376
91.576	373
91.626	374
91.676	377
91.726	372
91.776	391
91.827	398
91.877	405
91.927	423
91.977	433
92.028	445
92.079	456
92.129	452
92.179	472
92.229	477
92.279	474
92.329	479
92.380	472
92.430	470
92.480	462
92.530	441
92.580	441
92.631	429
92.681	414
92.731	407
92.781	396
92.831	388
92.881	381
92.933	368
92.983	374
93.033	373
93.083	374
93.133	384
93.183	386
93.234	401
93.284	411
93.334	428
93.384	435
93.434	444
93.485	453
93.535	464
93.585	466
93.635	477
93.685	479
93.735	466
93.786	474
93.837	468
93.887	458
93.937	452
93.987	438
94.037	429
94.088	418
94.138	398
94.188	396
94.238	386
94.288	376
94.339	376
94.389	379
94.439	375
94.489	378
94.539	376
94.589	391
94.640	401
94.690	408
94.741	425
94.791	430
94.841	448
94.892	457
94.942	455
94.992	474
95.042	476
95.092	477
95.142	478
95.193	461
95.243	468
95.293	460
95.343	440
95.393	440
95.443	429
95.494	416
95.544	404
95.594	395
95.645	385
95.695	380
95.746	369
95.796	374
95.846	375
95.896	376
95.946	385
95.996	387
96.047	402
96.097	413
96.147	417
96.197	436
96.247	446
96.297	457
96.348	466
96.398	455
96.448	477
96.498	478
96.549	469
96.600	474
96.650	466
96.700	459
96.750	449
96.800	424
96.850	427
96.901	414
96.951	398
97.001	394
97.051	387
97.101	379
97.151	375
97.202	364
97.252	375
97.302	379
97.352	378
97.402	394
97.454	401
97.504	413
97.554	425
97.604	424
97.654	449
97.704	457
97.755	461
97.805	473
97.855	474
97.905	478
97.955	477
98.005	460
98.056	467
98.106	459
98.156	444
98.206	438
98.256	425
98.307	415
98.358	404
98.408	386
98.458	386
98.508	380
98.558	371
98.609	374
98.659	373
98.709	381
98.759	387
98.809	386
98.860	402
98.910	413
98.960	420
99.010	437
99.060	445
99.110	457
99.161	465
99.212	460
99.262	476
99.312	477
99.362	470
99.412	474
99.463	463
99.513	459
99.563	448
99.613	425
99.663	427
99.714	415
99.764	400
99.814	394
99.864	387
99.914	380
99.964	376
100.015	368
100.065	376
100.116	380
100.166	384
100.216	394
100.266	403
100.317	414
100.367	426
100.417	428
100.467	449
100.517	458
100.568	463
100.618	473
100.668	472
100.718	479
100.768	477
100.818	462
100.869	465
100.919	458
100.969	445
101.020	437
101.070	423
101.120	415
101.171	402
101.221	385
101.271	386
101.321	380
101.371	374
101.422	375
101.472	379
101.522	378
101.572	386
101.622	387
101.672	404
101.723	416
101.773	426
101.823	439
101.873	442
101.924	459
101.975	467
102.025	461
102.075	477
102.125	477
102.175	477
102.225	473
102.276	456
102.326	457
102.376	447
102.426	426
102.476	424
102.526	412
102.577	400
102.627	393
102.677	379
102.727	378
102.777	375
102.829	366
102.879	376
102.929	379
102.979	386
103.029	394
103.079	391
103.130	416
103.180	427
103.230	432
103.280	453
103.330	460
103.380	469
103.431	476
103.481	461
103.531	481
103.581	477
103.631	466
103.682	465
103.733	456
103.783	446
103.833	435
103.883	411
103.933	411
103.984	400
104.034	384
104.084	382
104.134	376
104.184	373
104.234	372
104.285	365
104.335	379
104.385	386
104.435	390
104.485	406
104.536	417
104.586	430
104.637	441
104.687	438
104.737	463
104.787	471
104.838	471
104.888	479
104.938	478
104.988	479
105.038	473
105.088	453
105.139	458
105.189	444
105.239	427
105.289	421
105.339	409
105.390	399
105.440	388
105.490	372
105.541	374
105.591	372
105.641	365
105.692	373
105.742	379
105.792	387
105.842	396
105.892	398
105.943	419
105.993	432
106.043	440
106.093	455
106.143	463
106.193	473
106.244	479
106.294	469
106.344	482
106.394	479
106.445	468
106.495	465
106.546	451
106.596	444
106.646	432
106.696	409
106.746	406
106.797	394
106.847	380
106.897	380
106.947	374
106.997	371
107.047	371
107.098	366
107.148	381
107.198	387
107.248	393
107.299	409
107.349	420
107.400	434
107.450	446
107.500	447
107.550	468
107.600	473
107.651	477
107.701	482
107.751	477
107.801	478
107.851	472
107.901	452
107.952	454
108.002	441
108.052	425
108.102	417
108.152	404
108.204	394
108.254	385
108.304	370
108.354	373
108.404	370
108.454	368
108.505	374
108.555	382
108.605	388
108.655	400
108.705	402
108.755	425
108.806	437
108.856	444
108.906	459
108.956	459
109.006	475
109.056	480
109.108	472
109.158	481
109.208	477
109.258	470
109.308	461
109.359	444
109.409	439
109.459	427
109.509	406
109.559	404
109.609	393
109.660	384
109.710	377
109.760	375
109.810	372
109.860	372
109.911	368
109.961	383
110.012	391
110.062	400
110.112	413
110.162	415
110.213	437
110.263	449
110.313	452
110.363	469
110.413	475
110.463	480
110.514	481
110.564	465
110.614	476
110.664	469
110.714	453
110.765	449
110.815	437
110.865	426
110.916	414
110.966	393
111.016	392
111.067	383
111.117	370
111.167	374
111.217	371
111.267	373
111.317	376
111.368	372
111.418	391
111.468	402
111.518	410
111.568	427
111.619	436
111.669	450
111.719	461
111.769	455
111.820	476
111.870	480
111.921	475
111.971	479
112.021	473
112.071	468
112.121	459
112.172	435
112.222	437
112.272	424
112.322	406
112.372	400
112.422	390
112.473	382
112.523	376
112.573	364
112.623	372
112.673	373
112.724	373
112.775	384
112.825	395
112.875	405
112.925	417
112.975	418
113.026	441
113.076	453
113.126	458
113.176	472
113.226	475
113.276	480
113.327	481
113.377	467
113.427	473
113.477	467
113.527	452
113.577	447
113.629	431
113.679	422
113.729	411
113.779	390
113.829	386
113.880	381
113.930	370
113.980	371
114.030	371
114.080	373
114.130	379
114.181	376
114.231	396
114.281	406
114.331	416
114.381	431
114.431	441
114.482	455
114.533	465
114.583	461
114.633	479
114.683	481
114.734	480
114.784	479
114.834	468
114.884	466
114.934	455
114.984	434
115.035	432
115.085	420
115.135	404
115.185	396
115.235	415
115.285	378
115.336	372
115.386	364
115.437	370
115.487	373
115.537	374
115.588	385
115.638	423
115.688	409
115.738	420
115.788	424
115.838	447
115.889	458
115.939	466
115.989	476
116.039	469
116.089	484
116.140	483
116.190	471
