#Creator: pendulumdriveEventBuffer
#Creation time: Thu Apr 11 16:06:28 2019
#Time	Pos
#[s]	[au]
21.047	452
21.097	456
21.148	452
21.198	458
21.248	458
21.298	456
21.348	461
21.398	456
21.449	460
21.499	461
21.549	453
21.600	458
21.650	456
21.701	452
21.751	454
21.801	448
21.851	454
21.901	455
21.951	451
22.002	457
22.052	458
22.102	457
22.152	461
22.202	457
22.252	462
22.303	462
22.353	458
22.403	460
22.453	456
22.504	454
22.555	453
22.605	449
22.655	452
22.705	453
22.755	448
22.805	454
22.856	453
22.906	454
22.956	458
23.006	456
23.056	461
23.106	464
23.157	460
23.207	462
23.257	463
23.307	461
23.357	461
23.409	453
23.459	456
23.509	455
23.559	449
23.609	453
23.659	452
23.710	450
23.760	453
23.810	450
23.860	456
23.910	457
23.960	456
24.011	461
24.061	460
24.111	458
24.161	462
24.211	456
24.262	461
24.313	457
24.363	450
24.413	456
24.463	454
24.513	450
24.564	454
24.614	448
24.664	455
24.714	457
24.764	454
24.814	459
24.865	458
24.915	461
24.965	462
25.015	456
25.065	461
25.116	461
25.166	455
25.217	456
25.267	452
25.317	451
25.367	452
25.418	448
25.468	452
25.518	453
25.568	452
25.618	457
25.669	455
25.719	460
25.769	462
25.819	459
25.869	465
25.919	463
25.970	459
26.020	461
26.070	455
26.121	457
26.171	456
26.221	451
26.272	453
26.322	453
26.372	446
26.422	452
26.472	449
26.523	454
26.573	458
26.623	452
26.673	459
26.723	460
26.773	458
26.824	463
26.874	456
26.924	460
26.974	460
27.025	453
27.075	457
27.126	454
27.176	452
27.226	455
27.276	449
27.326	454
27.377	456
27.427	452
27.477	458
27.527	458
27.577	458
27.627	462
27.678	458
27.728	461
27.778	459
27.828	454
27.878	458
27.929	455
27.980	452
28.030	453
28.080	448
28.130	453
28.180	452
28.231	450
28.281	455
28.331	456
28.381	455
28.431	461
28.481	455
28.532	463
28.582	463
28.632	460
28.682	462
28.732	460
28.782	456
28.834	458
28.884	451
28.934	454
28.984	453
29.034	448
29.085	452
29.135	451
29.185	452
29.235	455
29.285	453
29.335	459
29.386	460
29.436	457
29.486	463
29.536	457
29.586	460
29.637	462
29.687	456
29.738	457
29.788	456
29.838	450
29.888	454
29.939	454
29.989	450
30.039	453
30.089	451
30.139	455
30.189	457
30.240	453
30.290	462
30.340	457
30.390	458
30.440	462
30.491	455
30.541	459
30.592	458
30.642	452
30.692	455
30.742	451
30.793	452
30.843	453
30.893	448
30.943	454
30.993	456
31.043	453
31.094	458
31.144	458
31.194	460
31.244	461
31.294	457
31.345	462
31.395	460
31.445	456
31.496	458
31.546	455
31.596	454
31.647	454
31.697	448
31.747	452
31.797	453
31.847	450
31.897	454
31.948	455
31.998	456
32.048	460
32.098	455
32.148	462
32.199	462
32.249	460
32.299	462
32.349	458
32.400	458
32.450	458
32.501	452
32.551	455
32.601	453
32.651	451
32.701	453
32.752	449
32.802	454
32.852	456
32.902	452
32.952	458
33.002	459
33.053	458
33.103	460
33.153	455
33.203	458
33.253	459
33.304	453
33.355	454
33.405	454
33.455	451
33.505	453
33.555	448
33.606	453
33.656	454
33.706	452
33.756	459
33.806	457
33.856	459
33.907	462
33.957	456
34.007	462
34.057	462
34.107	457
34.157	459
34.209	455
34.259	452
34.309	454
34.359	448
34.409	452
34.460	452
34.510	448
34.560	454
34.610	455
34.660	454
34.710	460
34.761	455
34.811	461
34.861	463
34.911	457
34.961	461
35.011	461
35.062	457
35.113	459
35.163	453
35.213	455
35.263	454
35.314	449
35.364	452
35.414	453
35.464	453
35.514	456
35.564	453
35.615	459
35.665	460
35.715	456
35.765	462
35.815	460
35.865	459
35.916	460
35.966	454
36.017	457
36.067	456
36.117	451
36.168	454
36.218	452
36.268	450
36.318	453
36.368	449
36.418	455
36.469	459
36.519	456
36.569	463
36.619	461
36.669	459
36.720	463
36.770	457
36.820	460
36.870	458
36.921	453
36.971	456
37.022	452
37.072	450
37.122	454
37.172	448
37.222	454
37.272	454
37.323	453
37.373	458
37.423	463
37.473	460
37.523	462
37.574	457
37.624	463
37.674	462
37.724	457
37.774	459
37.825	458
37.876	454
37.926	454
37.976	448
38.026	453
38.076	452
38.126	449
38.177	454
38.227	454
38.277	456
38.327	460
38.377	453
38.428	461
38.478	461
38.528	459
38.578	463
38.628	455
38.678	458
38.730	457
38.780	451
38.830	455
38.880	453
38.930	450
38.981	453
39.031	452
39.081	454
39.131	456
39.181	453
39.231	460
39.282	461
39.332	458
39.382	462
39.432	455
39.482	460
39.532	460
39.583	454
39.634	456
39.684	454
39.734	450
39.784	454
39.835	446
39.885	451
39.935	453
39.985	450
40.035	457
40.085	457
40.136	457
40.186	461
40.236	458
40.286	462
40.336	462
40.386	458
40.437	461
40.487	460
40.538	454
40.588	457
40.638	448
40.689	452
40.739	452
40.789	448
40.839	454
40.889	453
40.939	452
40.990	458
41.040	453
41.090	461
41.140	462
41.190	458
41.240	462
41.291	461
41.341	457
41.392	459
41.442	451
41.492	454
41.543	454
41.593	449
41.643	453
41.693	452
41.743	451
41.793	456
41.844	456
41.894	459
41.944	460
41.994	456
42.044	462
42.094	462
42.145	459
42.195	462
42.245	455
42.296	458
42.346	456
42.397	450
42.447	453
42.497	453
42.547	450
42.597	453
42.647	449
42.698	455
42.748	457
42.798	454
42.848	460
42.898	461
42.949	459
42.999	464
43.049	456
43.099	460
43.149	460
43.200	455
43.251	457
43.301	454
43.351	450
43.401	452
43.451	448
43.501	452
43.552	454
43.602	452
43.652	456
43.702	456
43.752	456
43.803	461
43.853	457
43.903	461
43.953	463
44.003	456
44.053	462
44.105	460
44.155	454
44.205	456
44.255	449
44.305	455
44.355	453
44.406	449
44.456	455
44.506	454
44.556	454
44.606	458
44.657	454
44.707	461
44.757	462
44.807	458
44.857	462
44.907	459
44.958	457
45.009	457
45.059	452
45.109	455
45.159	454
45.209	448
45.260	452
45.310	452
45.360	452
45.410	455
45.460	452
45.511	458
45.561	462
45.611	458
45.661	461
45.711	459
45.761	461
45.812	461
45.862	455
45.913	458
45.963	456
46.013	451
46.064	454
46.114	451
46.164	450
46.214	452
46.264	447
46.314	454
46.365	455
46.415	453
46.465	460
46.515	455
46.565	460
46.615	464
46.666	458
46.716	463
46.766	460
46.817	456
46.867	459
46.918	451
46.968	452
47.018	454
47.068	448
47.118	455
47.168	453
47.219	452
47.269	456
47.319	452
47.369	459
47.419	460
47.469	456
47.520	463
47.570	461
47.620	458
47.670	461
47.721	454
47.772	456
47.822	456
47.872	450
47.922	454
47.972	451
48.022	450
48.073	454
48.123	450
48.173	456
48.223	458
48.273	454
48.323	459
48.374	461
48.424	459
48.474	464
48.524	458
48.574	462
48.626	461
48.676	454
48.726	457
48.776	454
48.826	451
48.876	452
48.927	447
48.977	452
49.027	453
49.077	451
49.127	457
49.177	456
49.228	458
49.278	463
49.328	458
49.378	464
49.428	463
49.479	457
49.530	460
49.580	458
49.630	454
49.680	455
49.730	448
49.781	453
49.831	452
49.881	448
49.931	454
49.981	455
50.032	454
50.082	457
50.132	455
50.182	461
50.232	460
50.282	457
50.333	462
50.384	461
50.434	458
50.484	459
50.534	452
50.584	455
50.635	453
50.685	449
50.735	454
50.785	451
50.835	453
50.886	455
50.936	452
50.986	459
51.036	459
51.086	457
51.136	462
51.187	462
51.237	460
51.288	461
51.338	455
51.388	458
51.438	457
51.489	451
51.539	453
51.589	452
51.639	450
51.689	453
51.740	449
51.790	454
51.840	457
51.890	453
51.940	462
51.990	459
52.041	460
52.091	462
52.141	458
52.192	462
52.242	461
52.293	454
52.343	458
52.393	453
52.443	451
52.493	452
52.543	448
52.594	452
52.644	454
52.694	449
52.744	456
52.794	457
52.844	457
52.895	461
52.945	458
52.995	463
53.045	462
53.096	458
53.147	461
53.197	457
53.247	456
53.297	456
53.347	449
53.397	453
53.448	454
53.498	450
53.548	453
53.598	449
53.648	455
53.698	459
53.749	457
53.799	460
53.849	463
53.899	458
53.949	461
54.001	457
54.051	460
54.101	459
54.151	452
54.201	455
54.251	454
54.302	450
54.352	452
54.402	447
54.452	450
54.502	454
54.552	452
54.603	458
54.653	459
54.703	457
54.753	462
54.803	457
54.854	460
54.905	462
54.955	456
55.005	461
55.055	457
55.105	454
55.156	455
55.206	448
55.256	452
55.306	454
55.356	451
55.406	454
55.457	454
55.507	454
55.557	460
55.607	456
55.657	461
55.708	464
55.758	458
55.809	462
55.859	459
55.909	455
55.959	460
56.010	450
56.060	454
56.110	455
56.160	447
56.210	454
56.261	453
56.311	452
56.361	456
56.411	452
56.461	458
56.511	460
56.562	457
56.612	462
56.662	462
56.713	459
56.763	461
56.813	455
56.864	457
56.914	456
56.964	450
57.014	454
57.064	453
57.115	449
57.165	452
57.215	448
57.265	454
57.315	456
57.365	455
57.416	460
57.466	461
57.516	460
57.566	464
57.617	459
57.667	460
57.718	459
57.768	455
57.818	459
57.868	455
57.918	451
57.969	452
58.019	448
58.069	453
58.119	453
58.169	451
58.219	456
58.270	458
58.320	458
58.370	461
58.420	457
58.470	462
58.521	463
58.572	457
58.622	461
58.672	460
58.722	455
58.772	456
58.823	449
58.873	454
58.923	453
58.973	450
59.023	455
59.073	454
59.124	454
59.174	459
59.224	456
59.274	461
59.324	461
59.374	457
59.426	463
59.476	457
59.526	458
59.576	459
59.626	451
59.677	454
59.727	454
59.777	450
59.827	452
59.877	451
59.927	452
59.978	455
60.028	452
60.078	459
60.128	460
60.178	458
60.229	464
60.279	459
60.330	461
60.380	462
60.430	455
60.480	461
60.531	455
60.581	451
60.631	452
60.681	447
60.731	451
60.781	452
60.832	449
60.882	455
60.932	457
60.982	454
61.032	459
61.083	457
61.133	462
61.184	463
61.234	456
61.284	462
61.334	461
61.385	457
61.435	458
61.485	451
61.535	453
61.585	454
61.635	449
61.686	453
61.736	454
61.786	451
61.836	457
61.886	452
61.937	458
61.987	462
62.037	456
62.088	463
62.138	461
62.188	457
62.239	461
62.289	453
62.339	457
62.389	456
62.439	448
62.489	453
62.540	452
62.590	450
62.640	455
62.690	452
62.740	456
62.791	459
62.841	456
62.891	463
62.941	459
62.992	458
63.042	462
63.093	458
63.143	462
63.193	458
63.243	453
63.293	456
63.344	454
63.394	450
63.444	452
63.494	448
63.544	454
63.594	455
63.645	451
63.695	458
63.745	458
63.795	458
