#Creator: pendulumdriveEventBuffer
#Creation time: Thu Apr 11 16:06:28 2019
#Time	Pos
#[s]	[au]
23.459	444
23.510	448
23.560	464
23.610	473
23.660	481
23.711	487
23.761	477
23.811	488
23.861	485
23.911	472
23.961	471
24.012	462
24.062	454
24.112	441
24.162	423
24.212	422
24.262	414
24.313	404
24.363	405
24.414	404
24.464	404
24.514	409
24.565	407
24.615	424
24.665	433
24.715	438
24.765	454
24.815	461
24.866	471
24.916	477
24.966	472
25.016	483
25.066	482
25.116	476
25.167	476
25.217	467
25.267	460
25.318	451
25.368	435
25.419	434
25.469	425
25.519	416
25.569	415
25.619	411
25.669	411
25.720	412
25.770	412
25.820	423
25.870	429
25.920	432
25.971	443
26.021	451
26.071	459
26.121	465
26.171	459
26.222	473
26.273	475
26.323	469
26.373	472
26.423	465
26.473	463
26.523	456
26.574	442
26.624	443
26.674	436
26.724	426
26.774	427
26.825	423
26.875	423
26.925	422
26.975	418
27.025	426
27.075	431
27.127	432
27.177	442
27.227	465
27.277	452
27.327	456
27.377	451
27.428	463
27.478	463
27.528	461
27.578	465
27.628	454
27.679	457
27.729	453
27.779	445
27.829	446
27.879	439
27.929	434
27.980	434
28.031	431
28.081	431
28.131	432
28.181	427
28.232	435
28.282	436
28.332	438
28.382	444
28.432	443
28.482	451
28.533	453
28.583	446
28.633	455
28.683	454
28.733	453
28.783	452
28.834	443
28.884	450
28.935	445
28.985	438
29.035	441
29.086	439
29.136	436
29.186	439
29.236	430
29.286	439
29.336	440
29.387	436
29.437	445
29.487	446
29.537	448
29.587	453
29.637	444
29.688	454
29.738	454
29.788	449
29.839	454
29.889	450
29.940	447
29.990	446
30.040	434
30.090	440
30.140	437
30.190	430
30.241	434
30.291	433
30.341	433
30.391	435
30.441	429
30.491	441
30.542	442
30.592	443
30.642	452
30.692	454
30.743	457
30.794	461
30.844	453
30.894	461
30.944	461
30.994	457
31.044	457
31.095	451
31.145	448
31.195	443
31.245	432
31.295	435
31.345	430
31.396	422
31.446	423
31.496	423
31.546	424
31.596	426
31.648	423
31.698	434
31.748	441
31.798	441
31.848	453
31.898	458
31.949	465
31.999	469
32.049	461
32.099	472
32.149	471
32.200	464
32.250	466
32.300	459
32.350	453
32.400	446
32.450	433
32.501	432
32.552	427
32.602	417
32.652	416
32.702	415
32.752	414
32.803	417
32.853	415
32.903	425
32.953	432
33.003	437
33.054	448
33.104	455
33.154	464
33.204	471
33.254	466
33.304	480
33.355	480
33.405	475
33.456	478
33.506	470
33.556	465
33.606	458
33.657	438
33.707	439
33.757	430
33.807	420
33.857	416
33.908	411
33.958	408
34.008	407
34.058	404
34.108	414
34.158	420
34.209	424
34.259	436
34.310	446
34.360	456
34.410	466
34.460	466
34.511	481
34.561	486
34.611	483
34.661	486
34.711	473
34.762	478
34.812	469
34.862	451
34.912	450
34.962	440
35.012	426
35.063	421
35.113	414
35.163	406
35.214	404
35.264	397
35.315	405
35.365	410
35.415	414
35.465	425
35.515	431
35.565	446
35.616	457
35.666	459
35.716	475
35.766	481
35.816	486
35.866	489
35.917	479
35.967	486
36.017	480
36.067	466
36.118	463
36.169	450
36.219	438
36.269	430
36.319	413
36.369	412
36.419	406
36.470	397
36.520	399
36.570	404
36.620	404
36.670	414
36.720	416
36.771	434
36.821	444
36.871	449
36.921	466
36.971	473
37.023	479
37.073	486
37.123	477
37.173	488
37.223	485
37.273	474
37.324	471
37.374	460
37.424	453
37.474	440
37.524	421
37.574	421
37.625	414
37.675	403
37.725	405
37.775	404
37.825	404
37.876	410
37.927	409
37.977	424
38.027	434
38.077	437
38.127	453
38.178	462
38.228	472
38.278	478
38.328	471
38.378	484
38.428	484
38.479	476
38.529	475
38.579	468
38.629	462
38.679	453
38.730	436
38.780	434
38.831	424
38.881	416
38.931	414
38.981	410
39.032	410
39.082	413
39.132	409
39.182	421
39.232	427
39.283	430
39.333	443
39.383	452
39.433	461
39.483	466
39.533	464
39.584	476
39.634	478
39.684	473
39.735	474
39.785	468
39.835	464
39.886	457
39.936	442
39.986	443
40.036	435
40.086	425
40.137	423
40.187	419
40.237	419
40.287	419
40.337	414
40.387	425
40.438	427
40.488	428
40.538	439
40.588	443
40.639	452
40.689	459
40.740	454
40.790	467
40.840	468
40.890	464
40.940	468
40.991	460
41.041	459
41.091	457
41.141	444
41.191	447
41.241	440
41.292	434
41.342	433
41.392	431
41.442	429
41.492	428
41.544	423
41.594	432
41.644	433
41.694	436
41.744	441
41.794	442
41.845	449
41.895	452
41.945	448
41.995	457
42.045	457
42.095	455
42.146	456
42.196	447
42.246	452
42.296	450
42.346	442
42.396	444
42.448	441
42.498	439
42.548	439
42.598	431
42.648	439
42.699	439
42.749	434
42.799	441
42.849	444
42.899	443
42.949	448
43.000	441
43.050	450
43.100	452
43.150	446
43.200	451
43.251	450
43.301	448
43.352	446
43.402	435
43.452	442
43.502	440
43.553	432
43.603	438
43.653	436
43.703	436
43.753	438
43.803	430
43.854	441
43.904	446
43.954	440
44.004	451
44.054	454
44.105	454
44.155	458
44.206	447
44.256	459
44.306	456
44.356	449
44.407	451
44.457	447
44.507	444
44.557	441
44.607	430
44.657	433
44.708	432
44.758	420
44.808	429
44.858	428
44.908	430
44.959	435
45.009	429
45.059	442
45.110	446
45.160	446
45.210	457
45.261	460
45.311	465
45.361	468
45.411	457
45.461	468
45.512	466
45.562	456
45.612	459
45.662	452
45.712	447
45.762	441
45.813	427
45.863	429
45.913	424
45.963	416
46.014	418
46.064	419
46.115	421
46.165	422
46.215	422
46.265	435
46.315	441
46.366	446
46.416	455
46.466	461
46.516	467
46.566	472
46.616	467
46.667	477
46.717	475
46.767	467
46.817	469
46.867	459
46.918	454
46.969	447
47.019	429
47.069	430
47.119	423
47.169	414
47.220	413
47.270	411
47.320	412
47.370	413
47.420	412
47.470	425
47.521	432
47.571	438
47.621	449
47.671	470
47.721	468
47.771	473
47.823	472
47.873	482
47.923	482
47.973	478
48.023	479
48.074	465
48.124	465
48.174	455
48.224	436
48.274	436
48.324	427
48.375	416
48.425	412
48.475	411
48.525	406
48.575	409
48.625	404
48.676	415
48.727	421
48.777	428
48.827	442
48.877	447
48.928	460
48.978	468
49.028	469
49.078	482
49.128	484
49.178	485
49.229	486
49.279	471
49.329	476
49.379	467
49.429	451
49.480	447
49.530	437
49.580	424
49.631	417
49.681	407
49.731	407
49.782	404
49.832	400
49.882	408
49.932	411
49.982	418
50.032	428
50.083	430
50.133	450
50.183	459
50.233	460
50.283	478
50.334	482
50.384	485
50.434	488
50.484	476
50.535	482
50.585	474
50.636	462
50.686	456
50.736	446
50.786	436
50.836	426
50.886	412
50.937	413
50.987	409
51.037	401
51.087	407
51.137	410
51.188	413
51.238	422
51.288	423
51.338	440
51.388	450
51.439	454
51.490	467
51.540	474
51.590	479
51.640	481
51.690	473
51.740	482
51.791	479
51.841	466
51.891	465
51.941	455
51.991	447
52.042	436
52.092	422
52.142	422
52.192	416
52.242	410
52.292	411
52.344	413
52.394	416
52.444	420
52.494	420
52.544	434
52.595	442
52.645	446
52.695	459
52.745	463
52.795	471
52.845	474
52.896	465
52.946	476
52.996	474
53.046	465
53.096	465
53.146	457
53.197	452
53.248	444
53.298	430
53.348	432
53.398	425
53.449	419
53.499	421
53.549	419
53.599	421
53.649	423
53.699	421
53.750	432
53.800	439
53.850	441
53.900	452
53.950	456
54.000	460
54.051	465
54.101	457
54.152	467
54.202	467
54.252	460
54.303	459
54.353	454
54.403	452
54.453	445
54.503	433
54.553	438
54.604	434
54.654	429
54.704	429
54.754	442
54.804	431
54.854	431
54.905	426
54.955	438
55.006	441
55.056	442
55.106	449
55.157	449
55.207	456
55.257	457
55.307	451
55.357	458
55.407	457
55.458	452
55.508	453
55.558	447
55.608	446
55.658	444
55.708	433
55.759	439
55.809	437
55.859	433
55.910	436
55.960	438
56.011	439
56.061	443
56.111	436
56.161	446
56.211	447
56.261	449
56.312	455
56.362	447
56.412	454
56.462	455
56.512	447
56.563	451
56.613	447
56.663	444
56.713	443
56.763	437
56.814	438
56.865	436
56.915	429
56.965	434
57.015	435
57.065	434
57.115	439
57.166	433
57.216	444
57.266	448
57.316	447
57.366	455
57.417	457
57.467	458
57.517	464
57.567	452
57.617	462
57.667	459
57.719	450
57.769	452
57.819	447
57.869	440
57.919	437
57.969	425
58.020	431
58.070	427
58.120	421
58.170	424
58.220	426
58.271	428
58.321	433
58.371	431
58.421	442
58.471	450
58.521	449
58.572	461
58.623	463
58.673	468
58.723	471
58.773	461
58.824	471
58.874	467
58.924	457
58.974	458
59.024	451
59.074	444
59.125	437
59.175	424
59.225	425
59.275	421
59.325	412
59.375	416
59.426	417
59.476	420
59.527	423
59.577	424
59.627	436
59.678	444
59.728	444
59.778	459
59.828	464
59.878	472
59.928	477
59.979	467
60.029	479
60.079	477
60.129	470
60.179	467
60.229	458
60.280	451
60.330	445
60.380	428
60.431	427
60.481	419
60.532	412
60.582	412
60.632	409
60.682	411
60.732	415
60.782	413
60.833	427
60.883	434
60.933	440
60.983	453
61.033	460
61.083	471
61.134	477
61.184	470
61.234	485
61.284	485
61.335	478
61.386	478
61.436	469
61.486	463
61.536	454
61.586	440
61.636	432
61.687	425
61.737	414
61.787	410
61.837	410
61.887	406
61.937	407
61.988	401
62.038	417
62.088	422
62.138	430
62.188	443
62.240	447
62.290	462
62.340	472
62.390	468
62.440	485
62.490	488
62.541	486
62.591	486
62.641	475
62.691	475
62.741	466
62.792	449
62.842	444
62.892	434
62.942	422
62.992	416
63.042	407
63.093	405
63.144	403
63.194	397
63.244	407
63.294	413
63.344	418
63.395	432
63.445	439
63.495	452
63.545	462
63.595	465
63.646	479
63.696	484
63.746	486
63.796	488
63.846	475
63.896	482
63.947	476
63.997	459
64.048	457
64.098	445
64.148	434
64.198	427
64.249	411
64.299	411
64.349	408
64.399	399
64.449	405
64.500	409
64.550	412
64.600	423
64.650	421
64.700	441
64.750	450
64.801	455
64.851	469
64.902	475
64.952	480
65.002	484
65.052	475
65.103	482
65.153	478
65.203	464
65.253	465
65.303	455
65.354	445
65.404	437
65.454	423
65.504	422
65.554	418
65.604	410
65.655	413
65.705	414
65.755	416
65.806	421
65.856	419
65.907	434
65.957	443
66.007	446
66.057	458
66.107	463
66.157	468
66.208	474
66.258	466
66.308	475
66.358	472
66.408	464
66.458	465
66.509	457
66.559	453
66.609	444
66.659	431
66.710	434
66.761	429
66.811	420
66.861	423
66.911	423
66.961	424
67.011	427
67.062	424
67.112	435
67.162	440
67.212	442
67.262	450
67.312	454
67.363	459
67.413	461
67.463	456
67.513	464
67.563	464
67.615	458
67.665	458
67.715	454
67.765	453
67.815	448
67.865	434
67.916	440
67.966	439
68.016	433
68.066	435
68.116	434
68.166	435
68.217	435
68.267	432
68.317	443
68.367	446
68.417	442
68.468	448
68.519	447
68.569	451
68.619	452
68.669	445
68.719	452
68.770	451
68.820	445
68.870	449
68.920	459
68.970	446
69.020	446
69.071	437
69.121	444
69.171	445
69.221	443
69.271	446
69.322	445
69.372	448
69.423	450
69.473	442
69.523	451
69.573	451
69.624	448
69.674	451
69.724	447
69.774	447
69.824	446
69.875	437
69.925	440
69.975	439
70.025	436
70.075	438
70.125	431
70.176	436
70.226	437
70.276	432
70.327	443
70.377	443
70.427	448
70.478	454
70.528	447
70.578	458
70.628	462
70.678	456
70.729	464
70.779	462
70.829	459
70.879	458
70.929	446
70.979	450
71.030	444
71.080	432
71.130	435
71.180	431
71.231	425
71.281	425
71.332	418
71.382	425
71.432	427
71.482	425
71.532	435
71.583	439
71.633	444
71.683	453
71.733	449
71.783	465
71.833	470
71.884	465
71.934	475
71.984	473
72.034	472
72.084	468
72.136	456
72.186	458
72.236	451
72.286	437
72.336	437
72.386	428
72.437	422
72.487	419
72.537	408
72.587	415
72.637	416
72.687	416
72.738	424
72.788	430
72.838	437
72.888	446
72.938	446
72.988	462
73.040	469
73.090	470
73.140	480
73.190	480
73.240	483
73.291	479
73.341	466
73.391	467
73.441	461
73.491	448
73.541	442
73.592	433
73.642	427
73.692	418
73.742	409
73.792	410
73.843	409
73.893	407
73.944	415
73.994	419
74.044	427
74.094	436
74.145	437
74.195	457
74.245	466
74.295	467
74.345	479
74.395	482
74.446	486
74.496	486
74.546	474
74.596	478
74.646	471
74.697	456
74.747	453
74.798	441
74.848	432
74.898	424
74.948	408
74.999	411
75.049	407
75.099	401
75.149	408
75.199	413
75.249	420
75.300	427
75.350	431
75.400	446
75.450	455
75.500	463
75.551	475
75.601	479
75.651	487
75.702	486
75.752	478
75.802	483
75.853	478
75.903	467
75.953	461
76.003	451
76.053	444
76.104	432
76.154	418
76.204	416
76.254	411
76.304	406
76.354	408
76.405	413
76.455	414
76.505	420
76.555	422
76.606	437
76.656	446
76.707	453
76.757	466
76.807	467
76.857	479
76.907	482
76.958	476
77.008	484
77.058	478
77.108	471
77.158	468
77.208	454
77.259	450
77.309	442
77.359	429
77.409	425
77.459	420
77.510	414
77.561	415
77.611	407
77.661	415
77.711	420
77.761	421
77.812	434
77.862	440
77.912	448
77.962	457
78.012	454
78.062	470
78.113	474
78.163	471
78.213	478
78.263	475
78.313	471
78.363	468
78.415	453
78.465	456
78.515	449
78.565	435
78.615	434
78.666	429
78.716	424
78.766	421
78.816	415
78.866	422
78.916	423
78.967	424
79.017	433
79.067	437
79.117	444
79.167	449
79.217	445
79.268	462
79.319	466
79.369	458
79.419	470
79.469	468
79.520	467
79.570	464
79.620	451
79.670	456
79.720	449
79.770	442
79.821	443
79.871	435
79.921	432
79.971	430
80.021	424
80.072	430
80.122	431
80.172	428
80.223	437
80.273	440
80.323	445
80.374	449
80.424	445
80.474	457
80.524	458
80.574	455
80.624	460
80.675	459
80.725	459
80.775	456
80.825	444
80.875	449
80.926	447
80.976	439
81.026	442
81.076	439
81.127	438
81.177	439
81.228	432
81.278	440
81.328	440
81.378	440
81.428	446
81.478	449
81.529	452
81.579	453
81.629	448
81.679	456
81.729	454
81.780	452
81.830	454
81.880	449
81.930	450
81.980	446
82.031	439
82.082	442
82.132	440
82.182	434
82.232	438
82.282	437
82.332	439
82.383	440
82.433	437
82.483	446
82.533	449
82.583	449
82.634	456
82.684	454
82.734	460
82.784	461
82.834	455
82.884	460
82.936	457
82.986	452
83.036	451
83.086	445
83.136	444
83.187	439
83.237	429
83.287	433
83.337	431
83.387	428
83.437	430
83.488	431
83.538	435
83.588	437
83.638	435
83.688	446
83.738	452
83.789	456
83.840	461
83.890	461
83.940	469
83.990	469
84.041	462
84.091	468
84.141	465
84.191	459
84.241	456
84.291	446
84.342	443
84.392	437
84.442	426
84.492	428
84.542	423
84.592	418
84.643	422
84.693	415
84.744	426
84.794	430
84.844	432
84.895	443
84.945	450
84.995	456
85.045	464
85.095	461
85.145	473
85.196	476
85.246	469
85.296	478
85.346	474
85.396	468
85.446	464
85.497	447
85.547	447
85.598	440
85.648	427
85.698	425
85.749	420
85.799	414
85.849	415
85.899	407
85.949	416
85.999	421
86.050	422
86.100	434
86.150	443
86.200	450
86.250	461
86.300	459
86.351	475
86.401	480
86.451	475
86.502	485
86.552	482
86.603	479
86.653	474
86.703	457
86.753	457
86.803	450
86.853	434
86.904	431
86.954	422
87.004	416
87.054	412
87.104	402
87.155	410
87.205	412
87.255	412
87.305	424
87.355	431
87.406	442
87.457	452
87.507	453
87.557	468
87.607	476
87.657	476
87.707	486
87.758	484
87.808	485
87.858	480
87.908	466
87.958	467
88.009	458
88.059	444
88.109	439
88.159	429
88.209	421
88.259	416
88.311	405
88.361	408
88.411	410
88.461	409
88.511	418
88.561	423
88.612	436
88.662	444
88.712	446
88.762	462
88.812	470
88.863	470
88.913	483
88.963	482
89.013	486
89.063	483
89.113	470
89.164	473
89.215	464
89.265	453
89.315	447
89.365	437
89.416	428
89.466	421
89.516	410
89.566	414
89.616	412
89.666	409
89.717	417
89.767	422
89.817	429
89.867	437
89.917	439
89.967	455
90.018	462
90.068	467
90.119	475
90.169	487
90.219	481
90.270	480
90.320	473
90.370	473
90.420	468
90.470	458
90.520	454
90.571	442
90.621	437
90.671	429
90.721	418
90.771	420
90.821	419
90.872	414
90.922	419
90.972	423
91.023	430
91.073	433
91.124	435
91.174	449
91.224	455
91.274	459
91.324	469
91.374	463
91.425	475
91.475	475
91.525	465
91.575	471
91.625	466
91.675	460
91.726	455
91.776	439
91.826	444
91.876	437
91.927	425
91.978	429
92.028	426
92.078	422
92.128	425
92.178	421
92.228	431
92.279	436
92.329	435
92.379	447
92.429	450
92.479	456
92.529	462
92.580	455
92.630	467
92.680	467
92.730	461
92.780	464
92.832	461
92.882	456
92.932	454
92.982	441
93.032	443
93.082	439
93.133	430
93.183	434
93.233	433
93.283	432
93.333	434
93.384	426
93.434	439
93.484	442
93.534	441
93.584	450
93.634	453
93.685	456
93.736	459
93.786	452
93.836	462
93.886	459
93.936	453
93.987	457
94.037	452
94.087	451
94.137	446
94.187	435
94.238	441
94.288	437
94.338	433
94.388	436
94.438	434
94.488	438
94.539	439
94.589	435
94.640	445
94.690	451
94.740	448
94.790	456
94.841	458
94.891	460
94.941	461
94.991	450
95.041	459
95.092	457
95.142	450
95.192	450
95.242	446
95.292	443
95.342	440
95.393	430
95.443	435
95.494	434
95.544	429
95.594	434
95.644	436
95.695	439
95.745	443
95.795	439
95.845	451
95.895	455
95.946	453
95.996	463
96.046	461
96.096	465
96.146	465
96.196	455
96.247	460
96.297	457
96.347	448
96.398	447
96.448	440
96.499	436
96.549	434
96.599	423
96.649	429
96.699	428
96.749	422
96.800	431
96.850	432
96.900	437
96.950	443
97.000	440
97.050	454
97.101	459
97.151	460
97.201	468
97.251	480
97.302	472
97.353	471
97.403	462
97.453	465
97.503	461
97.553	452
97.603	449
97.654	439
97.704	435
97.754	430
97.804	420
97.854	422
97.904	420
97.955	417
98.005	421
98.055	425
98.105	432
98.155	435
98.207	438
98.257	451
98.307	457
98.357	462
98.407	472
98.457	469
98.508	477
98.558	478
98.608	471
98.658	475
98.708	466
98.758	460
98.809	455
98.859	439
98.909	438
98.959	431
99.009	419
99.060	419
99.111	415
99.161	410
99.211	414
99.261	411
99.311	422
99.362	428
99.412	430
99.462	444
99.512	452
99.562	459
99.612	469
99.663	464
99.713	480
99.763	482
99.813	477
99.863	483
99.914	477
99.964	471
100.015	464
100.065	448
100.115	446
100.165	436
100.216	424
100.266	420
100.316	414
100.366	409
100.416	409
100.467	406
100.517	414
100.567	420
100.617	421
100.667	436
100.717	444
100.768	454
100.818	464
100.868	462
100.919	478
100.969	482
101.019	478
101.070	485
101.120	480
101.170	476
101.220	470
101.270	454
101.321	454
101.371	443
101.421	430
101.471	428
101.521	419
101.571	414
101.622	410
101.672	404
101.722	410
101.772	414
101.823	416
101.873	429
101.924	436
101.974	447
102.024	455
102.074	457
102.124	474
102.175	477
102.225	478
102.275	485
102.325	481
102.375	481
102.425	475
102.476	461
102.526	460
102.576	451
102.626	438
102.676	433
102.728	425
102.778	420
102.828	415
102.878	407
102.928	412
102.978	414
103.029	414
103.079	424
103.129	430
103.179	438
103.229	447
103.279	448
103.330	463
103.380	471
103.430	473
103.480	478
103.530	491
103.580	477
103.632	474
103.682	462
103.732	463
103.782	457
103.832	443
103.883	441
103.933	447
103.983	430
104.033	421
104.083	414
104.133	417
104.184	418
104.234	416
104.284	425
104.334	429
104.384	437
104.435	443
104.485	443
104.536	457
104.586	462
104.636	464
104.686	471
104.737	467
104.787	472
104.837	470
104.887	458
104.937	463
104.987	455
105.038	448
105.088	444
105.138	435
105.188	432
105.238	429
105.289	421
105.339	424
105.390	423
105.440	424
105.490	429
105.540	433
105.591	438
105.641	444
105.691	440
105.741	452
105.791	456
105.841	459
105.892	462
105.942	455
105.992	464
106.042	461
106.092	450
106.143	456
106.193	451
106.243	446
106.294	444
106.344	433
106.394	437
106.445	434
106.495	427
106.545	432
106.595	433
106.645	432
106.696	437
106.746	432
106.796	444
106.846	448
106.896	443
106.946	453
106.997	455
107.047	456
107.097	458
107.147	448
107.198	455
107.248	453
107.299	446
107.349	449
107.399	445
107.449	440
107.499	441
107.550	429
107.600	437
107.650	434
107.700	429
107.750	436
107.800	439
107.851	442
107.901	446
107.951	439
108.001	451
108.051	454
108.102	450
108.153	458
108.203	457
108.253	457
108.303	456
108.353	445
108.404	451
108.454	447
108.504	439
108.554	441
108.604	437
108.654	434
108.705	431
108.755	421
108.805	430
108.855	431
108.905	430
108.955	439
109.007	439
109.057	446
109.107	450
109.157	448
109.207	459
109.258	462
109.308	458
109.358	463
109.408	463
109.458	462
109.508	460
109.559	448
109.609	453
109.659	448
109.709	437
109.759	437
109.809	430
109.860	426
109.911	425
109.961	416
110.011	423
110.061	425
110.112	424
110.162	432
110.212	436
110.262	444
110.312	449
110.362	449
110.413	462
110.463	466
110.513	466
110.563	472
110.613	464
110.664	469
110.714	466
110.764	454
110.815	457
110.865	447
110.915	438
110.966	435
111.016	429
111.066	425
111.116	420
111.166	411
111.216	414
111.267	418
111.317	418
111.367	425
111.417	431
111.467	437
111.518	447
111.568	449
111.618	461
111.668	466
111.719	468
111.769	476
111.820	471
111.870	477
111.920	474
111.970	462
112.020	463
112.070	455
112.121	445
112.171	439
112.221	423
112.271	422
112.321	417
112.372	406
112.422	411
112.472	411
112.522	410
112.572	418
112.623	419
112.674	431
112.724	439
112.774	442
112.824	457
112.874	464
112.924	470
112.975	477
113.025	469
113.075	482
113.125	480
113.175	469
113.226	469
113.276	463
113.326	453
113.376	444
113.426	425
113.476	427
113.528	419
113.578	408
113.628	409
113.678	409
113.728	406
113.779	411
113.829	408
113.879	423
113.929	431
113.979	434
114.029	449
114.080	457
114.130	465
114.180	473
114.230	468
114.280	480
114.330	481
114.381	475
114.432	475
114.482	467
114.532	462
114.582	453
114.633	435
114.683	433
114.733	426
114.783	412
114.833	414
114.883	410
114.934	408
114.984	409
115.034	408
115.084	419
115.134	423
115.184	428
115.235	440
115.285	449
115.336	460
115.386	466
115.436	464
115.487	477
115.537	479
115.587	474
115.637	478
115.687	471
115.737	466
115.788	459
115.838	439
115.888	442
115.938	433
115.988	421
116.038	419
116.089	413
116.139	412
116.190	411
