#Creator: pendulumdriveEventBuffer
#Creation time: Thu Apr 11 16:06:28 2019
#Time	Pos
#[s]	[au]
24.750	456
24.801	454
24.851	455
24.901	455
24.951	455
25.001	457
25.051	453
25.102	455
25.152	456
25.202	457
25.252	455
25.302	454
25.352	454
25.403	453
25.453	455
25.504	454
25.554	457
25.604	458
25.655	460
25.705	460
25.755	461
25.805	460
25.855	460
25.905	458
25.956	457
26.006	456
26.056	456
26.106	455
26.156	455
26.207	456
26.257	455
26.307	456
26.357	455
26.408	455
26.458	456
26.509	455
26.559	454
26.609	454
26.659	453
26.709	453
26.759	454
26.810	455
26.860	456
26.910	458
26.960	459
27.010	459
27.061	460
27.111	461
27.161	459
27.211	458
27.261	457
27.312	457
27.363	456
27.413	456
27.463	455
27.513	454
27.563	456
27.613	455
27.664	455
27.714	456
27.764	456
27.814	455
27.864	454
27.915	454
27.965	453
28.015	454
28.065	453
28.115	455
28.165	456
28.217	457
28.267	460
28.317	458
28.367	460
28.417	459
28.467	460
28.518	457
28.568	456
28.618	456
28.668	455
28.718	455
28.769	455
28.819	455
28.869	456
28.919	456
28.969	457
29.019	455
29.070	455
29.121	454
29.171	454
29.221	455
29.271	454
29.322	452
29.372	454
29.422	455
29.472	457
29.522	457
29.572	459
29.623	459
29.673	460
29.723	459
29.773	458
29.823	457
29.873	457
29.924	456
29.974	455
30.025	455
30.075	456
30.125	456
30.176	457
30.226	458
30.276	457
30.326	457
30.376	455
30.426	455
30.477	454
30.527	454
30.577	453
30.627	453
30.677	455
30.727	454
30.778	458
30.828	456
30.878	458
30.929	459
30.979	460
31.030	458
31.080	458
31.130	457
31.180	456
31.230	456
31.280	455
31.331	455
31.381	455
31.431	456
31.481	458
31.531	457
31.581	457
31.632	457
31.682	457
31.732	455
31.782	455
31.833	454
31.884	453
31.934	455
31.984	455
32.034	455
32.084	457
32.134	459
32.185	458
32.235	460
32.285	459
32.335	458
32.385	457
32.435	456
32.486	456
32.536	455
32.586	456
32.636	455
32.686	456
32.738	456
32.788	457
32.838	456
32.888	456
32.938	457
32.988	457
33.039	455
33.089	455
33.139	455
33.189	454
33.239	455
33.290	456
33.340	456
33.390	457
33.440	459
33.490	458
33.540	459
33.591	457
33.642	457
33.692	459
33.742	456
33.792	455
33.842	455
33.893	456
33.943	456
33.993	458
34.043	457
34.093	458
34.144	457
34.194	457
34.244	456
34.294	455
34.344	455
34.394	454
34.445	453
34.495	453
34.546	453
34.596	456
34.646	455
34.696	458
34.747	458
34.797	457
34.847	459
34.897	457
34.947	457
34.998	456
35.048	456
35.098	456
35.148	455
35.198	456
35.248	456
35.299	456
35.349	458
35.400	457
35.450	459
35.500	457
35.551	457
35.601	455
35.651	453
35.701	454
35.751	453
35.801	454
35.852	456
35.902	455
35.952	457
36.002	458
36.052	459
36.102	459
36.153	459
36.203	459
36.253	459
36.304	456
36.354	457
36.405	455
36.455	456
36.505	456
36.555	455
36.605	456
36.655	456
36.706	457
36.756	458
36.806	458
36.856	457
36.906	456
36.956	456
37.007	455
37.057	454
37.107	455
37.157	455
37.208	456
37.259	457
37.309	458
37.359	458
37.409	459
37.459	458
37.509	458
37.560	457
37.610	457
37.660	456
37.710	455
37.760	454
37.810	455
37.861	456
37.911	458
37.961	458
38.011	459
38.061	460
38.113	458
38.163	456
38.213	456
38.263	456
38.313	455
38.363	454
38.414	456
38.464	456
38.514	457
38.564	457
38.614	458
38.664	459
38.715	458
38.765	458
38.815	458
38.865	456
38.915	455
38.966	456
39.017	456
39.067	455
39.117	455
39.167	457
39.217	459
39.268	457
39.318	457
39.368	459
39.418	457
39.468	456
39.519	456
39.569	455
39.619	455
39.669	456
39.719	454
39.769	456
39.820	457
39.870	457
39.921	458
39.971	458
40.021	458
40.071	459
40.122	457
40.172	457
40.222	454
40.272	455
40.322	456
40.373	456
40.423	456
40.473	457
40.523	458
40.573	458
40.623	458
40.674	458
40.724	457
40.774	456
40.825	454
40.875	454
40.925	454
40.976	453
41.026	455
41.076	456
41.126	457
41.176	457
41.227	458
41.277	457
41.327	456
41.377	457
41.427	457
41.477	456
41.528	455
41.578	454
41.628	457
41.678	456
41.729	457
41.779	457
41.830	459
41.880	459
41.930	459
41.980	459
42.030	456
42.081	456
42.131	454
42.181	454
42.231	454
42.281	454
42.331	455
42.382	456
42.432	456
42.482	458
42.532	457
42.582	458
42.634	457
42.684	456
42.734	457
42.784	455
42.834	454
42.884	454
42.935	455
42.985	459
43.035	456
43.085	459
43.135	459
43.185	459
43.236	458
43.286	457
43.336	457
43.386	455
43.436	455
43.487	454
43.538	455
43.588	456
43.638	456
43.688	457
43.738	457
43.789	458
43.839	458
43.889	457
43.939	457
43.989	457
44.039	455
44.090	455
44.140	455
44.190	455
44.240	456
44.290	457
44.341	458
44.391	458
44.442	459
44.492	458
44.542	459
44.592	457
44.643	456
44.693	455
44.743	454
44.793	454
44.843	455
44.893	456
44.944	458
44.994	458
45.044	458
45.094	460
45.144	458
45.195	458
45.245	457
45.296	455
45.346	456
45.396	455
45.446	456
45.497	454
45.547	457
45.597	457
45.647	456
45.697	458
45.747	458
45.798	457
45.848	456
45.898	456
45.948	455
45.998	455
46.049	455
46.099	455
46.149	456
46.200	456
46.250	458
46.300	458
46.351	459
46.401	458
46.451	458
46.501	459
46.551	457
46.602	458
46.652	457
46.702	457
46.752	456
46.802	457
46.852	457
46.903	458
46.953	457
47.003	459
47.053	457
47.104	460
47.154	459
47.205	455
47.255	454
47.305	457
47.355	454
47.405	454
47.456	456
47.506	455
47.556	456
47.606	458
47.656	458
47.706	458
47.757	457
47.807	457
47.857	457
47.907	456
47.957	455
48.008	456
48.059	455
48.109	458
48.159	457
48.209	458
48.259	459
48.310	459
48.360	459
48.410	458
48.460	458
48.510	454
48.560	454
48.611	453
48.661	457
48.711	454
48.761	455
48.811	458
48.861	457
48.913	458
48.963	457
49.013	456
49.063	456
49.113	458
49.164	456
49.214	456
49.264	456
49.314	456
49.364	457
49.414	457
49.465	457
49.515	468
49.565	460
49.615	459
49.665	459
49.715	457
49.766	456
49.817	456
49.867	455
49.917	455
49.967	456
50.018	457
50.068	458
50.118	457
50.168	458
50.218	459
50.268	458
50.319	457
50.369	457
50.419	455
50.469	456
50.519	456
50.570	455
50.620	454
50.670	456
50.721	456
50.771	459
50.821	458
50.872	457
50.922	460
50.972	458
51.022	458
51.072	455
51.122	455
51.173	455
51.223	455
51.273	456
51.323	456
51.373	457
51.424	458
51.474	458
51.524	459
51.574	458
51.625	457
51.675	457
51.726	455
51.776	455
51.826	455
51.876	456
51.926	455
51.976	456
52.027	457
52.077	457
52.127	457
52.177	458
52.227	458
52.278	456
52.328	456
52.378	456
52.428	454
52.478	455
52.529	456
52.580	455
52.630	456
52.680	457
52.730	458
52.780	460
52.831	458
52.881	459
52.931	458
52.981	456
53.031	457
53.081	457
53.132	456
53.182	456
53.232	457
53.282	458
53.332	458
53.382	459
53.434	459
53.484	458
53.534	458
53.584	456
53.634	456
53.685	455
53.735	455
53.785	455
53.835	456
53.885	455
53.935	457
53.986	459
54.036	458
54.086	459
54.136	456
54.186	457
54.236	455
54.287	456
54.338	455
54.388	455
54.438	456
54.488	455
54.539	456
54.589	461
54.639	459
54.689	458
54.739	459
54.789	459
54.840	458
54.890	456
54.940	456
54.990	455
55.040	455
55.090	455
55.141	455
55.191	457
55.242	458
55.292	457
55.342	457
55.393	458
55.443	457
55.493	457
55.543	457
55.593	455
55.643	455
55.694	455
55.744	454
55.794	456
55.844	458
55.894	458
55.944	458
55.995	458
56.045	459
56.096	459
56.146	458
56.196	456
56.247	456
56.297	455
56.347	455
56.397	455
56.447	457
56.497	456
56.548	457
56.598	458
56.648	458
56.698	457
56.748	458
56.799	457
56.849	456
56.899	456
56.949	455
57.000	454
57.050	456
57.101	456
57.151	457
57.201	457
57.251	459
57.301	459
57.351	458
57.402	458
57.452	457
57.502	457
57.552	455
57.602	456
57.653	455
57.703	456
57.753	456
57.803	458
57.853	459
57.904	459
57.955	458
58.005	458
58.055	457
58.105	459
58.155	457
58.205	458
58.256	456
58.306	454
58.356	455
58.406	459
58.456	458
58.507	458
58.557	458
58.607	458
58.657	458
58.707	457
58.757	456
58.809	456
58.859	456
58.909	455
58.959	455
59.009	456
59.059	457
59.110	457
59.160	458
59.210	459
59.260	459
59.310	458
59.361	458
59.411	458
59.461	455
59.511	457
59.561	456
59.611	457
59.662	457
59.713	457
59.763	459
59.813	461
59.863	459
59.914	458
59.964	456
60.014	457
60.064	457
60.114	454
60.164	456
60.215	456
60.265	457
60.315	456
60.365	457
60.415	459
60.465	459
60.516	458
60.566	458
60.617	458
60.667	457
60.717	457
60.768	456
60.818	456
60.868	456
60.918	457
60.968	457
61.018	457
61.069	458
61.119	459
61.169	458
61.219	457
61.269	457
61.319	456
61.370	455
61.420	455
61.470	456
61.521	455
61.571	454
61.622	457
61.672	457
61.722	459
61.772	458
61.822	458
61.872	458
61.923	457
61.973	456
62.023	455
62.073	457
62.123	456
62.173	455
62.224	456
62.274	456
62.324	458
62.374	458
62.425	459
62.476	459
62.526	458
62.576	458
62.626	456
62.676	456
62.726	455
62.777	455
62.827	456
62.877	457
62.927	456
62.977	459
63.027	458
63.078	460
63.128	459
63.178	458
63.228	459
63.278	458
63.330	457
63.380	454
63.430	456
63.480	456
63.530	457
63.580	458
63.631	459
63.681	459
63.731	458
63.781	458
63.831	459
63.882	454
63.932	456
63.982	455
64.032	456
64.082	455
64.132	456
64.183	456
64.234	458
64.284	458
64.334	459
64.384	459
64.434	458
64.485	458
64.535	457
64.585	456
64.635	456
64.685	456
64.736	455
64.786	456
64.836	458
64.886	456
64.936	458
64.986	459
65.037	459
65.087	458
65.138	457
65.188	457
65.238	456
65.288	455
65.339	455
65.389	456
65.439	456
65.489	457
65.539	458
65.590	457
65.640	459
65.690	459
65.740	458
65.790	459
65.840	458
65.891	456
65.941	456
65.992	455
66.042	455
66.092	457
66.143	457
66.193	458
66.243	458
66.293	459
66.343	458
66.393	457
66.444	458
66.494	455
66.544	456
66.594	456
66.644	455
66.694	456
66.745	455
66.795	457
66.845	459
66.896	458
66.946	458
66.997	457
67.047	458
67.097	457
67.147	456
67.197	456
67.247	455
67.298	456
67.348	457
67.398	456
67.448	458
67.498	458
67.548	460
67.599	459
67.649	459
67.699	457
67.749	457
67.800	456
67.851	455
67.901	455
67.951	454
68.001	457
68.051	456
68.101	458
68.152	458
68.202	459
68.252	458
68.302	458
68.352	457
68.402	456
68.453	456
68.503	455
68.553	455
68.603	457
68.653	457
68.705	457
68.755	458
68.805	459
68.855	458
68.905	461
68.955	458
69.006	458
69.056	457
69.106	456
69.156	455
69.206	456
69.256	456
69.307	457
69.357	458
69.407	458
69.457	460
69.507	457
69.558	459
69.609	458
69.659	456
69.709	455
69.759	454
69.809	455
69.860	455
69.910	456
69.960	457
70.010	458
70.060	459
70.111	458
70.161	458
70.211	456
70.261	457
70.311	457
70.361	455
70.412	455
70.462	456
70.513	455
70.563	457
70.613	458
70.663	458
70.714	459
70.764	460
70.814	458
70.864	459
70.914	456
70.965	456
71.015	455
71.065	454
71.115	455
71.165	455
71.215	458
71.266	457
71.316	458
71.366	459
71.417	458
71.467	458
71.517	457
71.568	457
71.618	456
71.668	454
71.718	455
71.768	455
71.819	457
71.869	457
71.919	458
71.969	459
72.019	459
72.069	458
72.120	458
72.170	457
72.220	456
72.270	456
72.321	454
72.371	456
72.422	455
72.472	459
72.522	458
72.572	457
72.622	458
72.673	459
72.723	457
72.773	457
72.823	455
72.873	455
72.923	454
72.974	456
73.024	456
73.074	457
73.124	456
73.174	458
73.226	458
73.276	460
73.326	459
73.376	458
73.426	458
73.476	458
73.527	456
73.577	455
73.627	457
73.677	456
73.727	456
73.777	457
73.828	458
73.878	458
73.928	458
73.978	458
74.028	457
74.079	457
74.130	456
74.180	455
74.230	455
74.280	456
74.330	456
74.381	456
74.431	457
74.481	460
74.531	459
74.581	458
74.631	460
74.682	458
74.732	457
74.782	455
74.832	456
74.882	456
74.933	456
74.983	455
75.034	457
75.084	457
75.134	458
75.184	459
75.235	457
75.285	459
75.335	458
75.385	457
75.435	456
75.485	456
75.536	456
75.586	455
75.636	456
75.686	457
75.736	458
75.787	457
75.837	459
75.888	458
75.938	458
75.988	457
76.038	457
76.089	456
76.139	456
76.189	456
76.239	456
76.289	456
76.339	456
76.390	459
76.440	459
76.490	459
76.540	459
76.590	459
76.641	457
76.691	455
76.741	455
76.792	456
76.842	455
76.892	457
76.943	456
76.993	458
77.043	458
77.093	461
77.143	457
77.194	458
77.244	459
77.294	458
77.344	455
77.394	455
77.444	456
77.495	455
77.545	457
77.595	456
77.645	458
77.696	458
77.746	460
77.797	459
77.847	457
77.897	458
77.947	456
77.997	456
78.048	456
78.098	457
78.148	456
78.198	458
78.248	457
78.298	459
78.349	458
78.399	460
78.449	458
78.499	457
78.549	457
78.600	457
78.651	455
78.701	458
78.751	456
78.801	455
78.851	457
78.902	457
78.952	459
79.002	459
79.052	459
79.102	459
79.152	459
79.203	457
79.253	456
79.303	457
79.353	456
79.403	455
79.453	456
79.505	457
79.555	458
79.605	459
79.655	459
79.705	459
79.756	459
79.806	458
79.856	456
79.906	455
79.956	456
80.006	455
80.057	456
80.107	457
80.157	457
80.207	458
80.257	458
80.307	460
80.358	459
80.409	458
80.459	456
80.509	455
80.559	456
80.610	454
80.660	455
80.710	457
80.760	456
80.810	459
80.860	458
80.911	460
80.961	457
81.011	459
81.061	459
81.111	457
81.162	455
81.212	457
81.262	456
81.313	456
81.363	456
81.413	457
81.464	457
81.514	459
81.564	458
81.614	459
81.664	454
81.714	458
81.765	457
81.815	457
81.865	455
81.915	455
81.965	455
82.016	457
82.066	457
82.116	458
82.166	457
82.217	461
82.267	459
82.318	459
82.368	457
82.418	455
82.468	456
82.518	457
82.568	455
82.619	455
82.669	457
82.719	458
82.769	457
82.819	461
82.870	459
82.920	457
82.970	457
83.020	458
83.070	457
83.121	456
83.172	457
83.222	455
83.272	455
83.322	457
83.372	458
83.423	458
83.473	459
83.523	459
83.573	458
83.623	458
83.673	457
83.724	457
83.774	456
83.824	455
83.874	457
83.924	455
83.974	457
84.026	458
84.076	458
84.126	459
84.176	458
84.226	459
84.277	458
84.327	456
84.377	457
84.427	456
84.477	455
84.527	457
84.578	458
84.628	456
84.678	458
84.728	459
84.778	457
84.828	458
84.879	460
84.930	457
84.980	457
85.030	457
85.080	455
85.131	454
85.181	456
85.231	457
85.281	457
85.331	458
85.381	458
85.432	459
85.482	458
85.532	459
85.582	458
85.632	457
85.682	455
85.733	456
85.783	457
85.834	455
85.884	456
85.934	458
85.985	459
86.035	459
86.085	458
86.135	458
86.185	459
86.235	457
86.286	456
86.336	456
86.386	455
86.436	455
86.486	456
86.536	457
86.587	459
86.637	459
86.688	459
86.738	458
86.788	457
86.839	458
86.889	456
86.939	455
86.989	455
87.039	455
87.089	456
87.140	456
87.190	458
87.240	458
87.290	459
87.340	459
87.391	459
87.441	459
87.491	456
87.541	457
87.592	455
87.642	456
87.693	456
87.743	455
87.793	457
87.843	457
87.893	459
87.943	459
87.994	458
88.044	460
88.094	459
88.144	458
88.194	456
88.245	455
88.295	455
88.345	457
88.395	457
88.445	457
88.496	456
88.547	458
88.597	458
88.647	459
88.697	457
88.747	458
88.797	456
88.848	455
88.898	454
88.948	455
88.998	456
89.048	456
89.099	457
89.149	458
89.199	459
89.249	460
89.299	460
89.349	458
89.401	457
89.451	457
89.501	457
89.551	455
89.601	456
89.651	455
89.702	458
89.752	459
89.802	460
89.852	458
89.902	458
89.953	460
90.003	457
90.053	458
90.103	457
90.153	458
90.203	455
90.254	455
90.305	456
90.355	455
90.405	458
90.455	459
90.506	461
90.556	459
90.606	459
90.656	458
90.706	457
90.756	457
90.807	455
90.857	456
90.907	457
90.957	456
91.007	458
91.057	458
91.108	459
91.158	458
91.209	459
91.259	457
91.309	458
91.360	457
91.410	457
91.460	455
91.510	456
91.560	458
91.610	456
91.661	456
91.711	458
91.761	460
91.811	459
91.861	460
91.911	457
91.962	457
92.012	457
92.062	457
92.113	456
92.163	457
92.214	457
92.264	456
92.314	458
92.364	458
92.414	458
92.464	460
92.515	456
92.565	458
92.615	457
92.665	458
92.715	455
92.765	456
92.816	457
92.866	456
92.916	458
92.966	458
93.017	458
93.068	459
93.118	458
93.168	458
93.218	457
93.268	456
93.318	457
93.369	456
93.419	454
93.469	456
93.519	457
93.569	458
93.619	458
93.670	458
93.720	460
93.770	458
93.820	459
93.870	458
93.922	455
93.972	456
94.022	455
94.072	456
94.122	456
94.172	457
94.223	457
94.273	460
94.323	459
94.373	460
94.423	459
94.474	456
94.524	458
94.574	456
94.624	455
94.674	456
94.724	457
94.775	456
94.826	457
94.876	458
94.926	459
94.976	460
95.026	459
95.077	469
95.127	457
95.177	456
95.227	456
95.277	457
95.328	456
95.378	456
95.428	455
95.478	458
95.528	458
95.578	458
95.629	460
95.679	459
95.730	459
95.780	458
95.830	455
95.880	456
95.931	456
95.981	456
96.031	455
96.081	458
96.131	458
96.182	459
96.232	459
96.282	459
96.332	460
96.382	459
96.432	458
96.483	457
96.533	456
96.584	455
96.634	457
96.684	456
96.735	458
96.785	457
96.835	458
96.885	459
96.935	459
96.985	459
97.036	458
97.086	457
97.136	458
97.186	455
97.236	456
97.286	456
97.337	456
97.387	457
97.437	459
97.488	459
97.538	456
97.589	459
97.639	458
97.689	459
97.739	457
97.789	458
97.839	455
97.890	455
97.940	456
97.990	457
98.040	457
98.090	457
98.140	459
98.191	463
98.241	458
98.291	458
98.341	458
98.392	457
98.443	456
98.493	456
98.543	455
98.593	457
98.643	457
98.693	458
98.744	458
98.794	459
98.844	459
98.894	458
98.944	458
98.994	456
99.045	456
99.095	456
99.145	455
99.195	455
99.245	457
99.297	457
99.347	456
99.397	459
99.447	459
99.497	459
99.547	458
99.598	458
99.648	458
99.698	457
99.748	454
99.798	456
99.848	457
99.899	458
99.949	457
99.999	458
100.049	460
100.099	461
100.150	459
100.201	459
100.251	458
100.301	457
100.351	456
100.401	455
100.452	456
100.502	456
100.552	457
100.602	458
100.652	459
100.703	459
100.753	459
100.803	459
100.853	455
100.903	457
100.953	457
101.004	457
101.054	457
101.105	456
101.155	455
101.205	458
101.255	458
101.306	458
101.356	459
101.406	460
101.456	458
101.506	459
101.557	458
101.607	456
101.657	455
101.707	457
101.757	455
101.807	456
101.858	457
101.908	458
101.958	458
102.009	459
102.059	460
102.109	458
102.160	460
102.210	456
102.260	457
102.310	456
102.360	456
102.411	456
102.461	457
102.511	459
102.561	459
102.611	459
102.661	459
102.712	458
102.762	458
102.812	457
102.862	457
102.913	456
102.963	455
103.014	456
103.064	456
103.114	456
103.164	457
103.214	459
103.265	458
103.315	459
103.365	459
103.415	459
103.465	456
103.515	456
103.566	454
103.616	456
103.666	455
103.716	456
103.766	457
103.818	457
103.868	458
103.918	461
103.968	460
104.018	457
104.068	458
104.119	457
104.169	455
104.219	455
104.269	455
104.319	456
104.369	456
104.420	456
104.470	458
104.520	459
104.570	459
104.620	459
104.671	459
104.722	458
104.772	457
104.822	456
104.872	455
104.922	456
104.973	456
105.023	457
105.073	457
105.123	458
105.173	459
105.223	458
105.274	459
105.324	459
105.374	459
105.424	459
105.474	455
105.525	457
105.575	456
105.626	456
105.676	457
105.726	458
105.776	459
105.827	459
105.877	460
105.927	459
105.977	458
106.027	457
106.077	457
106.128	458
106.178	455
106.228	455
106.278	457
106.328	458
106.379	457
106.429	459
106.480	459
106.530	459
106.580	459
106.630	458
106.681	457
106.731	456
106.781	456
106.831	455
106.881	457
106.931	456
106.982	457
107.032	457
107.082	458
107.132	460
107.182	455
107.233	458
107.283	458
107.333	456
107.384	457
107.434	455
107.484	456
107.535	457
107.585	458
107.635	457
107.685	460
107.735	459
107.786	458
107.836	460
107.886	458
107.936	456
107.986	457
108.036	456
108.087	455
108.137	457
108.187	456
108.237	457
108.288	458
108.338	459
108.389	459
108.439	459
108.489	458
108.539	458
108.589	457
108.640	456
108.690	455
108.740	456
108.790	455
108.840	457
108.890	458
108.941	458
108.991	458
109.041	459
109.091	459
109.141	460
109.192	459
109.243	456
109.293	456
109.343	457
109.393	455
109.443	456
109.494	457
109.544	457
109.594	459
109.644	458
109.694	459
109.744	458
109.795	459
109.845	457
109.895	457
109.945	455
109.995	456
110.045	456
110.097	455
110.147	458
110.197	458
110.247	459
110.297	460
110.348	460
110.398	459
110.448	457
110.498	457
110.548	456
110.598	456
110.649	455
110.699	457
110.749	457
110.799	457
110.849	458
110.899	459
110.950	459
111.001	460
111.051	459
111.101	458
111.151	455
111.202	456
111.252	455
111.302	456
111.352	458
111.402	456
111.452	457
111.503	459
111.553	460
111.603	457
111.653	459
111.703	458
111.754	458
111.804	456
111.854	457
111.905	454
111.955	456
112.005	457
112.056	455
112.106	457
112.156	459
112.206	458
112.256	459
112.306	459
112.357	458
112.407	457
112.457	457
112.507	456
112.557	456
112.608	456
112.658	456
112.708	457
112.758	459
112.809	459
112.859	460
112.910	460
112.960	459
113.010	458
113.060	455
113.110	455
113.160	453
113.211	456
113.261	457
113.311	457
113.361	455
113.411	458
113.462	458
113.512	459
113.562	458
113.612	459
113.662	456
113.713	456
113.764	457
113.814	455
113.864	456
113.914	456
113.964	457
114.015	458
114.065	458
114.115	458
114.165	460
114.215	459
114.265	459
114.316	458
114.366	457
114.416	456
114.466	455
114.516	456
114.566	457
114.618	458
114.668	458
114.718	459
114.768	459
114.818	460
114.869	458
114.919	457
114.969	459
115.019	457
115.069	456
115.119	456
115.170	456
115.220	455
115.270	457
115.320	458
115.370	460
115.420	458
115.471	458
115.522	459
115.572	457
115.622	457
115.672	457
115.723	455
115.773	457
115.823	457
115.873	455
115.923	458
115.973	458
116.024	460
116.074	459
116.124	458
116.174	458
116.224	458
116.274	457
116.325	456
116.375	456
116.426	456
116.476	456
116.526	457
116.577	458
116.627	458
116.677	459
116.727	458
116.777	458
116.827	457
116.878	457
116.928	457
116.978	456
117.028	455
117.078	457
117.128	456
117.179	457
117.229	458
117.280	459
117.330	459
117.380	459
117.431	459
117.481	457
117.531	458
117.581	457
117.631	456
117.681	455
117.732	456
117.782	456
117.832	458
117.882	458
117.932	459
117.983	460
118.033	459
118.083	459
118.133	458
118.184	456
118.234	456
118.285	457
118.335	456
118.385	456
118.435	457
118.485	458
118.535	459
118.586	459
118.636	459
118.686	458
118.736	459
118.786	457
118.837	456
118.887	456
118.937	456
118.987	455
119.037	457
119.088	457
119.139	458
119.189	459
119.239	460
119.289	460
119.339	459
119.389	456
119.440	456
119.490	456
119.540	455
119.590	454
119.640	456
119.691	460
119.741	459
119.791	459
119.841	459
119.891	459
119.941	459
119.993	458
120.043	458
120.093	457
120.143	456
120.193	456
120.243	456
120.294	456
120.344	456
120.394	457
120.444	458
120.494	458
120.545	460
120.595	460
120.645	460
120.695	458
120.745	457
120.795	457
120.846	456
120.897	457
120.947	457
120.997	457
121.047	458
121.098	458
121.148	458
121.198	459
121.248	459
121.298	458
121.348	458
121.399	455
121.449	457
121.499	456
121.549	456
121.599	458
