#Creator: pendulumdriveEventBuffer
#Creation time: Thu Apr 11 16:06:28 2019
#Time	Pos
#[s]	[au]
0.050	442
0.100	441
0.150	449
0.201	452
0.251	446
0.301	454
0.351	452
0.401	449
0.452	450
0.502	439
0.552	444
0.602	441
0.652	431
0.703	436
0.754	433
0.804	429
0.854	432
0.904	423
0.954	434
1.004	434
1.055	432
1.105	441
1.155	442
1.205	441
1.255	446
1.306	436
1.356	449
1.406	448
1.456	443
1.506	447
1.556	443
1.608	439
1.658	440
1.708	426
1.758	435
1.808	433
1.858	425
1.909	432
1.959	431
2.009	430
2.059	435
2.109	427
2.160	440
2.210	442
2.260	439
2.310	449
2.360	450
2.410	452
2.461	454
2.512	445
2.562	452
2.612	450
2.662	442
2.712	445
2.763	439
2.813	437
2.863	432
2.913	421
2.963	425
3.014	424
3.064	418
3.114	422
3.164	425
3.214	426
3.264	432
3.315	429
3.365	442
3.416	446
3.466	445
3.516	456
3.567	457
3.617	461
3.667	462
3.717	452
3.767	459
3.817	456
3.868	444
3.918	445
3.968	438
4.018	432
4.068	429
4.118	419
4.170	420
4.220	418
4.270	409
4.320	417
4.370	419
4.421	419
4.471	427
4.521	433
4.571	441
4.621	448
4.671	446
4.722	460
4.772	462
4.822	465
4.872	470
4.922	461
4.972	466
5.023	462
5.074	450
5.124	450
5.174	442
5.224	434
5.275	428
5.325	422
5.375	417
5.425	412
5.475	404
5.525	412
5.576	411
5.626	413
5.676	423
5.726	423
5.776	436
5.826	444
5.877	445
5.928	458
5.978	464
6.028	466
6.078	472
6.129	463
6.179	470
6.229	466
6.279	456
6.329	455
6.379	446
6.430	436
6.480	432
6.530	415
6.580	418
6.630	413
6.680	405
6.731	409
6.781	409
6.832	410
6.882	418
6.932	416
6.983	431
7.033	439
7.083	438
7.133	453
7.183	461
7.233	465
7.284	472
7.334	462
7.384	472
7.434	471
7.484	460
7.535	460
7.585	451
7.635	443
7.685	436
7.736	419
7.786	421
7.837	416
7.887	408
7.937	411
7.987	411
8.037	411
8.087	417
8.138	413
8.188	427
8.238	435
8.288	437
8.338	450
8.389	456
8.439	464
8.489	467
8.539	460
8.589	468
8.640	469
8.691	460
8.741	462
8.791	454
8.841	448
8.891	440
8.941	425
8.992	425
9.042	422
9.092	412
9.142	413
9.192	413
9.243	415
9.293	417
9.343	412
9.393	427
9.443	434
9.493	435
9.545	447
9.595	453
9.645	458
9.695	463
9.745	455
9.796	466
9.846	464
9.896	458
9.946	459
9.996	451
10.046	447
10.097	442
10.147	426
10.197	431
10.247	425
10.297	419
10.347	419
10.398	418
10.449	421
10.499	421
10.549	418
10.599	428
10.650	433
10.700	436
10.750	446
10.800	449
10.850	454
10.900	461
10.951	452
11.001	460
11.051	460
11.101	454
11.151	454
11.201	462
11.252	446
11.302	440
11.353	428
11.403	430
11.453	427
11.504	421
11.554	423
11.604	435
11.654	424
11.704	427
11.754	422
11.805	433
11.855	438
11.905	440
11.955	446
12.005	447
12.055	454
12.106	457
12.156	450
12.207	458
12.257	456
12.307	450
12.358	449
12.408	443
12.458	441
12.508	436
12.558	425
12.608	429
12.659	427
12.709	422
12.759	425
12.809	423
12.859	427
12.909	430
12.960	427
13.010	437
13.060	442
13.111	445
13.161	451
13.212	447
13.262	457
13.312	458
13.362	449
13.412	456
13.462	453
13.513	448
13.563	446
13.613	433
13.663	436
13.713	432
13.764	422
13.814	425
13.864	424
13.914	421
13.964	423
14.015	417
14.066	431
14.116	433
14.166	430
14.216	443
14.266	445
14.316	449
14.367	455
14.417	445
14.467	458
14.517	460
14.567	450
14.618	457
14.668	453
14.718	444
14.768	444
14.818	429
14.868	433
14.920	429
14.970	420
15.020	423
15.070	420
15.120	419
15.170	422
15.221	417
15.271	428
15.321	433
15.371	433
15.421	444
15.472	448
15.522	454
15.572	459
15.622	452
15.672	463
15.722	462
15.773	453
15.824	457
15.874	452
15.924	448
15.974	442
16.024	429
16.075	431
16.125	425
16.175	416
16.225	419
16.275	418
16.326	416
16.376	418
16.426	414
16.476	429
16.526	434
16.576	432
16.627	443
16.677	449
16.728	456
16.778	461
16.828	454
16.879	466
16.929	465
16.979	458
17.029	460
17.079	453
17.129	450
17.180	443
17.230	429
17.280	430
17.330	425
17.380	416
17.430	417
17.481	415
17.531	416
17.581	417
17.632	412
17.682	424
17.733	430
17.783	433
17.833	444
17.883	449
17.933	458
17.983	462
18.034	456
18.084	468
18.134	466
18.184	463
18.234	465
18.284	455
18.335	454
18.385	445
18.435	431
18.485	432
18.536	425
18.587	416
18.637	416
18.687	429
18.737	414
18.787	415
18.837	410
18.888	423
18.938	429
18.988	432
19.038	443
19.088	444
19.138	455
19.189	461
19.239	457
19.289	468
19.339	468
19.389	463
19.441	464
19.491	455
19.541	456
19.591	447
19.641	432
19.691	434
19.742	426
19.792	418
19.842	417
19.892	415
19.942	412
19.992	414
20.043	410
20.093	423
20.143	428
20.193	432
20.243	442
20.294	439
20.345	455
20.395	461
20.445	456
20.495	466
20.545	465
20.596	464
20.646	463
20.696	449
20.746	454
20.796	448
20.847	434
20.897	435
20.947	429
20.997	422
21.047	420
21.097	408
21.148	417
21.199	418
21.249	416
21.299	424
21.349	428
21.399	430
21.450	439
21.500	436
21.550	451
21.600	456
21.650	453
21.701	461
21.751	462
21.801	461
21.851	459
21.901	446
21.951	452
22.002	446
22.052	433
22.103	435
22.153	430
22.203	423
22.253	423
22.304	415
22.354	420
22.404	421
22.454	418
22.504	428
22.555	431
22.605	436
22.655	441
22.705	437
22.755	450
22.805	454
22.856	451
22.906	457
22.956	457
23.007	455
23.057	455
23.108	442
23.158	448
23.208	442
23.258	432
23.308	434
23.358	431
23.409	428
23.459	425
