#Creator: pendulumdriveEventBuffer
#Creation time: Thu Apr 11 14:41:38 2019
#Time	Pos
#[s]	[au]
28.634	424
28.684	400
28.734	386
28.784	372
28.834	358
28.884	351
28.935	344
28.985	351
29.035	359
29.085	368
29.135	387
29.186	407
29.236	428
29.286	449
29.336	460
29.386	492
29.436	508
29.487	522
29.538	533
29.588	532
29.638	540
29.688	534
29.738	514
29.789	511
29.839	493
29.889	472
29.939	452
29.989	429
30.040	408
30.090	389
30.140	368
30.190	360
30.240	351
30.290	344
30.341	349
30.391	367
30.442	367
30.492	382
30.542	394
30.592	422
30.643	444
30.693	464
30.743	487
30.793	491
30.843	519
30.894	532
30.944	530
30.994	540
31.044	535
31.094	527
31.144	515
31.195	486
31.245	479
31.296	456
31.346	429
31.396	414
31.446	394
31.497	373
31.547	362
31.597	351
31.647	348
31.697	348
31.748	349
31.798	363
31.848	379
31.898	394
31.948	416
31.998	429
32.049	460
32.099	481
32.149	493
32.200	517
32.250	527
32.301	535
32.351	540
32.401	521
32.451	531
32.501	519
32.551	496
32.602	483
32.652	462
32.702	441
32.752	420
32.802	392
32.852	381
32.903	366
32.953	352
33.003	349
33.053	349
33.104	352
33.155	361
33.205	368
33.255	391
33.305	410
33.355	425
33.405	453
33.456	474
33.506	495
33.556	512
33.606	512
33.656	534
33.706	538
33.757	532
33.807	533
33.857	519
33.907	508
33.957	490
34.009	457
34.059	447
34.109	425
34.159	398
34.209	386
34.259	371
34.310	359
34.360	350
34.410	344
34.460	350
34.510	357
34.560	364
34.611	386
34.661	404
34.711	426
34.761	448
34.811	457
34.862	489
34.913	507
34.963	517
35.013	532
35.063	534
35.113	539
35.164	534
35.214	515
35.264	512
35.314	494
35.364	469
35.414	453
35.465	430
35.515	409
35.565	390
35.615	368
35.665	360
35.716	352
35.766	344
35.817	348
35.867	357
35.917	366
35.967	381
36.018	393
36.068	420
36.118	442
36.168	461
36.218	486
36.269	500
36.319	520
36.369	531
36.419	522
36.469	541
36.519	536
36.570	528
36.620	516
36.670	494
36.721	480
36.771	458
36.821	430
36.872	414
36.922	394
36.972	373
37.022	362
37.072	365
37.123	347
37.173	347
37.223	347
37.273	362
37.323	376
37.373	392
37.424	414
37.474	435
37.524	459
37.574	481
37.625	492
37.675	516
37.726	527
37.776	536
37.826	541
37.876	521
37.926	532
37.977	520
38.027	495
38.077	486
38.127	463
38.177	440
38.227	419
38.278	395
38.328	380
38.378	363
38.428	349
38.478	347
38.530	346
38.580	346
38.630	359
38.680	367
38.730	388
38.780	408
38.831	426
38.881	456
38.931	476
38.981	497
39.031	514
39.081	514
39.132	538
39.182	542
39.232	533
39.282	535
39.332	522
39.382	509
39.434	490
39.484	458
39.534	446
39.584	423
39.634	395
39.685	383
39.735	367
39.785	352
39.835	346
39.885	340
39.935	345
39.986	354
40.036	362
40.086	385
40.136	403
40.186	427
40.237	449
40.287	462
40.338	494
40.388	512
40.438	521
40.488	538
40.539	542
40.589	545
40.639	539
40.689	513
40.739	513
40.789	495
40.840	468
40.890	451
40.940	427
40.990	404
41.040	384
41.091	362
41.141	353
41.192	345
41.242	338
41.292	343
41.342	351
41.393	363
41.443	379
41.493	392
41.543	422
41.593	446
41.643	464
41.694	491
41.744	505
41.794	526
41.844	538
41.894	530
41.945	546
41.995	542
42.045	528
42.096	518
42.146	497
42.196	479
42.247	456
42.297	423
42.347	409
42.397	386
42.447	362
42.498	353
42.548	347
42.598	338
42.648	340
42.698	341
42.748	358
42.799	375
42.849	391
42.899	417
42.949	439
43.000	465
43.050	488
43.101	496
43.151	526
43.201	537
43.251	543
43.301	548
43.352	539
43.402	536
43.452	521
43.502	493
43.552	483
43.602	459
43.653	432
43.703	410
43.753	419
43.803	368
43.853	355
43.904	338
43.955	337
44.005	339
44.055	340
44.105	354
44.155	379
44.206	390
44.256	414
44.306	429
44.356	463
44.406	485
44.456	506
44.507	526
44.557	524
44.607	547
44.657	552
44.707	539
44.757	541
44.809	526
44.859	507
44.909	487
44.959	457
45.009	438
45.060	413
45.110	384
45.160	369
45.210	354
45.260	339
45.310	336
45.361	335
45.411	339
45.461	350
45.511	362
45.561	385
45.611	407
45.662	432
45.713	459
45.763	469
45.813	507
45.863	526
45.914	531
45.964	548
46.014	551
46.064	551
46.114	543
46.164	517
46.215	513
46.265	492
46.315	460
46.365	442
46.415	415
46.466	392
46.516	370
46.566	350
46.617	341
46.667	335
46.717	328
46.768	337
46.818	348
46.868	362
46.918	383
46.968	397
47.018	430
47.069	456
47.119	476
47.169	505
47.219	522
47.269	539
47.320	549
47.370	537
47.420	555
47.470	547
47.521	528
47.571	516
47.622	492
47.672	470
47.722	445
47.772	411
47.822	393
47.872	371
47.923	348
47.973	341
48.023	335
48.073	330
48.123	334
48.174	340
48.224	359
48.274	378
48.324	398
48.374	427
48.425	452
48.476	479
48.526	503
48.576	510
48.626	539
48.676	549
48.726	551
48.777	555
48.827	544
48.877	536
48.927	519
48.977	487
49.028	474
49.078	447
49.128	417
49.178	397
49.228	375
49.278	355
49.330	341
49.380	330
49.430	331
49.480	333
49.530	338
49.581	357
49.631	377
49.681	399
49.731	424
49.781	439
49.831	478
49.882	499
49.932	520
49.982	538
50.032	542
50.082	556
50.132	556
50.183	536
50.234	538
50.284	520
50.334	498
50.384	477
50.435	447
50.485	423
50.535	399
50.585	370
50.635	356
50.685	343
50.736	328
50.786	329
50.836	347
50.886	339
50.936	353
50.986	368
51.037	395
51.087	418
51.138	443
51.188	473
51.238	482
51.289	517
51.339	534
51.389	534
51.439	553
51.489	553
51.539	550
51.590	539
51.640	507
51.690	501
51.740	479
51.790	448
51.840	428
51.891	401
51.941	376
51.992	358
52.042	351
52.092	335
52.143	330
52.193	329
52.243	339
52.293	353
52.343	368
52.393	392
52.444	415
52.494	443
52.544	468
52.594	486
52.644	515
52.694	531
52.745	545
52.795	552
52.845	536
52.896	550
52.946	540
52.997	516
53.047	506
53.097	481
53.147	456
53.197	431
53.247	400
53.298	382
53.348	361
53.398	344
53.448	337
53.498	332
53.549	330
53.599	339
53.649	344
53.699	368
53.749	389
53.800	408
53.851	439
53.901	464
53.951	490
54.001	512
54.051	517
54.101	543
54.152	551
54.202	545
54.252	551
54.302	539
54.352	527
54.403	507
54.453	471
54.503	460
54.553	434
54.603	402
54.653	384
54.705	365
54.755	348
54.805	337
54.855	328
54.905	332
54.955	337
55.006	344
55.056	365
55.106	388
55.156	412
55.206	437
55.257	453
55.307	489
55.357	511
55.407	523
55.457	543
55.507	547
55.558	555
55.609	552
55.659	530
55.709	529
55.759	509
55.810	484
55.860	463
55.910	435
55.960	410
56.010	387
56.060	360
56.111	349
56.161	338
56.211	328
56.261	330
56.311	339
56.361	347
56.412	363
56.462	378
56.513	409
56.563	434
56.613	457
56.664	486
56.714	505
56.764	527
56.814	543
56.864	540
56.914	556
56.965	552
57.015	543
57.065	532
57.115	508
57.165	490
57.215	465
57.266	432
57.316	412
57.366	387
57.417	361
57.467	349
57.518	341
57.568	330
57.618	329
57.668	329
57.718	344
57.768	361
57.819	377
57.869	405
57.919	430
57.969	458
58.019	484
58.069	498
58.120	529
58.170	540
58.220	551
58.270	557
58.321	537
58.372	548
58.422	533
58.472	503
58.522	494
58.572	467
58.622	438
58.673	414
58.723	394
58.773	368
58.823	349
58.873	334
58.923	329
58.974	329
59.024	328
59.074	343
59.124	355
59.174	379
59.226	404
59.276	421
59.326	455
59.376	481
59.426	506
59.476	527
59.527	526
59.577	552
59.627	557
59.677	548
59.727	550
59.778	534
59.828	518
59.878	496
59.928	459
59.978	443
60.028	417
60.079	385
60.130	368
60.180	350
60.230	336
60.280	330
60.330	324
60.381	329
60.431	341
60.481	352
60.531	377
60.581	399
60.632	425
60.682	452
60.732	468
60.782	503
60.832	525
60.882	533
60.933	552
60.983	556
61.034	558
61.084	551
61.134	522
61.184	520
61.235	498
61.285	467
61.335	446
61.385	419
61.435	393
61.486	370
61.536	347
61.586	337
61.636	330
61.686	322
61.736	329
61.787	341
61.837	354
61.888	375
61.938	390
61.988	423
62.038	450
62.089	473
62.139	502
62.189	522
62.239	540
62.289	552
62.340	543
62.390	558
62.440	552
62.490	533
62.540	521
62.590	497
62.641	475
62.691	448
62.741	414
62.792	395
62.842	371
62.893	348
62.943	338
62.993	331
63.043	325
63.093	328
63.143	333
63.194	352
63.244	373
63.294	392
63.344	422
63.394	448
63.444	476
63.495	502
63.545	512
63.595	542
63.645	552
63.696	555
63.747	560
63.797	547
63.847	542
63.897	524
63.947	489
63.997	477
64.048	450
64.098	417
64.148	395
64.198	372
64.248	352
64.298	336
64.349	325
64.399	326
64.449	329
64.499	329
64.549	351
64.601	373
64.651	394
64.701	419
64.751	440
64.801	475
64.851	500
64.902	521
64.952	541
65.002	548
65.052	559
65.102	560
65.152	543
65.203	543
65.253	524
65.303	502
65.353	479
65.403	447
65.454	424
65.505	397
65.555	368
65.605	353
65.655	338
65.705	324
65.756	325
65.806	341
65.856	334
65.906	349
65.956	364
66.006	392
66.057	418
66.107	444
66.157	472
66.207	487
66.257	523
66.308	540
66.358	540
66.409	560
66.459	559
66.509	556
66.559	544
66.610	512
66.660	506
66.710	481
66.760	446
66.810	426
66.861	399
66.911	373
66.961	354
67.011	336
67.061	329
67.111	324
67.162	322
67.212	333
67.262	348
67.313	364
67.363	390
67.413	407
67.464	444
67.514	470
67.564	490
67.614	521
67.664	536
67.715	552
67.765	557
67.815	545
67.865	555
67.915	546
67.965	521
68.016	507
68.066	480
68.116	457
68.166	429
68.217	394
68.267	377
68.318	356
68.368	336
68.418	330
68.468	326
68.518	325
68.569	333
68.619	345
68.669	365
68.719	388
68.769	409
68.819	441
68.870	467
68.920	495
68.970	519
69.020	525
69.070	549
69.122	557
69.172	555
69.222	557
69.272	542
69.322	530
69.372	508
69.423	473
69.473	458
69.523	430
69.573	400
69.623	379
69.673	358
69.724	340
69.774	331
69.824	322
69.874	325
69.924	333
69.974	340
70.026	363
70.076	387
70.126	413
70.176	439
70.226	456
70.277	493
70.327	517
70.377	532
70.427	550
70.477	551
70.527	561
70.578	557
70.628	534
70.678	531
70.728	510
70.778	483
70.829	460
70.879	431
70.930	404
70.980	379
71.030	352
71.080	340
71.131	331
71.181	320
71.231	323
71.281	334
71.331	345
71.381	362
71.432	377
71.482	410
71.532	438
71.582	464
71.632	492
71.683	510
71.733	536
71.784	549
71.834	546
71.884	561
71.934	557
71.985	547
72.035	532
72.085	505
72.135	487
72.185	461
72.235	425
72.286	405
72.336	379
72.386	352
72.436	340
72.486	345
72.537	323
72.587	323
72.637	326
72.688	343
72.738	362
72.788	381
72.839	410
72.889	434
72.939	466
72.989	493
73.039	508
73.090	537
73.140	550
73.190	561
73.240	563
73.290	536
73.340	550
73.391	535
73.441	503
73.491	487
73.541	461
73.592	430
73.642	405
73.693	375
73.743	356
73.793	341
73.843	324
73.893	322
73.944	323
73.994	326
74.044	341
74.094	355
74.144	382
74.194	408
74.245	428
74.295	464
74.345	490
74.395	515
74.445	535
74.496	535
74.547	559
74.597	563
74.647	553
74.697	550
74.747	533
74.798	514
74.848	491
74.898	449
74.948	434
74.998	407
75.048	376
75.099	359
75.149	341
75.199	329
75.249	323
75.299	318
75.349	328
75.401	339
75.451	352
75.501	381
75.551	406
75.601	434
75.652	462
75.702	476
75.752	515
75.802	535
75.852	543
75.902	559
75.953	559
76.003	561
76.053	552
76.103	523
76.153	515
76.203	491
76.254	460
76.305	436
76.355	407
76.405	381
76.455	359
76.506	338
76.556	328
76.606	321
76.656	316
76.706	326
76.756	340
76.807	356
76.857	379
76.907	398
76.957	433
77.007	462
77.058	486
77.108	515
77.158	530
77.209	549
77.259	559
77.309	550
77.360	561
77.410	553
77.460	536
77.510	516
77.560	489
77.610	466
77.661	437
77.711	401
77.761	383
77.811	359
77.861	336
77.912	328
77.962	326
78.012	320
78.062	325
78.113	333
78.163	355
78.214	379
78.264	400
78.314	431
78.364	458
78.414	486
78.464	512
78.515	521
78.565	549
78.615	557
78.665	561
78.715	561
78.766	533
78.816	539
78.866	517
78.916	486
78.966	467
79.017	436
79.068	408
79.118	383
79.168	367
79.218	342
79.268	329
79.318	317
79.369	319
79.419	325
79.469	332
79.519	354
79.569	382
79.620	402
79.670	430
79.720	450
79.770	486
79.820	510
79.870	534
79.922	549
79.972	540
80.022	564
80.072	562
80.122	543
80.173	541
80.223	517
80.273	494
80.323	468
80.373	431
80.423	411
80.474	385
80.524	356
80.574	342
80.624	330
80.674	320
80.724	320
80.775	322
80.826	336
80.876	353
80.926	368
80.976	400
81.027	429
81.077	457
81.127	486
81.177	497
81.227	532
81.277	548
81.328	551
81.378	563
81.428	559
81.478	554
81.528	539
81.578	505
81.629	495
81.679	468
81.730	433
81.780	413
81.830	386
81.881	362
81.931	340
81.981	326
82.031	322
82.081	318
82.131	320
82.182	337
82.232	355
82.282	375
82.332	400
82.382	418
82.432	456
82.483	483
82.533	503
82.584	531
82.634	543
82.684	557
82.735	561
82.785	546
82.835	555
82.885	540
82.935	515
82.985	496
83.036	468
83.086	441
83.136	413
83.186	381
83.236	363
83.286	343
83.337	326
83.387	323
83.437	323
83.488	324
83.538	335
83.589	346
83.639	373
83.689	398
83.739	421
83.789	455
83.839	480
83.890	508
83.940	530
83.990	532
84.040	556
84.090	560
84.141	558
84.191	554
84.241	535
84.291	521
84.341	497
84.392	461
84.443	443
84.493	414
84.543	384
84.593	363
84.643	347
84.693	332
84.744	323
84.794	316
84.844	323
84.894	334
84.944	346
84.995	373
85.045	397
85.095	425
85.145	452
85.195	471
85.245	506
85.297	527
85.347	542
85.397	556
85.447	552
85.497	562
85.547	554
85.598	528
85.648	523
85.698	498
85.748	471
85.798	444
85.849	431
85.899	391
85.949	366
85.999	343
86.049	333
86.099	325
86.150	316
86.201	324
86.251	347
86.301	350
86.351	371
86.402	388
86.452	423
86.502	451
86.552	478
86.602	504
86.652	511
86.703	543
86.753	555
86.803	549
86.853	562
86.903	553
86.953	542
87.004	523
87.054	488
87.105	474
87.155	446
87.205	410
87.256	391
87.306	366
87.356	344
87.406	333
87.456	327
87.506	320
87.557	324
87.607	328
87.657	350
87.707	371
87.757	394
87.807	422
87.858	438
87.908	477
87.958	503
88.009	517
88.059	543
88.110	552
88.160	561
88.210	561
88.260	537
88.310	543
88.360	524
88.411	492
88.461	475
88.511	447
88.561	419
88.611	392
88.661	363
88.712	348
88.762	333
88.812	320
88.862	321
88.913	325
88.964	332
89.014	348
89.064	362
89.114	393
89.164	420
89.214	443
89.265	476
89.315	499
89.365	525
89.415	543
89.465	539
89.515	561
89.566	561
89.616	550
89.666	543
89.716	522
89.766	502
89.818	477
89.868	441
89.918	420
89.968	394
90.018	364
90.068	349
90.119	337
90.169	325
90.219	321
90.269	320
90.319	331
90.370	346
90.420	362
90.470	392
90.520	418
90.570	445
90.620	474
90.671	488
90.722	523
90.772	540
90.822	547
90.872	560
90.922	556
90.973	556
91.023	544
91.073	513
91.123	504
91.173	478
91.224	448
91.274	423
91.324	396
91.374	371
91.424	352
91.474	330
91.525	326
91.575	322
91.626	320
91.676	330
91.726	348
91.776	366
91.827	388
91.877	408
91.927	444
91.977	472
92.027	494
92.078	523
92.128	533
92.178	552
92.228	558
92.278	544
92.328	556
92.379	543
92.429	524
92.480	505
92.530	477
92.580	453
92.630	425
92.681	390
92.731	374
92.781	352
92.831	333
92.881	327
92.932	327
92.982	323
93.032	332
93.082	340
93.132	365
93.182	388
93.233	412
93.283	443
93.333	482
93.384	497
93.434	519
93.485	527
93.535	551
93.585	558
93.635	559
93.685	556
93.735	525
93.786	528
93.836	506
93.886	473
93.936	454
93.986	426
94.036	396
94.087	375
94.137	351
94.187	337
94.237	328
94.288	320
94.339	323
94.389	331
94.439	340
94.489	364
94.539	383
94.589	413
94.640	441
94.690	461
94.740	495
94.790	517
94.840	538
94.890	551
94.941	542
94.991	561
95.041	556
95.091	537
95.141	529
95.193	503
95.243	483
95.293	456
95.343	418
95.393	400
95.443	375
95.494	348
95.544	337
95.594	328
95.644	320
95.694	321
95.744	326
95.795	343
95.845	361
95.895	381
95.945	412
95.995	438
96.046	467
96.097	494
96.147	506
96.197	538
96.247	551
96.297	551
96.348	561
96.398	554
96.448	547
96.498	530
96.548	496
96.598	484
96.649	457
96.699	424
96.749	401
96.799	377
96.849	354
96.900	338
96.950	326
97.001	321
97.051	322
97.101	322
97.151	341
97.202	361
97.252	384
97.302	410
97.352	430
97.402	468
97.453	492
97.503	513
97.553	537
97.603	545
97.653	558
97.703	561
97.754	545
97.804	549
97.854	532
