#Creator: pendulumdriveEventBuffer
#Creation time: Thu Apr 11 16:06:28 2019
#Time	Pos
#[s]	[au]
19.541	447
19.591	455
19.641	458
19.692	455
19.742	459
19.792	460
19.842	457
19.892	458
19.942	452
19.993	457
20.043	455
20.093	448
20.143	450
20.193	448
20.244	448
20.295	448
20.345	443
20.395	449
20.445	449
20.495	447
20.546	455
20.596	456
20.646	457
20.696	460
20.746	456
20.796	461
20.847	460
20.897	455
20.947	458
20.997	455
21.047	452
21.098	452
21.148	444
21.199	450
21.249	448
21.299	442
21.349	448
21.400	448
21.450	449
21.500	452
21.550	450
21.600	458
21.650	459
21.701	457
21.751	462
21.801	459
21.851	459
21.901	459
21.952	451
22.002	454
22.052	453
22.103	447
22.153	449
22.203	447
22.254	446
22.304	449
22.354	444
22.404	451
22.454	452
22.505	449
22.555	456
22.605	463
22.655	457
22.705	460
22.755	456
22.806	460
22.856	457
22.906	453
22.956	456
23.007	450
23.057	450
23.108	450
23.158	444
23.208	450
23.258	449
23.308	445
23.359	452
23.409	450
23.459	452
23.509	457
23.559	454
23.609	459
23.660	460
23.710	454
23.760	460
23.810	456
23.861	456
23.911	455
23.962	448
24.012	451
24.062	449
24.112	445
24.162	449
24.213	447
24.263	448
24.313	451
24.363	447
24.413	454
24.463	457
24.514	453
24.564	461
24.614	455
24.664	460
24.714	462
24.766	456
24.816	459
24.866	456
24.916	452
24.966	453
25.016	447
25.067	448
25.117	449
25.167	442
25.217	447
25.267	448
25.317	448
25.368	453
25.418	449
25.468	456
25.518	458
25.568	455
25.618	461
25.670	461
25.720	458
25.770	460
25.820	452
25.870	456
25.921	454
25.971	447
26.021	451
26.071	448
26.121	445
26.171	448
26.222	443
26.272	451
26.322	450
26.372	448
26.422	454
26.473	457
26.523	454
26.574	460
26.624	453
26.674	461
26.724	460
26.775	454
26.825	457
26.875	453
26.925	449
26.975	451
27.025	444
27.076	449
27.126	449
27.176	444
27.226	451
27.276	452
27.327	451
27.377	456
27.427	450
27.478	460
27.528	460
27.578	456
27.629	462
27.679	461
27.729	456
27.779	456
27.829	449
27.879	451
27.930	452
27.980	445
28.030	450
28.080	447
28.130	445
28.181	450
28.231	446
28.281	452
28.331	456
28.382	453
28.432	459
28.483	458
28.533	458
28.583	461
28.633	453
28.683	460
28.734	457
28.784	452
28.834	453
28.884	451
28.934	448
28.984	448
29.035	443
29.085	447
29.135	449
29.185	445
29.235	451
29.286	452
29.337	454
29.387	456
29.437	453
29.487	460
29.537	460
29.588	456
29.638	460
29.688	457
29.738	455
29.788	455
29.838	447
29.889	450
29.939	451
29.989	444
30.039	447
30.089	447
30.139	449
30.191	452
30.241	448
30.291	455
30.341	457
30.391	456
30.442	460
30.492	458
30.542	459
30.592	459
30.642	453
30.692	457
30.743	454
30.793	450
30.843	451
30.893	447
30.943	448
30.993	449
31.044	444
31.095	450
31.145	449
31.195	450
31.245	455
31.296	451
31.346	458
31.396	459
31.446	455
31.496	461
31.546	460
31.597	456
31.647	458
31.697	450
31.747	454
31.797	451
31.847	445
31.898	449
31.948	447
31.999	446
32.049	450
32.099	445
32.150	452
32.200	454
32.250	450
32.300	458
32.350	460
32.400	458
32.451	460
32.501	457
32.551	460
32.601	459
32.651	452
32.702	455
32.752	452
32.802	448
32.852	450
32.903	443
32.953	449
33.004	448
33.054	447
33.104	452
33.154	452
33.204	453
33.254	456
33.305	451
33.355	460
33.405	461
33.455	456
33.505	460
33.556	458
33.606	454
33.656	455
33.706	448
33.757	451
33.807	451
33.858	442
33.908	448
33.958	449
34.008	448
34.058	450
34.108	449
34.159	455
34.209	457
34.259	456
34.309	459
34.359	460
34.410	457
34.460	461
34.510	453
34.560	457
34.610	455
34.661	448
34.712	450
34.762	448
34.812	446
34.862	446
34.912	442
34.962	450
35.013	451
35.063	449
35.113	455
35.163	456
35.213	456
35.264	460
35.314	455
35.364	461
35.414	460
35.464	455
35.514	457
35.566	454
35.616	451
35.666	450
35.716	445
35.766	448
35.817	448
35.867	443
35.917	449
35.967	450
36.017	451
36.067	455
36.118	451
36.168	457
36.218	460
36.268	456
36.318	459
36.368	460
36.419	457
36.470	457
36.520	451
36.570	454
36.620	451
36.671	446
36.721	449
36.771	461
36.821	448
36.871	449
36.921	445
36.972	452
37.022	455
37.072	452
37.122	458
37.172	456
37.222	459
37.273	461
37.323	455
37.374	461
37.424	458
37.474	452
37.525	453
37.575	447
37.625	448
37.675	449
37.725	444
37.775	450
37.826	449
37.876	447
37.926	453
37.976	452
38.026	455
38.076	457
38.127	454
38.177	460
38.227	459
38.278	456
38.328	460
38.379	455
38.429	455
38.479	454
38.529	448
38.579	451
38.629	449
38.680	444
38.730	448
38.780	444
38.830	451
38.880	451
38.930	449
38.981	456
39.031	457
39.081	456
39.131	459
39.182	455
39.233	461
39.283	459
39.333	454
39.383	457
39.433	454
39.483	449
39.534	449
39.584	444
39.634	448
39.684	448
39.734	444
39.785	449
39.835	451
39.885	451
39.935	456
39.985	452
40.035	459
40.087	460
40.137	454
40.187	461
40.237	457
40.287	456
40.337	456
40.388	448
40.438	453
40.488	450
40.538	444
40.588	448
40.639	448
40.689	442
40.739	450
40.789	446
40.839	452
40.889	455
40.940	450
40.991	458
41.041	459
41.091	460
41.141	462
41.191	456
41.242	459
41.292	457
41.342	451
41.392	453
41.442	450
41.493	448
41.543	449
41.593	441
41.643	449
41.693	449
41.743	446
41.794	452
41.844	454
41.895	454
41.945	458
41.995	453
42.046	461
42.096	461
42.146	455
42.196	459
42.246	457
42.296	455
42.347	453
42.397	447
42.447	451
42.497	450
42.547	444
42.597	449
42.648	449
42.698	449
42.748	451
42.799	452
42.849	455
42.900	459
42.950	455
43.000	460
43.050	459
43.100	460
43.150	460
43.201	452
43.251	457
43.301	454
43.351	448
43.401	451
43.451	447
43.502	447
43.552	449
43.602	444
43.652	449
43.703	451
43.754	449
43.804	455
43.854	455
43.904	459
43.954	461
44.004	456
44.055	461
44.105	461
44.155	455
44.205	458
44.255	447
44.305	454
44.356	452
44.406	444
44.456	448
44.506	448
44.556	446
44.608	449
44.658	447
44.708	453
44.758	455
44.808	451
44.858	459
44.909	459
44.959	456
45.009	461
45.059	455
45.109	457
45.159	457
45.210	449
45.260	452
45.310	452
45.360	447
45.410	449
45.461	444
45.512	448
45.562	451
45.612	448
45.662	454
45.712	454
45.763	454
45.813	459
45.863	452
45.913	460
45.963	461
46.014	457
46.064	460
46.114	457
46.164	452
46.214	453
46.264	446
46.315	450
46.366	449
46.416	444
46.466	449
46.516	450
46.566	449
46.617	453
46.667	448
46.717	457
46.767	459
46.817	453
46.868	460
46.918	461
46.968	457
47.018	458
47.068	452
47.118	456
47.169	455
47.219	447
47.270	451
47.320	450
47.370	446
47.420	450
47.471	443
47.521	450
47.571	451
47.621	450
47.671	457
47.722	456
47.772	457
47.822	460
47.872	456
47.922	461
47.972	459
48.023	453
48.073	456
48.123	454
48.174	449
48.224	450
48.274	444
48.325	448
48.375	449
48.425	443
48.475	450
48.525	451
48.576	452
48.626	457
48.676	451
48.726	459
48.776	460
48.826	455
48.877	461
48.927	460
48.977	458
49.027	457
49.078	449
49.129	453
49.179	452
49.229	446
49.279	449
49.329	447
49.379	448
49.430	451
49.480	447
49.530	454
49.580	456
49.630	453
49.680	459
49.731	458
49.781	458
49.831	461
49.881	453
49.931	459
49.983	456
50.033	450
50.083	453
50.133	451
50.183	447
50.233	449
50.284	442
50.334	449
50.384	450
50.434	447
50.484	455
50.534	455
50.585	456
50.635	459
50.685	454
50.735	461
50.785	461
50.836	458
50.887	460
50.937	455
50.987	453
51.037	453
51.087	447
51.138	450
51.188	449
51.238	444
51.288	449
51.338	447
51.388	449
51.439	453
51.489	449
51.539	457
51.589	458
51.639	456
51.690	460
51.740	458
51.791	458
51.841	457
51.891	452
51.941	455
51.992	453
52.042	449
52.092	452
52.142	443
52.192	449
52.242	450
52.293	445
52.343	453
52.393	453
52.443	451
52.493	458
52.544	452
52.594	460
52.644	461
52.695	455
52.745	460
52.795	458
52.846	453
52.896	455
52.946	446
52.996	450
53.046	449
53.097	444
53.147	448
53.197	448
53.247	446
53.297	452
53.347	449
53.398	454
53.448	456
53.498	454
53.548	460
53.599	461
53.649	458
53.700	461
53.750	455
53.800	458
53.850	454
53.900	449
53.951	452
54.001	450
54.051	446
54.101	448
54.151	444
54.201	450
54.252	451
54.302	448
54.352	455
54.402	456
54.453	455
54.503	460
54.554	453
54.604	462
54.654	461
54.704	454
54.754	457
54.805	455
54.855	450
54.905	452
54.955	444
55.005	450
55.055	447
55.106	442
55.156	450
55.206	451
55.256	450
55.306	455
55.358	451
55.408	457
55.458	458
55.508	457
55.558	462
55.608	461
55.659	455
55.709	458
55.759	450
55.809	455
55.859	452
55.909	446
55.960	449
56.010	448
56.060	446
56.110	451
56.160	446
56.210	453
56.262	454
56.312	452
56.362	457
56.412	459
56.462	459
56.513	462
56.563	456
56.613	460
56.663	457
56.713	451
56.763	453
56.814	451
56.864	448
56.914	450
56.964	443
57.014	450
57.065	449
57.115	447
57.166	453
57.216	452
57.266	455
57.316	457
57.367	455
57.417	461
57.467	460
57.517	456
57.567	460
57.617	458
57.668	456
57.718	455
57.768	447
57.818	451
57.868	449
57.919	446
57.969	448
58.019	447
58.070	448
58.120	451
58.170	448
58.221	457
58.271	458
58.321	456
58.371	461
58.421	457
58.471	460
58.522	460
58.572	456
58.622	457
58.672	455
58.722	450
58.773	453
58.823	447
58.873	448
58.923	448
58.974	444
59.024	450
59.075	450
59.125	449
59.175	455
59.225	454
59.275	458
59.326	459
59.376	455
59.426	460
59.476	459
59.526	455
59.576	457
59.627	448
59.677	454
59.727	453
59.777	446
59.827	448
59.878	450
59.929	446
59.979	451
60.029	445
60.079	453
60.129	455
60.180	452
60.230	460
60.280	459
60.330	458
60.380	462
60.430	454
60.481	460
60.531	457
60.581	452
60.631	455
60.681	451
60.731	448
60.783	448
60.833	442
60.883	448
60.933	449
60.983	444
61.034	452
61.084	454
61.134	453
61.184	457
61.234	452
61.284	461
61.335	462
61.385	455
61.435	460
61.485	458
