#Creator: pendulumdriveEventBuffer
#Creation time: Thu Apr 11 14:41:38 2019
#Time	Pos
#[s]	[au]
20.446	320
20.496	358
20.546	389
20.596	423
20.646	458
20.697	476
20.747	522
20.797	546
20.847	564
20.897	578
20.947	571
20.998	578
21.049	566
21.099	533
21.149	520
21.199	487
21.250	451
21.300	419
21.350	387
21.400	353
21.450	324
21.500	300
21.551	288
21.601	282
21.651	276
21.701	290
21.751	325
21.801	329
21.852	362
21.902	387
21.953	428
22.003	461
22.053	494
22.104	526
22.154	531
22.204	569
22.254	579
22.304	569
22.354	579
22.405	564
22.455	545
22.505	516
22.555	471
22.605	450
22.655	415
22.706	375
22.756	349
22.806	320
22.857	290
22.907	284
22.958	287
23.008	280
23.058	290
23.108	300
23.158	333
23.208	365
23.259	395
23.309	432
23.359	453
23.409	499
23.459	530
23.509	545
23.560	571
23.610	577
23.660	584
23.710	578
23.761	540
23.812	543
23.862	510
23.912	472
23.962	446
24.012	410
24.062	376
24.113	344
24.163	312
24.213	296
24.263	284
24.313	272
24.364	281
24.414	293
24.464	309
24.514	336
24.564	361
24.614	402
24.666	436
24.716	464
24.766	505
24.816	529
24.866	558
24.916	573
24.967	563
25.017	583
25.067	575
25.117	555
25.167	540
25.218	503
25.268	475
25.318	441
25.368	396
25.418	369
25.468	340
25.519	308
25.570	293
25.620	285
25.670	277
25.720	282
25.770	288
25.821	312
25.871	340
25.921	368
25.971	406
26.021	440
26.072	476
26.122	508
26.172	523
26.222	561
26.272	575
26.322	579
26.373	584
26.423	569
26.474	561
26.524	535
26.574	489
26.624	470
26.675	435
26.725	393
26.775	367
26.825	335
26.875	309
26.926	291
26.976	277
27.026	278
27.076	282
27.126	288
27.176	317
27.227	347
27.277	377
27.328	412
27.378	433
27.428	481
27.479	513
27.529	538
27.579	564
27.629	569
27.679	584
27.729	583
27.780	557
27.830	557
27.880	530
27.930	494
27.980	466
28.030	427
28.081	395
28.131	361
28.181	324
28.232	304
28.282	289
28.333	272
28.383	276
28.433	287
28.483	296
28.533	318
28.583	342
28.634	382
28.684	415
28.734	448
28.784	487
28.834	499
28.884	545
28.935	568
28.985	563
29.035	584
29.085	582
29.136	571
29.187	553
29.237	505
29.287	493
29.337	459
29.387	412
29.437	387
29.488	355
29.538	320
29.588	301
29.638	299
29.688	276
29.738	276
29.789	278
29.839	298
29.889	323
29.939	352
29.989	386
30.041	415
30.091	460
30.141	492
30.191	515
30.241	550
30.291	571
30.342	584
30.392	586
30.442	560
30.492	571
30.542	549
30.592	510
30.643	487
30.693	450
30.743	416
30.793	381
30.843	342
30.894	317
30.945	295
30.995	276
31.045	274
31.095	276
31.145	282
31.196	301
31.246	322
31.296	360
31.346	393
31.396	422
31.447	466
31.497	498
31.547	532
31.597	558
31.647	559
31.697	584
31.748	588
31.798	575
31.849	567
31.899	543
31.949	512
31.999	480
32.050	432
32.100	407
32.150	374
32.200	333
32.250	311
32.301	291
32.351	276
32.401	270
32.451	272
32.501	284
32.551	304
32.602	328
32.652	368
32.702	400
32.753	438
32.803	474
32.853	494
32.904	540
32.954	563
33.004	573
33.054	589
33.104	583
33.155	582
33.205	566
33.255	525
33.305	507
33.355	473
33.405	432
33.456	399
33.506	365
33.556	332
33.606	303
33.657	280
33.708	273
33.758	270
33.808	268
33.858	285
33.908	310
33.958	340
34.009	373
34.059	400
34.109	447
34.159	481
34.209	512
34.259	545
34.310	561
34.360	584
34.410	590
34.460	574
34.510	581
34.562	561
34.612	530
34.662	500
34.712	463
34.762	429
34.812	391
34.863	350
34.913	324
34.963	298
35.013	274
35.063	268
35.113	279
35.164	274
35.214	287
35.264	306
35.314	347
35.364	377
35.415	412
35.466	454
35.516	484
35.566	523
35.616	553
35.666	561
35.717	589
35.767	589
35.817	590
35.867	580
35.917	535
35.967	525
36.018	493
36.068	448
36.118	420
36.168	382
36.218	344
36.269	315
36.319	303
36.370	274
36.420	266
36.470	262
36.520	274
36.571	292
36.621	314
36.671	353
36.721	383
36.771	425
36.821	462
36.872	490
36.922	533
36.972	558
37.022	579
37.072	592
37.123	566
37.173	590
37.224	576
37.274	540
37.324	518
37.374	484
37.425	448
37.475	409
37.525	367
37.575	338
37.625	307
37.676	280
37.726	269
37.776	263
37.826	260
37.876	274
37.926	290
37.977	328
38.027	360
38.077	388
38.128	434
38.178	471
38.228	507
38.279	541
38.329	547
38.379	585
38.429	594
38.479	585
38.530	588
38.580	568
38.630	544
38.680	510
38.730	464
38.780	438
38.831	399
38.881	358
38.931	328
38.981	301
39.032	278
39.082	265
39.133	258
39.183	265
39.233	277
39.283	293
39.333	333
39.384	367
39.434	405
39.484	442
39.534	468
39.584	516
39.634	548
39.685	567
39.735	590
39.785	591
39.835	595
39.885	587
39.936	549
39.987	537
40.037	503
40.087	462
40.137	428
40.187	389
40.238	354
40.288	320
40.338	288
40.388	271
40.438	261
40.488	256
40.539	266
40.589	283
40.639	307
40.689	340
40.739	367
40.789	412
40.841	450
40.891	481
40.941	525
40.991	548
41.041	578
41.092	592
41.142	580
41.192	596
41.242	583
41.292	557
41.342	528
41.393	492
41.443	461
41.493	420
41.543	376
41.593	346
41.644	313
41.694	282
41.745	268
41.795	265
41.845	259
41.895	267
41.946	280
41.996	312
42.046	346
42.096	376
42.146	419
42.196	455
42.247	495
42.297	531
42.347	547
42.397	582
42.447	594
42.498	597
42.548	594
42.598	553
42.649	557
42.699	524
42.749	480
42.800	453
42.850	413
42.900	370
42.950	340
43.000	323
43.050	282
43.101	266
43.151	256
43.201	259
43.251	268
43.301	280
43.352	317
43.402	351
43.452	386
43.502	425
43.553	454
43.603	500
43.654	534
43.704	561
43.754	584
43.804	569
43.854	598
43.904	593
43.955	568
44.005	554
44.055	518
44.105	486
44.155	447
44.206	399
44.256	371
44.306	336
44.356	298
44.406	280
44.457	265
44.508	256
44.558	260
44.608	269
44.658	291
44.708	321
44.759	349
44.809	391
44.859	430
44.909	469
44.959	504
45.009	523
45.060	566
45.110	585
45.160	587
45.210	597
45.260	586
45.310	576
45.362	549
45.412	499
45.462	482
45.512	444
45.562	398
45.613	367
45.663	332
45.713	302
45.763	278
45.813	262
45.863	259
45.914	261
45.964	266
46.014	294
46.064	325
46.114	358
46.164	395
46.215	422
46.266	470
46.316	508
46.366	533
46.416	566
46.467	580
46.517	594
46.567	595
46.617	568
46.667	573
46.717	546
46.768	506
46.818	478
46.868	438
46.918	401
46.968	365
47.018	324
47.069	300
47.119	279
47.170	260
47.220	260
47.270	267
47.321	275
47.371	296
47.421	324
47.471	363
47.521	397
47.571	431
47.622	475
47.672	505
47.722	540
47.772	567
47.822	568
47.872	594
47.923	591
47.973	583
48.024	570
48.074	535
48.124	508
48.175	475
48.225	426
48.275	396
48.325	362
48.375	324
48.425	300
48.476	283
48.526	266
48.576	263
48.626	262
48.676	278
48.727	300
48.777	328
48.827	366
48.877	401
48.928	441
48.978	477
49.029	500
49.079	544
49.129	567
49.179	582
49.229	592
49.279	581
49.330	583
49.380	566
49.430	524
49.480	503
49.530	470
49.581	430
49.631	393
49.681	365
49.731	325
49.781	298
49.832	272
49.883	267
49.933	264
49.983	264
50.033	281
50.083	319
50.133	337
50.184	368
50.234	397
50.284	443
50.334	478
50.384	513
50.435	544
50.485	544
50.535	584
50.585	590
50.635	575
50.685	582
50.737	561
50.787	534
50.837	500
50.887	455
50.937	429
50.988	391
51.038	352
51.088	324
51.138	298
51.188	274
51.238	266
51.289	267
51.339	268
51.389	284
51.439	300
51.489	339
51.539	372
51.590	406
51.641	447
51.691	469
51.741	515
51.791	545
51.842	560
51.892	583
51.942	584
51.992	587
52.042	580
52.092	540
52.143	530
52.193	498
52.243	456
52.293	427
52.343	389
52.393	354
52.444	323
52.494	293
52.545	278
52.595	269
52.645	262
52.696	271
52.746	287
52.796	308
52.846	343
52.896	363
52.946	409
52.997	447
53.047	476
53.097	517
53.147	542
53.197	569
53.247	581
53.298	568
53.348	586
53.398	575
53.449	548
53.499	528
53.550	494
53.600	463
53.650	423
53.700	376
53.750	353
53.800	322
53.851	292
53.901	279
53.951	271
54.001	267
54.051	273
54.101	282
54.152	311
54.202	344
54.252	370
54.302	413
54.353	447
54.404	484
54.454	516
54.504	531
54.554	567
54.604	580
54.654	582
54.705	584
54.755	566
54.805	555
54.855	527
54.905	481
54.956	459
55.006	422
55.056	381
55.106	353
55.156	323
55.206	295
55.258	281
55.308	266
55.358	269
55.408	275
55.458	284
55.508	315
55.559	347
55.609	378
55.659	413
55.709	440
55.759	486
55.810	517
55.860	543
55.910	566
55.960	568
56.010	584
56.060	582
56.111	557
56.162	552
56.212	522
56.262	488
56.312	458
56.362	422
56.413	385
56.463	352
56.513	316
56.563	297
56.613	282
56.664	266
56.714	272
56.764	295
56.814	293
56.864	316
56.914	340
56.965	383
57.015	416
57.066	448
57.116	486
57.166	503
57.216	546
57.267	565
57.317	561
57.367	582
57.417	577
57.467	569
57.518	549
57.568	502
57.618	488
57.668	455
57.718	410
57.768	384
57.819	351
57.869	316
57.920	299
57.970	297
58.020	275
58.071	274
58.121	274
58.171	296
58.221	321
58.271	346
58.321	384
58.372	407
58.422	454
58.472	486
58.522	509
58.572	546
58.622	561
58.673	578
58.723	579
58.773	556
58.824	567
58.874	544
58.925	509
58.975	486
59.025	452
59.075	416
59.125	383
59.175	344
59.226	320
59.276	299
59.326	280
59.376	276
59.426	277
59.476	280
59.527	298
59.577	316
59.627	354
59.677	386
59.728	413
59.779	457
59.829	486
59.879	520
59.929	547
59.979	547
60.029	575
60.080	578
60.130	567
60.180	564
60.230	540
60.280	516
60.330	484
60.381	438
60.431	415
60.481	379
60.531	342
60.581	320
60.633	301
60.683	284
60.733	278
60.783	272
60.833	283
60.883	300
60.934	320
60.984	357
61.034	389
61.084	423
61.134	459
61.184	478
61.235	522
61.285	546
61.335	560
61.385	575
61.435	572
61.486	574
61.537	561
61.587	522
61.637	513
61.687	480
61.737	442
61.788	410
61.838	378
61.888	345
61.938	317
61.988	293
62.039	283
62.089	277
62.139	272
62.189	286
62.239	305
62.289	328
62.340	360
62.390	384
62.441	425
62.491	460
62.541	490
62.591	522
62.642	542
62.692	565
62.742	575
62.792	561
62.842	573
62.893	559
62.943	535
62.993	509
63.043	471
63.093	444
63.143	408
63.194	368
63.244	343
63.294	316
63.345	289
63.395	282
63.445	286
63.496	276
63.546	287
63.596	298
63.646	330
63.696	361
63.747	392
63.797	429
63.847	455
63.897	497
63.947	527
63.997	536
64.048	566
64.098	573
64.148	579
64.198	571
64.249	537
64.300	537
64.350	507
64.400	464
64.450	441
64.500	403
64.550	364
64.601	340
64.651	319
64.701	293
64.751	281
64.801	272
64.851	278
64.902	289
64.952	304
65.002	333
65.052	357
65.102	398
65.154	434
65.204	459
65.254	500
65.304	528
65.354	555
65.404	569
65.455	554
65.505	577
65.555	571
65.605	542
65.655	534
65.705	499
65.756	469
65.806	436
65.856	388
65.906	366
65.956	336
66.007	306
66.058	291
66.108	281
66.158	274
66.208	279
66.258	286
66.309	309
66.359	337
66.409	364
66.459	403
66.509	437
66.559	473
66.610	504
66.660	517
66.710	556
66.760	570
66.810	570
66.861	577
66.911	564
66.962	554
67.012	531
67.062	483
67.112	465
67.163	430
67.213	386
67.263	362
67.313	332
67.363	307
67.413	289
67.464	275
67.514	275
67.564	279
67.614	284
67.664	311
67.715	342
67.765	373
67.816	406
67.866	428
67.916	476
67.966	509
68.017	530
68.067	558
68.117	567
68.167	578
68.217	577
68.268	551
68.318	552
68.368	526
68.418	488
68.468	462
68.518	425
68.569	391
68.619	358
68.669	322
68.720	303
68.770	286
68.820	272
68.871	275
68.921	283
68.971	293
69.021	314
69.071	337
69.122	377
69.172	412
69.222	443
69.272	481
69.322	508
69.372	540
69.423	559
69.473	553
69.523	580
69.573	577
69.624	564
69.674	550
69.725	518
69.775	492
69.825	457
69.875	411
69.925	387
69.976	354
70.026	320
70.076	300
70.126	289
70.176	275
70.226	274
70.277	276
70.327	295
70.377	318
70.427	344
70.477	381
70.528	413
70.579	451
70.629	485
70.679	506
70.729	544
70.779	561
70.830	574
70.880	579
70.930	547
70.980	565
71.030	546
71.080	506
71.131	488
71.181	452
71.231	416
71.281	384
71.331	355
71.381	322
71.433	298
71.483	278
71.533	274
71.583	275
71.633	276
71.684	297
71.734	319
71.784	353
71.834	385
71.884	410
71.934	455
71.985	487
72.035	521
72.085	546
72.135	544
72.185	575
72.236	579
72.286	565
72.337	565
72.387	543
72.437	514
72.487	482
72.538	435
72.588	413
72.638	378
72.688	338
72.738	317
72.788	297
72.839	278
72.889	274
72.939	272
72.989	282
73.039	300
73.090	320
73.140	357
73.190	390
73.241	423
73.291	460
73.341	478
73.392	525
73.442	549
73.492	558
73.542	577
73.592	575
73.642	576
73.693	562
73.743	524
73.793	510
73.843	478
73.893	438
73.944	408
73.994	373
74.044	341
74.094	314
74.145	288
74.195	278
74.246	273
74.296	268
74.346	283
74.396	303
74.446	328
74.496	360
74.547	384
74.597	428
74.647	464
74.697	490
74.747	529
74.798	546
74.848	570
74.898	578
74.948	558
74.998	575
75.049	560
75.100	533
75.150	507
75.200	471
75.250	441
75.300	404
75.351	362
75.401	338
75.451	311
75.501	288
75.551	278
75.601	277
75.652	274
75.702	285
75.752	298
75.802	331
75.852	364
75.902	392
75.954	433
76.004	464
76.054	499
76.104	529
76.154	539
76.205	572
76.255	579
76.305	577
76.355	574
76.405	549
76.455	536
76.506	503
76.556	458
76.606	437
76.656	400
76.706	362
76.756	335
76.807	311
76.858	290
76.908	278
76.958	270
77.008	275
77.059	287
77.109	301
77.159	335
77.209	373
77.259	400
77.309	436
77.360	459
77.410	504
77.460	532
77.510	555
77.560	572
77.610	553
77.661	579
77.711	573
77.762	543
77.812	534
77.862	500
77.913	465
77.963	433
78.013	397
78.063	364
78.113	334
78.163	302
78.214	287
78.264	278
78.314	268
78.364	277
78.414	287
78.464	309
78.515	334
78.565	362
78.616	403
78.666	436
78.716	470
78.767	505
78.817	516
78.867	557
78.917	571
78.967	567
79.017	579
79.068	568
79.118	555
79.168	530
79.218	482
79.268	466
79.319	431
79.369	388
79.419	362
79.469	331
79.520	300
79.570	287
79.621	275
79.671	274
79.721	277
79.771	284
79.821	311
79.871	340
79.922	372
79.972	407
80.022	430
80.072	476
80.122	509
80.173	529
80.223	559
80.273	569
80.323	577
80.373	578
80.424	549
80.475	554
80.525	528
80.575	486
80.625	462
80.675	426
80.725	392
80.776	360
80.826	323
80.876	304
80.926	287
80.976	272
81.027	274
81.077	281
81.127	292
81.177	313
81.227	336
81.277	375
81.329	411
81.379	438
81.429	478
81.479	507
81.529	537
81.580	559
81.630	549
81.680	578
81.730	575
81.780	561
81.830	550
81.881	520
81.931	492
81.981	460
82.031	413
82.081	389
82.131	359
82.182	322
82.233	303
82.283	291
82.333	278
82.383	277
82.434	278
82.484	295
82.534	317
82.584	340
82.634	378
82.684	411
82.735	447
82.785	480
82.835	496
82.885	539
82.935	558
82.985	566
83.036	576
83.086	568
83.137	565
83.187	547
83.237	507
83.288	490
83.338	457
83.388	418
83.438	388
83.488	357
83.538	325
83.589	304
83.639	284
83.689	279
83.739	277
83.789	276
83.839	297
83.890	319
83.940	348
83.990	379
84.041	405
84.091	449
84.142	482
84.192	511
84.242	539
84.292	549
84.342	570
84.392	575
84.443	556
84.493	564
84.543	544
84.593	518
84.643	487
84.693	446
84.744	421
84.794	387
84.844	349
84.894	326
84.945	303
84.996	284
85.046	280
85.096	299
85.146	284
85.196	299
85.246	316
85.297	349
85.347	382
85.397	408
85.447	450
85.497	469
85.548	513
85.598	538
85.648	548
85.698	569
85.748	571
85.798	573
85.850	562
85.900	520
85.950	518
86.000	486
86.050	442
86.100	421
86.151	387
86.201	352
86.251	326
86.301	301
86.351	289
86.402	281
86.452	274
86.502	286
86.552	302
86.602	320
86.652	352
86.703	374
86.754	416
86.804	450
86.854	476
86.904	513
86.954	536
87.005	558
87.055	568
87.105	555
87.155	569
87.205	558
87.256	533
87.306	514
87.356	482
87.406	452
87.456	418
87.506	376
87.557	353
87.607	327
87.658	298
87.708	289
87.758	283
87.808	280
87.859	288
87.909	296
87.959	325
88.009	355
88.059	378
88.110	419
88.160	451
88.210	484
88.260	514
88.310	523
88.360	556
88.411	566
88.461	561
88.512	569
88.562	554
88.612	539
88.663	515
88.713	466
88.763	451
88.813	416
88.863	378
88.913	354
88.964	327
89.014	305
89.064	292
89.114	280
89.164	283
89.214	289
89.265	296
89.315	326
89.365	355
89.416	388
89.466	420
89.517	440
89.567	485
89.617	514
89.667	533
89.717	557
89.767	560
89.818	571
89.868	568
89.918	536
89.968	538
90.018	511
90.068	476
90.119	450
90.169	415
90.219	384
90.269	353
90.320	321
90.371	306
90.421	293
90.471	280
90.521	284
90.571	295
90.621	305
90.672	327
90.722	350
90.772	388
90.822	421
90.872	451
90.922	485
90.973	507
91.023	539
91.073	555
91.123	548
91.173	568
91.225	564
91.275	551
91.325	536
91.375	504
91.425	481
91.475	448
91.526	406
91.576	383
91.626	353
91.676	321
91.726	307
91.776	309
91.827	287
91.877	286
91.927	288
91.977	308
92.027	330
92.078	353
92.129	389
92.179	419
92.229	455
92.279	485
92.329	501
92.380	538
92.430	552
92.480	565
92.530	568
92.580	541
92.631	553
92.681	534
92.731	496
92.781	478
92.831	446
92.881	412
92.932	382
92.982	351
93.033	326
93.083	307
93.133	288
93.183	287
93.234	289
93.284	290
93.334	309
93.384	325
93.434	360
93.485	391
93.535	416
93.585	456
93.635	483
93.685	515
93.735	538
93.786	534
93.836	564
93.886	566
93.937	553
93.987	553
94.037	530
94.088	507
94.138	477
94.188	433
94.238	413
94.288	381
94.339	348
94.389	326
94.439	307
94.489	294
94.539	288
94.589	282
94.640	296
94.690	311
94.740	326
94.790	362
94.841	393
94.892	425
94.942	457
94.992	472
95.042	515
95.092	538
95.142	546
95.193	562
95.243	561
95.293	562
95.343	551
95.393	516
95.443	507
95.494	475
95.544	440
95.594	412
95.644	381
95.694	352
95.746	326
95.796	302
95.846	295
95.896	289
95.946	282
95.996	297
96.047	314
96.097	334
96.147	363
96.197	387
96.247	424
96.297	457
96.348	482
96.398	515
96.448	532
96.498	554
96.548	562
96.599	548
96.650	561
96.700	549
96.750	526
96.800	506
96.850	472
96.901	445
96.951	410
97.001	372
97.051	352
97.101	325
97.151	304
97.202	296
97.252	293
97.302	290
97.352	298
97.402	308
97.453	335
97.503	363
97.554	390
97.604	426
97.654	455
97.704	488
97.755	514
97.805	524
97.855	553
97.905	560
97.955	559
98.005	560
98.056	539
98.106	530
98.156	505
98.206	464
98.256	444
98.307	413
98.357	377
98.408	353
98.458	331
98.508	309
98.558	296
98.609	288
98.659	292
98.709	299
98.759	308
98.809	337
98.860	371
98.910	395
98.960	426
99.010	449
99.060	488
99.110	512
99.161	535
99.211	551
99.261	536
99.312	562
99.362	558
99.412	531
99.463	528
99.513	502
99.563	472
