#Creator: pendulumdriveEventBuffer
#Creation time: Thu Apr 11 14:41:38 2019
#Time	Pos
#[s]	[au]
8.841	566
8.891	564
8.941	550
8.991	545
9.041	523
9.092	500
9.142	469
9.192	428
9.242	406
9.292	378
9.344	345
9.394	331
9.444	319
9.494	304
9.544	308
9.594	309
9.645	324
9.695	344
9.745	364
9.795	400
9.845	429
9.895	463
9.946	494
9.996	504
10.046	544
10.096	560
10.146	559
10.197	571
10.248	566
10.298	558
10.348	538
10.398	495
10.448	483
10.499	452
10.549	414
10.599	389
10.649	362
10.699	336
10.749	318
10.800	306
10.850	303
10.900	307
10.950	312
11.000	334
11.051	360
11.101	388
11.152	419
11.202	441
11.252	485
11.302	511
11.353	527
11.403	557
11.453	564
11.503	574
11.553	571
11.603	548
11.654	546
11.704	521
11.754	486
11.804	462
11.854	430
11.905	397
11.955	368
12.006	339
12.056	324
12.106	312
12.156	300
12.207	307
12.257	316
12.307	330
12.357	353
12.407	375
12.458	413
12.508	444
12.558	471
12.608	505
12.658	526
12.708	551
12.759	562
12.809	554
12.859	569
12.910	561
12.960	542
13.010	525
13.061	494
13.111	468
13.161	434
13.211	395
13.261	375
13.312	350
13.362	324
13.412	317
13.462	314
13.512	311
13.562	316
13.613	326
13.663	351
13.713	380
13.763	404
13.814	441
13.864	468
13.915	500
13.965	524
14.015	532
14.065	558
14.115	563
14.166	561
14.216	556
14.266	536
14.316	523
14.366	497
14.416	460
14.467	438
14.517	407
14.567	374
14.617	354
14.667	365
14.718	323
14.769	316
14.819	312
14.869	322
14.919	335
14.969	352
15.020	381
15.070	410
15.120	439
15.170	467
15.220	485
15.270	519
15.321	535
15.371	548
15.421	554
15.471	537
15.521	551
15.571	538
15.623	508
15.673	495
15.723	467
15.773	436
15.823	410
15.874	383
15.924	361
15.974	344
16.024	328
16.074	326
16.124	327
16.175	328
16.225	344
16.275	359
16.325	385
16.375	410
16.426	428
16.476	465
16.527	487
16.577	509
16.627	527
16.677	519
16.728	544
16.778	544
16.828	530
16.878	527
16.928	507
16.978	486
17.029	463
17.079	427
17.129	413
17.179	390
17.229	366
17.280	354
17.330	347
17.380	338
17.431	339
17.481	342
17.531	358
17.582	372
17.632	386
17.682	415
17.732	437
17.782	460
17.832	482
17.883	486
17.933	514
17.983	523
18.033	522
18.083	528
18.134	520
18.184	513
18.234	497
18.284	467
18.335	459
18.385	438
18.436	412
18.486	398
18.536	382
18.586	371
18.636	362
18.686	352
18.737	356
18.787	362
18.837	368
18.887	385
18.937	400
18.988	419
19.038	436
19.088	444
19.138	472
19.188	488
19.239	492
19.290	506
19.340	507
19.390	511
19.440	506
19.490	486
19.541	485
19.591	472
19.641	452
19.691	441
19.741	424
19.791	410
19.842	397
19.892	381
19.942	380
19.992	375
20.042	372
20.092	378
20.144	386
20.194	395
20.244	405
20.294	409
20.344	432
20.395	445
20.445	455
20.495	469
20.545	476
20.595	486
20.645	491
20.696	484
20.746	492
20.796	487
20.846	476
20.896	471
20.946	476
20.997	450
21.048	437
21.098	418
21.148	417
21.198	407
21.249	395
21.299	394
21.349	412
21.399	390
21.449	393
21.499	392
21.550	404
21.600	412
21.650	417
21.700	430
21.750	437
21.800	451
21.851	460
21.901	459
21.952	474
22.002	478
22.052	478
22.103	481
22.153	471
22.203	475
22.253	470
22.303	455
22.353	455
22.404	445
22.454	434
22.504	427
22.554	415
22.604	411
22.654	404
22.705	393
22.755	396
22.806	394
22.856	395
22.906	400
22.957	399
23.007	413
23.057	422
23.107	422
23.157	442
23.207	450
23.258	457
23.308	469
23.358	465
23.408	481
23.458	484
23.509	477
23.559	484
23.609	478
23.659	472
23.710	466
23.760	445
23.811	445
23.861	434
23.911	416
23.961	413
24.011	403
24.061	394
24.112	389
24.162	381
24.212	388
24.262	392
24.312	389
24.363	402
24.413	411
24.463	422
24.513	435
24.563	440
24.614	461
24.665	473
24.715	475
24.765	491
24.815	495
24.865	497
24.915	496
24.966	479
25.016	485
25.066	474
25.116	456
25.166	448
25.217	433
25.267	419
25.317	405
25.367	387
25.417	384
25.467	377
25.519	368
25.569	374
25.619	378
25.669	385
25.719	396
25.770	400
25.820	424
25.870	439
25.920	448
25.970	471
26.020	484
26.071	496
26.121	505
26.171	492
26.221	511
26.271	508
26.321	495
26.372	489
26.423	473
26.473	459
26.523	441
26.573	412
26.624	407
26.674	391
26.724	373
26.774	369
26.824	365
26.874	361
26.925	365
26.975	366
27.025	383
27.075	397
27.125	410
27.175	433
27.226	450
27.276	471
27.327	488
27.377	492
27.427	514
27.478	519
27.528	519
27.578	520
27.628	507
27.678	501
27.728	484
27.779	457
27.829	446
27.879	426
27.929	403
27.979	388
28.029	375
28.080	361
28.130	353
28.180	346
28.231	355
28.281	363
28.332	371
28.382	391
28.432	436
28.482	429
28.532	450
28.582	463
28.633	492
28.683	506
28.733	518
28.783	527
28.833	512
28.883	527
28.934	519
28.984	497
29.034	490
29.084	470
29.135	446
29.186	427
29.236	406
29.286	385
29.336	368
29.386	352
29.436	348
29.487	345
29.537	344
29.587	356
29.637	367
29.687	385
29.738	406
29.788	421
29.838	451
29.888	472
29.938	494
29.988	512
30.040	509
30.090	532
30.140	535
30.190	524
30.240	524
30.290	510
30.341	492
30.391	473
30.441	440
30.491	426
30.541	403
30.592	377
30.642	366
30.692	353
30.742	342
30.792	341
30.842	338
30.893	352
30.944	365
30.994	378
31.044	404
31.094	427
31.144	450
31.195	475
31.245	482
31.295	513
31.345	526
31.395	526
31.446	536
31.496	532
31.546	526
31.596	512
31.646	482
31.696	473
31.747	448
31.797	421
31.848	403
31.898	383
31.948	362
31.998	353
32.049	340
32.099	342
32.149	344
32.199	348
32.249	366
32.300	385
32.350	405
32.400	428
32.450	439
32.500	475
32.550	494
32.601	505
32.651	524
32.702	529
32.752	534
32.802	530
32.853	510
32.903	509
32.953	490
33.003	464
33.053	447
33.103	424
33.154	403
33.204	383
33.254	363
33.304	356
33.354	348
33.404	342
33.455	351
33.505	361
33.555	372
33.606	389
33.656	400
33.707	431
33.757	453
33.807	469
33.857	492
33.907	503
33.957	517
34.008	524
34.058	513
34.108	522
34.158	512
34.208	496
34.258	483
34.309	461
34.359	444
34.409	423
34.459	396
34.510	387
34.561	375
34.611	362
34.661	360
34.711	359
34.761	361
34.811	370
34.862	378
34.912	401
34.962	416
35.012	431
35.062	454
35.112	469
35.163	487
35.213	499
35.263	498
35.313	511
35.363	512
35.415	503
35.465	500
35.515	483
35.565	471
35.615	457
35.665	432
35.716	423
35.766	408
35.816	392
35.866	384
35.916	383
35.966	373
36.017	374
36.067	372
36.117	386
36.167	395
36.217	406
36.268	423
36.319	435
36.369	453
36.419	468
36.469	470
36.519	487
36.570	492
36.620	495
36.670	495
36.720	482
36.770	485
36.821	475
36.871	454
36.921	451
36.971	439
37.021	422
37.071	413
37.122	399
37.172	398
37.223	393
37.273	384
37.323	390
37.373	393
37.424	396
37.474	407
37.524	406
37.574	427
37.624	437
37.675	442
37.725	458
37.775	465
37.825	472
37.875	477
37.925	465
37.976	480
38.026	477
38.076	465
38.127	467
38.177	459
38.227	450
38.278	443
38.328	424
38.378	426
38.428	418
38.478	408
38.529	409
38.579	407
38.629	405
38.679	407
38.729	402
38.779	415
38.830	418
38.880	421
38.930	431
38.980	438
39.031	445
39.082	450
39.132	445
39.182	460
39.232	463
39.282	459
39.332	464
39.383	461
39.433	461
39.483	458
39.533	445
39.583	450
39.633	445
39.684	436
39.734	435
39.784	430
39.834	427
39.884	424
39.936	412
39.986	420
40.036	419
40.086	414
40.136	419
40.186	420
40.237	423
40.287	426
40.337	423
40.387	433
40.437	438
40.487	436
40.538	445
40.588	449
40.638	453
40.688	456
40.738	449
40.789	461
40.840	462
40.890	457
40.940	460
40.990	454
41.040	453
41.091	449
41.141	434
41.191	440
41.241	434
41.291	424
41.341	424
41.392	419
41.442	416
41.492	413
41.542	403
41.592	412
41.643	413
41.693	412
41.744	421
41.794	426
41.844	431
41.894	439
41.945	437
41.995	452
42.045	459
42.095	461
42.145	468
42.195	471
42.246	474
42.296	472
42.346	460
42.396	466
42.446	461
42.497	448
42.547	443
42.598	433
42.648	428
42.698	418
42.748	403
42.799	404
42.849	400
42.899	394
42.949	398
42.999	403
43.050	405
43.100	411
43.150	413
43.200	430
43.250	440
43.300	448
43.351	461
43.401	463
43.451	478
43.502	485
43.552	478
43.602	488
43.653	485
43.703	478
43.753	473
43.803	455
43.853	453
43.904	440
43.954	420
44.004	416
44.054	405
44.104	394
44.154	390
44.205	379
44.255	384
44.305	385
44.355	384
44.406	400
44.456	410
44.507	418
44.557	435
44.607	439
44.657	464
44.707	476
44.758	478
44.808	495
44.858	498
44.908	501
44.958	499
45.008	480
45.059	485
45.109	473
45.159	453
45.209	445
45.259	428
45.310	412
45.361	400
45.411	382
45.461	379
45.511	374
45.561	366
45.612	373
45.662	379
45.712	388
45.762	400
45.812	407
45.862	433
45.913	449
45.963	460
46.013	483
46.063	491
46.113	503
46.163	510
46.215	499
46.265	510
46.315	504
46.365	487
46.415	480
46.466	463
46.516	446
46.566	429
46.616	403
46.666	394
46.716	381
46.767	365
46.817	364
46.867	362
46.917	365
46.967	370
47.018	374
47.068	395
47.119	412
47.169	426
47.219	450
47.269	468
47.320	487
47.370	501
47.420	500
47.470	518
47.520	521
47.570	515
47.621	511
47.671	495
47.721	485
47.771	467
47.821	437
47.872	427
47.922	407
47.972	386
48.023	374
48.073	365
48.123	356
48.174	354
48.224	352
48.274	364
48.324	376
48.374	388
48.424	411
48.475	429
48.525	451
48.575	473
48.625	479
48.675	506
48.726	516
48.776	521
48.826	528
48.876	517
48.927	517
48.977	504
49.028	477
49.078	468
49.128	447
49.178	421
49.228	403
49.278	407
49.329	371
49.379	361
49.429	348
49.479	351
49.529	351
49.580	358
49.630	374
49.680	394
49.730	410
49.780	431
49.831	444
49.882	474
49.932	492
49.982	508
50.032	520
50.082	511
50.133	529
50.183	526
50.233	507
50.283	504
50.333	484
50.383	466
50.434	446
50.484	415
50.534	402
50.584	384
50.634	362
50.684	356
50.736	350
50.786	344
50.836	352
50.886	359
50.936	375
50.987	394
51.037	406
51.087	433
51.137	455
51.187	477
51.237	495
51.288	497
51.338	523
51.388	527
51.438	521
51.488	525
51.538	514
51.589	502
51.640	484
51.690	450
51.740	442
51.790	420
51.841	394
51.891	382
51.941	367
51.991	354
52.041	351
52.091	345
52.142	354
52.192	364
52.242	372
52.292	396
52.342	416
52.392	437
52.443	458
52.493	467
52.544	497
52.594	510
52.644	515
52.695	525
52.745	524
52.795	522
52.845	511
52.895	486
52.945	479
52.996	459
53.046	434
53.096	417
53.146	398
53.196	381
53.246	367
53.297	354
53.347	353
53.398	354
53.448	354
53.498	369
53.549	383
53.599	402
53.649	421
53.699	432
53.749	463
53.799	481
53.850	492
53.900	510
53.950	513
54.000	523
54.050	522
54.101	503
54.151	505
54.201	489
54.251	468
54.302	453
54.352	433
54.403	415
54.453	396
54.503	376
54.553	370
54.603	362
54.653	353
54.704	358
54.754	367
54.804	378
54.854	392
54.904	401
54.955	427
55.005	446
55.055	460
55.105	482
55.155	492
55.206	507
55.257	513
55.307	502
55.357	514
55.407	506
55.457	491
55.507	482
55.558	463
55.608	448
55.658	429
55.708	404
55.758	396
55.809	385
55.859	372
55.909	370
55.959	369
56.009	370
56.059	376
56.111	381
56.161	401
56.211	417
56.261	430
56.311	450
56.362	463
56.412	480
56.462	493
56.512	488
56.562	504
56.612	505
56.663	499
56.713	494
56.763	476
56.813	471
56.863	457
56.913	435
56.964	428
57.015	413
57.065	398
57.115	391
57.165	383
57.216	381
57.266	381
57.316	376
57.366	391
57.416	400
57.466	409
57.517	424
57.567	433
57.617	451
57.667	464
57.717	464
57.767	482
57.818	486
57.868	489
57.919	490
57.969	478
58.019	482
58.070	471
58.120	453
58.170	451
58.220	439
58.270	425
58.320	418
58.371	401
58.421	403
58.471	399
58.521	389
58.571	396
58.621	399
58.672	404
58.722	411
58.772	409
58.823	429
58.873	439
58.924	441
58.974	457
59.024	463
59.074	469
59.124	473
59.174	464
59.225	474
59.275	471
59.325	460
59.375	461
59.425	454
59.475	446
59.526	439
59.576	420
59.626	427
59.676	421
59.727	410
59.778	414
59.828	411
59.878	412
59.928	415
59.978	410
60.028	421
60.079	425
60.129	424
60.179	436
60.229	441
60.279	448
60.330	451
60.380	446
60.430	458
60.480	458
60.530	452
60.580	458
60.632	455
60.682	454
60.732	451
60.782	438
60.832	445
60.882	441
60.933	433
60.983	434
61.033	431
61.083	430
61.133	428
61.184	420
61.234	427
61.284	427
61.334	424
61.384	429
61.434	428
61.485	431
61.536	431
61.586	425
61.636	436
61.686	437
61.736	434
61.787	442
61.837	442
61.887	447
61.937	446
61.987	443
62.038	449
62.088	451
62.138	448
62.188	452
62.238	448
62.288	449
62.339	449
62.389	438
62.440	444
62.490	440
62.540	433
62.590	433
62.641	429
62.691	427
62.741	423
62.791	412
62.841	420
62.892	420
62.942	416
62.992	422
63.042	423
63.092	429
63.142	433
63.193	430
63.243	443
63.294	448
63.344	450
63.394	458
63.445	460
63.495	465
63.545	467
63.595	457
63.645	465
63.695	461
63.746	454
63.796	452
63.846	443
63.896	437
63.946	431
63.996	416
64.047	417
64.097	413
64.147	402
64.198	405
64.248	407
64.299	407
64.349	410
64.399	409
64.449	423
64.499	430
64.549	437
64.600	448
64.650	447
64.700	466
64.750	472
64.800	466
64.850	480
64.901	480
64.951	478
65.001	476
65.051	459
65.102	460
65.153	452
65.203	433
65.253	430
65.303	418
65.353	406
65.403	400
65.454	387
65.504	391
65.554	391
65.604	388
65.654	398
65.704	405
65.755	412
65.805	425
65.855	425
65.905	451
65.955	462
66.007	467
66.057	483
66.107	487
66.157	493
66.207	494
66.257	477
66.308	486
66.358	478
66.408	462
66.458	455
66.508	440
66.558	426
66.609	414
66.659	395
66.709	393
66.759	384
66.809	376
66.860	379
66.911	383
66.961	388
67.011	398
67.061	402
67.111	423
67.162	437
67.212	446
67.262	469
67.312	479
67.362	491
67.413	500
67.463	492
67.513	506
67.563	500
67.613	487
67.663	485
67.714	469
67.764	456
67.815	440
67.865	416
67.915	408
67.965	394
68.016	378
68.066	375
68.116	372
68.166	371
68.216	374
68.267	374
68.317	393
68.367	407
68.417	418
68.467	440
68.517	454
68.568	474
68.618	488
68.668	488
68.719	506
68.769	510
68.819	507
68.870	507
68.920	496
68.970	487
69.020	472
69.070	445
69.121	436
69.171	418
69.221	400
69.271	387
69.321	378
69.371	368
69.422	366
69.472	359
69.522	371
69.572	379
69.623	386
69.674	407
69.724	423
69.774	444
69.824	462
69.874	468
69.924	494
69.975	504
70.025	510
70.075	517
70.125	526
70.175	510
70.225	500
70.276	477
70.326	470
70.376	451
70.426	432
70.476	415
70.528	401
70.578	384
70.628	371
70.678	360
70.728	362
70.778	363
70.829	366
70.879	380
70.929	397
70.979	409
71.029	427
71.079	439
71.130	465
71.180	483
71.230	496
71.280	509
71.330	500
71.381	518
71.432	515
71.482	500
71.532	498
71.582	483
71.632	464
71.683	448
71.733	426
71.783	410
71.833	394
71.883	374
71.933	369
71.984	364
72.034	357
72.084	366
72.134	367
72.184	384
72.235	398
72.285	409
72.336	433
72.386	452
72.436	469
72.486	486
72.537	486
72.587	508
72.637	514
72.687	506
72.737	513
72.787	503
72.838	492
72.888	477
72.938	451
72.988	440
73.038	424
73.089	400
73.139	392
73.190	380
73.240	368
73.290	367
73.340	359
73.391	370
73.441	379
73.491	386
73.541	406
73.591	421
73.642	438
73.692	456
73.742	461
73.792	487
73.842	497
73.892	498
73.943	511
73.993	506
74.043	503
74.094	496
74.144	472
74.194	468
74.245	452
74.295	430
74.345	420
74.395	404
74.445	392
74.496	384
74.546	372
74.596	373
74.646	376
74.696	376
74.746	390
74.797	399
74.847	415
74.897	429
74.947	436
74.998	461
75.048	474
75.099	480
75.149	494
75.199	489
75.249	500
75.299	498
75.350	481
75.400	484
75.450	472
75.500	455
75.550	443
75.600	430
75.651	418
75.701	405
75.751	389
75.801	388
75.851	386
75.902	380
75.953	388
76.003	394
76.053	401
76.103	413
76.153	416
76.204	437
76.254	450
76.304	458
76.354	472
76.404	476
76.454	486
76.505	489
76.555	479
76.605	485
76.655	478
76.705	468
76.755	460
76.807	447
76.857	438
76.907	427
76.957	410
77.007	409
77.058	402
77.108	394
77.158	396
77.208	397
77.258	401
77.308	406
77.359	407
77.409	424
77.459	432
77.509	439
77.559	452
77.610	453
77.660	468
77.711	474
77.761	465
77.811	476
77.861	475
77.912	469
77.962	465
78.012	452
78.062	451
78.112	444
78.162	428
78.213	429
78.263	421
78.313	413
78.363	412
78.413	411
78.464	410
78.514	412
78.564	409
78.615	419
78.665	425
78.715	429
78.766	437
78.816	439
78.866	450
78.916	454
78.966	448
79.016	460
79.067	461
79.117	459
79.167	459
79.217	447
79.267	454
79.318	450
79.368	436
79.418	439
79.468	435
79.519	431
79.569	429
79.620	418
79.670	427
79.720	426
79.770	420
79.820	427
79.870	429
79.921	432
79.971	434
80.021	427
80.071	438
80.121	442
80.172	434
80.222	444
80.272	444
80.322	446
80.372	446
80.423	433
80.474	444
80.524	443
80.574	437
80.624	442
80.674	441
80.725	440
80.775	441
80.825	432
80.875	441
80.925	441
80.975	437
81.026	443
81.076	441
81.126	440
81.176	440
81.226	430
81.276	438
81.328	435
81.378	430
81.428	434
81.478	432
81.528	431
81.579	431
81.629	422
81.679	430
81.729	431
81.779	427
81.829	435
81.880	435
81.930	441
81.980	442
82.030	438
82.080	451
82.130	453
82.181	449
82.232	456
82.282	455
82.332	456
82.382	454
82.433	441
82.483	446
82.533	442
82.583	434
82.633	433
82.683	427
82.734	423
82.784	420
82.834	411
82.884	416
82.934	416
82.984	414
83.035	421
83.085	425
83.136	430
83.186	437
83.236	434
83.287	451
83.337	455
83.387	456
83.437	465
83.487	467
83.537	471
83.588	469
83.638	458
83.688	462
83.738	456
83.788	446
83.838	442
83.889	433
83.939	426
83.990	419
84.040	406
84.090	408
84.141	404
84.191	400
84.241	406
84.291	427
84.341	414
84.391	421
84.442	421
84.492	439
84.542	448
84.592	454
84.642	465
84.693	463
84.743	477
84.793	482
84.843	471
84.894	479
84.944	474
84.995	467
85.045	459
85.095	446
85.145	439
85.195	428
85.245	410
85.296	409
85.346	402
85.396	393
85.446	392
85.496	395
85.547	397
85.597	402
85.647	404
85.697	419
85.747	430
85.798	440
85.849	454
85.899	459
85.949	476
85.999	483
86.049	480
86.099	491
86.150	488
86.200	485
86.250	479
86.300	459
86.350	459
86.401	447
86.451	426
86.501	419
86.551	410
86.601	398
86.651	393
86.703	381
86.753	385
86.803	387
86.853	386
86.903	400
86.954	408
87.004	420
87.054	435
87.104	435
87.154	463
87.204	476
87.255	479
87.305	492
87.355	496
87.405	497
87.455	494
87.505	474
87.556	479
87.607	468
87.657	448
87.707	441
87.757	425
87.808	412
87.858	400
87.908	384
87.958	384
88.008	380
88.058	374
88.109	385
88.159	391
88.209	400
88.259	414
88.309	416
88.359	442
88.410	457
88.460	464
88.511	483
88.561	490
88.611	499
88.662	502
88.712	488
88.762	497
88.812	487
88.862	472
88.912	464
88.963	447
89.013	432
89.063	420
89.113	398
89.163	393
89.213	385
89.264	374
89.314	377
89.364	379
89.415	384
89.465	393
89.516	398
89.566	419
89.616	433
89.666	443
89.716	464
89.766	475
89.817	489
89.867	497
89.917	488
89.967	503
90.017	500
90.067	490
90.118	483
90.168	469
90.218	457
90.268	443
90.319	416
90.370	412
90.420	399
90.470	385
90.520	381
90.570	378
90.620	379
90.671	382
90.721	383
90.771	399
90.821	410
90.871	422
90.922	441
90.972	467
91.022	470
91.072	483
91.122	483
91.172	499
91.224	501
91.274	499
91.324	497
91.374	479
91.424	478
91.474	464
91.525	443
91.575	435
91.625	418
91.675	403
91.725	396
91.776	383
91.826	381
91.876	379
91.926	376
91.976	386
92.026	395
92.077	402
92.128	420
92.178	432
92.228	448
92.278	462
92.328	464
92.379	486
92.429	488
92.479	496
92.529	497
92.579	485
92.630	490
92.680	480
92.730	461
92.780	456
92.830	441
92.880	424
92.931	414
92.981	395
93.032	394
93.082	387
93.132	379
93.182	384
93.233	388
93.283	392
93.333	404
93.383	407
93.433	429
93.484	442
93.534	448
93.584	467
93.634	477
93.684	485
93.734	491
93.785	479
93.835	492
93.886	487
93.936	471
93.986	469
94.037	457
94.087	445
94.137	434
94.187	412
94.237	411
94.287	401
94.338	394
94.388	392
94.438	391
94.488	392
94.538	398
94.588	398
94.639	415
94.689	426
94.739	431
94.790	449
94.840	459
94.891	469
94.941	477
94.991	470
95.041	484
95.091	484
95.141	476
95.192	476
95.242	465
95.292	458
95.342	447
95.392	428
95.442	427
95.493	418
95.543	404
95.593	404
95.643	401
95.694	400
95.745	401
95.795	398
95.845	411
95.895	418
95.945	421
95.995	436
96.046	445
96.096	455
96.146	462
96.196	458
96.246	473
96.296	475
96.347	470
96.397	473
96.447	466
96.497	463
96.547	455
96.599	436
96.649	438
96.699	431
96.749	419
96.799	419
96.849	413
96.900	409
96.950	410
97.000	402
97.050	413
97.100	418
97.150	420
97.201	430
97.251	436
97.301	445
97.351	451
97.401	448
97.452	461
97.503	463
97.553	461
97.603	465
97.653	460
97.703	460
97.754	455
97.804	441
97.854	444
97.904	437
97.954	429
98.005	427
98.055	423
98.105	421
98.155	420
98.205	413
98.255	421
98.306	424
98.356	424
98.407	432
98.457	460
98.507	441
98.557	446
98.608	444
98.658	452
98.708	454
98.758	454
98.808	456
98.859	450
98.909	452
98.959	449
99.009	437
99.059	442
99.109	437
99.160	432
99.210	430
99.260	428
99.311	426
99.361	428
99.411	422
99.462	430
99.512	433
99.562	433
99.612	438
99.662	438
99.713	445
99.763	447
99.813	443
99.863	451
99.913	450
99.963	448
100.014	449
100.064	439
100.114	444
100.164	441
100.215	432
100.266	434
100.316	430
100.366	428
100.416	427
100.466	417
100.516	427
100.567	429
100.617	426
100.667	434
100.717	439
100.767	440
100.817	446
100.868	438
100.918	453
100.968	455
101.018	448
101.068	457
101.120	454
101.170	453
101.220	451
101.270	436
101.320	441
101.370	436
101.421	425
101.471	428
101.521	423
101.571	421
101.621	420
101.671	410
101.722	421
101.772	424
101.822	422
101.872	430
101.922	437
101.973	443
102.024	449
102.074	445
102.124	459
102.174	463
102.224	458
102.275	466
102.325	461
102.375	461
102.425	457
102.475	439
102.525	445
102.576	438
102.626	428
102.676	424
102.726	418
102.776	416
102.827	411
102.877	403
102.928	411
102.978	413
103.028	412
103.078	423
103.129	431
103.179	438
103.229	446
103.279	444
103.329	461
103.379	467
103.430	464
103.480	473
103.530	472
103.580	471
103.630	468
103.681	453
103.731	455
103.782	448
103.832	432
103.882	429
103.932	421
103.983	413
104.033	408
104.083	398
104.133	403
104.183	403
104.234	401
104.284	410
104.334	417
104.384	425
104.434	436
104.484	437
104.535	456
104.585	465
104.635	469
104.686	479
104.736	477
104.786	482
104.837	479
104.887	465
104.937	469
104.987	462
105.037	448
105.088	441
105.138	428
105.188	419
105.238	410
105.288	397
105.338	398
105.389	395
105.439	392
105.489	398
105.539	421
105.590	411
105.640	421
105.691	424
105.741	443
105.791	454
105.841	462
105.891	474
105.942	469
105.992	486
106.042	489
106.092	480
106.142	483
106.192	476
106.243	464
106.293	456
106.343	441
106.393	432
106.443	420
106.494	403
106.545	401
106.595	394
106.645	387
106.695	389
106.745	395
106.796	396
106.846	404
106.896	408
106.946	426
106.996	438
107.046	450
107.097	464
107.147	467
107.197	484
107.247	490
107.297	485
107.347	493
107.399	489
107.449	481
107.499	475
107.549	455
107.599	451
107.650	436
107.700	416
107.750	410
107.800	400
107.850	390
107.900	388
107.951	379
108.001	386
108.051	391
108.101	392
108.151	409
108.202	420
108.252	432
108.303	446
108.353	448
108.403	472
108.453	482
108.504	484
108.554	495
108.604	495
108.654	496
108.704	490
108.754	473
108.805	471
108.855	458
108.905	438
108.955	431
109.005	415
109.056	404
109.106	394
109.156	380
109.207	383
109.257	383
109.307	381
109.358	392
109.408	401
109.458	413
109.508	425
109.558	431
109.608	454
109.659	467
109.709	473
109.759	488
109.809	493
109.859	497
109.910	498
109.960	481
110.010	486
110.060	476
110.111	459
110.161	450
110.212	434
110.262	422
110.312	409
110.362	391
110.412	390
110.462	384
110.513	377
110.563	384
110.613	390
110.663	397
110.713	407
110.764	412
110.814	434
110.864	448
110.914	457
110.964	473
111.015	480
111.066	490
111.116	494
111.166	487
111.216	494
111.266	486
111.317	475
111.367	469
111.417	452
111.467	442
111.517	428
111.567	408
111.618	404
111.668	396
111.718	386
111.768	387
111.818	415
111.868	391
111.920	398
111.970	400
112.020	418
112.070	429
112.120	439
112.171	455
112.221	477
112.271	477
112.321	485
112.371	478
112.421	490
112.472	488
112.522	483
112.572	478
112.622	460
112.672	458
112.722	446
112.773	445
112.824	423
112.874	413
112.924	401
112.974	398
113.025	398
113.075	394
113.125	396
113.175	396
113.225	409
113.275	416
113.326	426
113.376	439
113.426	444
113.476	459
113.526	468
113.576	464
113.627	479
113.677	480
113.728	479
113.778	478
113.828	463
113.879	465
113.929	457
113.979	440
114.029	438
114.079	430
114.129	418
114.180	415
114.230	401
114.280	406
114.330	405
114.380	402
114.430	409
114.481	414
114.531	419
114.582	429
114.632	423
114.682	444
114.733	451
114.783	452
114.833	463
114.883	466
114.933	467
114.983	468
115.034	456
115.084	464
115.134	459
115.184	446
115.234	447
115.285	440
115.335	434
115.385	429
115.435	416
115.486	421
115.536	419
115.587	413
115.637	420
115.687	421
115.737	424
115.787	427
115.837	422
115.888	437
115.938	440
115.988	438
116.038	449
116.088	450
116.139	454
116.189	455
