#Creator: pendulumdriveEventBuffer
#Creation time: Thu Apr 11 16:06:28 2019
#Time	Pos
#[s]	[au]
11.352	412
11.402	409
11.452	428
11.502	435
11.552	434
11.603	449
11.654	453
11.704	460
11.754	462
11.804	452
11.855	464
11.905	461
11.955	456
12.005	456
12.055	450
12.105	446
12.156	440
12.206	422
12.256	429
12.306	423
12.356	413
12.406	415
12.457	411
12.507	410
12.558	410
12.608	401
12.658	413
12.709	413
12.759	414
12.809	423
12.859	426
12.909	431
12.959	434
13.010	427
13.060	443
13.110	444
13.160	442
13.210	448
13.260	447
13.311	448
13.361	449
13.411	436
13.462	443
13.512	442
13.563	435
13.613	437
13.663	434
13.713	433
13.763	431
13.813	420
13.864	428
13.914	428
13.964	423
14.014	427
14.064	425
14.115	427
14.165	427
14.215	416
14.265	429
14.315	429
14.366	425
14.417	430
14.467	429
14.517	430
14.567	431
14.617	422
14.667	431
14.718	431
14.768	429
14.818	432
14.868	431
14.918	433
14.969	436
15.019	429
15.069	437
15.119	440
15.169	440
15.219	443
15.271	441
15.321	444
15.371	447
15.421	434
15.471	442
15.521	441
15.572	434
15.622	436
15.672	431
15.722	431
15.772	426
15.823	416
15.873	421
15.923	418
15.973	416
16.023	416
16.073	415
16.124	415
16.175	416
16.225	412
16.275	421
16.325	425
16.376	428
16.426	434
16.476	433
16.526	444
16.576	448
16.626	445
16.677	454
16.727	457
16.777	457
16.827	457
16.877	447
16.927	455
16.978	451
17.028	439
17.079	441
17.129	435
17.179	430
17.230	424
17.280	415
17.330	412
17.380	409
17.430	398
17.480	403
17.531	403
17.581	404
17.631	407
17.681	399
17.731	416
17.781	421
17.832	420
17.882	434
17.932	441
17.983	448
18.033	454
18.084	445
18.134	464
18.184	466
18.234	460
18.284	467
18.334	463
18.385	460
18.435	454
18.485	438
18.535	442
18.585	435
18.635	421
18.686	420
18.736	415
18.786	408
18.836	404
18.887	392
18.938	398
18.988	399
19.038	396
19.088	403
19.138	407
19.188	413
19.239	420
19.289	418
19.339	435
19.389	443
19.439	445
19.489	457
19.540	461
19.590	466
19.640	468
19.690	455
19.740	468
19.792	465
19.842	457
19.892	456
19.942	447
19.992	442
20.042	435
20.093	417
20.143	420
20.193	414
20.243	404
20.293	404
20.344	402
20.394	400
20.444	400
20.494	395
20.544	405
20.594	410
20.645	412
20.696	422
20.746	427
20.796	435
20.846	443
20.896	438
20.947	454
20.997	457
21.047	459
21.097	463
21.147	462
21.198	464
21.248	460
21.298	445
21.348	453
21.398	447
21.448	438
21.499	435
21.549	428
21.600	424
21.650	419
21.700	406
21.750	411
21.801	409
21.851	404
21.901	408
21.951	409
22.001	412
22.052	415
22.102	410
22.152	423
22.202	429
22.252	430
22.302	437
22.353	439
22.403	446
22.454	450
22.504	439
22.554	454
22.604	454
22.655	452
22.705	452
22.755	449
22.805	447
22.855	447
22.906	434
22.956	438
23.006	434
23.056	430
23.106	429
23.156	423
23.207	423
23.257	421
23.307	412
23.358	418
23.408	417
23.459	417
23.509	419
23.559	419
23.609	422
23.659	425
23.709	420
23.760	429
23.810	431
23.860	432
23.910	436
23.960	434
24.010	441
24.061	443
24.111	434
24.161	446
24.211	445
24.262	445
24.313	445
24.363	441
24.413	445
24.463	443
24.513	433
24.563	440
24.614	439
24.664	436
24.714	434
24.764	423
24.814	430
24.864	427
24.915	417
24.965	423
25.015	420
25.065	420
25.115	420
25.167	411
25.217	420
25.267	421
25.317	416
25.367	425
25.417	426
25.468	430
25.518	433
25.568	425
25.618	439
25.668	443
25.718	440
25.769	448
25.819	449
25.869	449
25.919	451
25.969	441
26.020	452
26.071	448
26.121	440
26.171	445
26.221	440
26.271	437
26.322	432
26.372	418
26.422	423
26.472	420
26.522	412
26.572	414
26.623	411
26.673	411
26.723	413
26.773	404
26.823	415
26.874	417
26.924	417
26.975	425
27.025	429
27.075	435
27.125	440
27.176	436
27.226	450
27.276	453
27.326	452
27.376	458
27.427	457
27.477	458
27.527	458
27.577	442
27.627	452
27.677	447
27.728	438
27.778	436
27.828	428
27.879	426
27.929	419
27.979	406
28.030	410
28.080	408
28.130	404
28.180	406
28.230	404
28.281	408
28.331	412
28.381	408
28.431	420
28.481	427
28.531	429
28.582	440
28.632	442
28.682	451
28.732	455
28.783	449
28.833	462
28.884	462
28.934	462
28.984	461
29.034	457
29.084	455
29.135	450
29.185	435
29.235	439
29.285	432
29.335	424
29.385	420
29.436	415
29.486	412
29.536	407
29.586	397
29.636	404
29.688	405
29.738	404
29.788	411
29.838	414
29.888	418
29.938	425
29.989	421
30.039	436
30.089	441
30.139	446
30.189	453
30.239	451
30.290	461
30.340	463
30.390	454
30.440	461
30.490	458
30.540	456
30.592	452
30.642	441
30.692	441
30.742	436
30.792	420
30.843	425
30.893	419
30.943	416
30.993	412
31.043	409
31.093	408
31.144	408
31.194	404
31.244	411
31.294	414
31.344	418
31.395	423
31.445	423
31.496	434
31.546	437
31.596	434
31.646	447
31.697	449
31.747	452
31.797	455
31.847	447
31.897	456
31.947	456
31.998	444
32.048	451
32.098	447
32.148	445
32.198	439
32.249	427
32.299	431
32.350	429
32.400	417
32.450	421
32.500	419
32.551	417
32.601	415
32.651	406
32.701	416
32.751	417
32.801	414
32.852	422
32.902	424
32.952	427
33.002	431
33.052	424
33.103	438
33.153	439
33.203	438
33.254	446
33.304	445
33.354	450
33.405	450
33.455	436
33.505	450
33.555	449
33.605	442
33.656	445
33.706	442
33.756	440
33.806	437
33.856	424
33.906	431
33.957	430
34.007	422
34.057	425
34.107	421
34.158	421
34.208	420
34.259	410
34.309	419
34.359	420
34.409	418
34.459	423
34.510	423
34.560	427
34.610	429
34.660	423
34.710	435
34.760	437
34.811	437
34.861	443
34.911	444
34.961	448
35.011	448
35.062	441
35.113	451
35.163	450
35.213	444
35.263	447
35.313	443
35.364	444
35.414	439
35.464	428
35.514	432
35.564	429
35.614	421
35.665	424
35.715	420
35.765	419
35.815	416
35.865	408
35.915	414
35.967	418
36.017	416
36.067	419
36.117	421
36.167	426
36.218	429
36.268	425
36.318	438
36.368	441
36.418	444
36.468	449
36.519	451
36.569	454
36.619	455
36.669	448
36.719	456
36.769	454
36.820	451
36.871	448
36.921	438
36.971	441
37.021	434
37.072	423
37.122	426
37.172	422
37.222	417
37.272	414
37.322	412
37.373	410
37.423	410
37.473	405
37.523	413
37.573	415
37.624	420
37.674	424
37.724	423
37.775	433
37.825	439
37.875	436
37.926	448
37.976	452
38.026	456
38.076	459
38.126	453
38.176	460
38.227	460
38.277	449
38.327	454
38.377	450
38.427	446
38.478	440
38.528	425
38.578	430
38.628	425
38.679	413
38.729	415
38.780	411
38.830	409
38.880	408
38.930	398
38.980	408
39.030	410
39.081	409
39.131	418
39.181	423
39.231	427
39.281	434
39.332	427
39.382	447
39.432	450
39.482	449
39.532	457
39.583	459
39.634	460
39.684	461
39.734	448
39.784	457
39.834	453
39.884	444
39.935	445
39.985	438
40.035	433
40.085	428
40.135	414
40.186	419
40.236	415
40.286	408
40.336	410
40.386	408
40.436	410
40.488	410
40.538	404
40.588	416
40.638	421
40.688	420
40.739	429
40.789	434
40.839	440
40.889	445
40.939	439
40.989	452
41.040	456
41.090	452
41.140	459
41.190	457
41.240	456
41.290	454
41.341	440
41.392	448
41.442	443
41.492	434
41.542	435
41.593	428
41.643	425
41.693	421
41.743	410
41.793	415
41.843	414
41.894	410
41.944	413
41.994	413
42.044	416
42.094	419
42.144	412
42.195	425
42.245	428
42.296	432
42.346	437
42.396	439
42.447	446
42.497	449
42.547	441
42.597	452
42.647	454
42.697	451
42.748	453
42.798	449
42.848	450
42.898	448
42.948	432
42.998	441
43.049	438
43.099	432
43.150	431
43.200	426
43.250	424
43.301	422
43.351	412
43.401	418
43.451	417
43.501	412
43.551	418
43.602	418
43.652	420
43.702	422
43.752	418
43.802	429
43.852	432
43.903	434
43.953	439
44.003	438
44.054	444
44.104	448
44.155	441
44.205	451
44.255	451
44.305	451
44.355	452
44.405	445
44.456	448
44.506	447
44.556	434
44.606	442
44.656	435
44.707	432
44.757	431
44.807	425
44.857	422
44.907	421
44.958	412
45.009	417
45.059	415
45.109	416
45.159	417
45.209	415
45.259	420
45.310	422
45.360	420
45.410	429
45.460	433
45.510	437
45.561	441
45.611	431
45.661	448
45.711	451
45.761	446
45.811	455
45.863	455
45.913	454
45.963	452
46.013	439
46.063	448
46.113	447
46.164	434
46.214	437
46.264	433
46.314	430
46.364	424
46.415	412
46.465	417
46.515	416
46.565	408
46.615	413
46.665	413
46.716	414
46.767	416
46.817	409
46.867	422
46.917	426
46.968	424
47.018	436
47.068	440
47.118	445
47.168	450
47.218	439
47.269	456
47.319	458
47.369	456
47.419	458
47.469	456
47.519	455
47.570	453
47.620	437
47.671	444
47.721	439
47.771	428
47.822	428
47.872	423
47.922	420
47.972	415
48.022	405
48.072	409
48.123	407
48.173	405
48.223	410
48.273	412
48.323	416
48.373	421
48.424	414
48.474	431
48.524	436
48.575	438
48.625	447
48.676	450
48.726	456
48.776	459
48.826	450
48.876	461
48.926	461
48.977	456
49.027	457
49.077	451
49.127	448
49.177	444
49.227	429
49.278	433
49.328	427
49.378	419
49.428	418
49.479	412
49.530	412
49.580	409
49.630	402
49.680	409
49.730	409
49.780	412
49.831	417
49.881	420
49.931	427
49.981	431
50.031	429
50.081	442
50.132	447
50.182	450
50.232	455
50.282	457
50.332	460
50.384	462
50.434	452
50.484	459
50.534	454
50.584	451
50.634	448
50.685	437
50.735	438
50.785	432
50.835	417
50.885	422
50.936	419
50.986	414
51.036	413
51.086	412
51.136	411
51.186	411
51.237	404
51.288	415
51.338	418
51.388	422
51.438	426
51.488	429
51.539	437
51.589	444
51.639	439
51.689	450
51.739	452
51.790	455
51.840	459
51.890	447
51.940	458
51.990	456
52.040	445
52.091	451
52.141	447
52.192	442
52.242	438
52.292	429
52.342	429
52.393	425
52.443	414
52.493	417
52.543	414
52.593	414
52.644	412
52.694	413
52.744	414
52.794	416
52.844	410
52.894	423
52.945	426
52.995	430
53.046	436
53.096	431
53.146	445
53.196	450
53.247	448
53.297	455
53.347	455
53.397	457
53.447	457
53.498	443
53.548	454
53.598	450
53.648	442
53.698	444
53.748	439
53.799	436
53.849	431
53.899	416
53.950	423
54.000	419
54.051	412
54.101	415
54.151	413
54.201	414
54.251	414
54.301	407
54.352	418
54.402	422
54.452	421
54.502	430
54.552	432
54.602	439
54.653	442
54.703	436
54.753	452
54.803	452
54.854	450
54.905	457
54.955	457
55.005	456
55.055	455
55.105	442
55.155	451
55.206	445
55.256	436
55.306	437
55.356	431
55.406	428
55.456	424
55.507	412
55.557	417
55.607	414
55.657	409
55.707	412
55.759	412
55.809	415
55.859	417
55.909	410
55.959	425
56.009	429
56.060	430
56.110	438
56.160	441
56.210	447
56.260	450
56.310	444
56.361	457
56.411	459
56.461	456
56.511	458
56.561	455
56.612	453
56.663	450
56.713	436
56.763	443
56.813	435
56.863	430
56.914	426
56.964	421
57.014	418
57.064	414
57.114	402
57.164	411
57.215	410
57.265	404
57.315	414
57.365	415
57.415	420
57.466	424
57.516	422
57.567	434
57.617	440
57.667	444
57.717	450
57.768	453
57.818	457
57.868	459
57.918	450
57.968	461
58.019	459
58.069	456
58.119	455
58.169	445
58.219	447
58.269	439
58.320	428
58.370	431
58.420	425
58.471	419
58.521	416
58.571	413
58.622	409
58.672	410
58.722	404
58.772	411
58.822	413
58.873	416
58.923	421
58.973	415
59.023	430
59.073	436
59.123	434
59.174	447
59.224	451
59.274	456
59.324	458
59.375	447
59.425	461
59.476	461
59.526	450
59.576	458
59.626	453
59.676	449
59.727	444
59.777	429
59.827	433
59.877	429
59.927	419
59.977	419
60.028	415
60.078	412
60.128	410
60.178	402
60.228	410
60.280	412
60.330	410
60.380	418
60.430	422
60.480	427
60.530	432
60.581	427
60.631	443
60.681	447
60.731	445
60.781	455
60.831	457
60.882	460
60.932	460
60.982	449
61.032	459
61.082	455
61.132	446
61.184	449
61.234	442
61.284	439
61.334	433
61.384	418
61.435	424
61.485	420
61.535	411
61.585	415
61.635	411
61.685	411
61.736	412
61.786	405
61.836	417
61.886	418
61.936	420
61.987	428
62.037	431
62.088	437
62.138	442
62.188	437
62.238	451
62.289	454
62.339	452
62.389	458
62.439	457
62.489	459
62.539	457
62.590	445
62.640	451
62.690	447
62.740	440
62.790	439
62.841	432
62.891	430
62.942	425
62.992	413
63.042	419
63.092	415
63.143	410
63.193	413
63.243	412
63.293	414
63.343	416
63.393	412
63.444	424
63.494	426
63.544	428
63.594	436
63.644	437
63.695	445
63.745	448
63.795	443
63.846	455
63.896	456
63.946	456
63.997	457
64.047	454
64.097	455
64.147	452
64.197	438
64.248	445
64.298	441
64.348	434
64.398	432
64.448	427
64.498	424
64.549	420
64.599	411
64.649	416
64.699	413
64.750	408
64.800	414
64.851	414
64.901	419
64.951	422
65.001	419
65.051	430
65.102	433
65.152	436
65.202	443
65.252	442
65.302	451
65.352	452
65.403	445
65.453	456
65.503	456
65.553	456
65.603	456
65.654	447
65.705	451
65.755	447
65.805	436
65.855	439
65.905	435
65.956	430
66.006	427
66.056	415
66.106	419
66.156	416
66.206	408
66.257	415
66.307	414
66.357	415
66.407	418
66.457	411
66.507	422
66.559	425
66.609	422
66.659	436
66.709	439
66.759	443
66.810	448
66.860	437
66.910	454
66.960	456
67.010	451
67.060	457
67.111	455
67.161	456
67.211	452
67.261	439
67.311	447
67.361	442
67.412	432
67.463	433
67.513	429
67.563	425
67.613	422
67.664	409
67.714	416
67.764	415
67.814	408
67.864	414
67.914	416
67.965	418
68.015	422
68.065	416
68.115	429
68.165	431
68.216	432
68.266	443
68.316	444
68.367	450
68.417	452
68.467	440
68.518	457
68.568	457
68.618	454
68.668	458
68.718	453
68.768	453
68.819	449
68.869	431
68.919	439
68.969	434
69.019	427
69.070	427
69.120	421
69.170	418
69.220	416
69.271	406
69.321	413
69.372	413
69.422	410
69.472	415
69.522	418
69.572	422
69.622	426
69.673	421
69.723	436
69.773	440
69.823	441
69.873	450
69.924	451
69.974	456
70.024	457
70.074	450
70.124	460
70.175	458
70.226	453
70.276	454
70.326	448
70.376	447
70.426	440
70.476	427
70.527	431
70.577	426
70.627	420
70.677	419
70.727	415
70.778	413
70.828	412
70.878	405
70.928	413
70.978	415
71.028	412
71.080	421
71.130	423
71.180	430
71.230	435
71.280	432
71.331	445
71.381	450
71.431	452
71.481	456
71.531	459
71.581	461
71.632	461
71.682	452
71.732	458
71.782	457
71.832	450
71.882	446
71.933	439
71.984	437
72.034	432
72.084	416
72.134	424
72.185	418
72.235	414
72.285	413
72.335	413
72.385	410
72.435	411
72.486	406
72.536	416
72.586	419
72.636	424
72.686	429
72.736	431
72.787	440
72.837	445
72.888	442
72.938	454
72.988	456
73.039	460
73.089	462
73.139	453
73.189	462
73.239	459
73.289	448
73.340	452
73.390	447
73.440	444
73.490	438
73.540	423
73.590	426
73.641	421
73.691	411
73.742	415
73.792	413
73.842	410
73.893	410
73.943	405
73.993	414
74.043	416
74.093	414
74.143	425
74.194	430
74.244	435
74.294	441
74.344	436
74.394	451
74.444	455
74.495	451
74.545	460
74.595	461
74.646	462
74.696	461
74.747	446
74.797	455
74.847	453
74.897	441
74.947	441
74.997	435
75.048	431
75.098	425
75.148	408
75.198	416
75.248	414
75.299	406
75.349	410
75.399	410
75.449	411
75.499	415
75.550	406
75.601	423
75.651	425
75.701	426
75.751	437
75.801	441
75.851	448
75.902	451
75.952	441
76.002	459
76.052	461
76.102	457
76.153	461
76.203	458
76.253	458
76.303	454
76.353	440
76.403	445
76.455	440
76.505	432
76.555	430
76.605	425
76.655	421
76.705	416
76.756	404
76.806	412
76.856	411
76.906	406
76.956	412
77.007	414
77.057	420
77.107	422
77.157	419
77.207	432
77.257	438
77.308	440
77.359	448
77.409	451
77.459	456
77.509	459
77.560	449
77.610	461
77.660	460
77.710	456
77.760	456
77.810	450
77.861	448
77.911	444
77.961	432
78.011	434
78.061	429
78.111	421
78.162	420
78.212	415
78.263	414
78.313	414
78.363	406
78.414	413
78.464	415
78.514	411
78.564	420
78.614	422
78.664	428
78.715	434
78.765	429
78.815	444
78.865	447
78.915	450
78.965	455
79.016	454
79.066	459
79.116	462
79.167	450
79.217	457
79.268	455
79.318	449
79.368	449
79.418	439
79.468	439
79.518	434
79.569	422
79.619	425
79.669	420
79.719	416
79.769	415
79.819	413
79.870	413
79.920	413
79.970	408
80.020	417
80.071	420
80.122	424
80.172	429
80.222	430
80.272	438
80.322	443
80.372	442
80.423	452
80.473	455
80.523	459
80.573	460
80.623	451
80.673	461
80.724	460
80.774	450
80.824	453
80.874	447
80.924	443
80.976	440
81.026	424
81.076	429
81.126	425
81.176	416
81.226	417
81.277	415
81.327	413
81.377	412
81.427	404
81.477	414
81.528	416
81.578	416
81.628	423
81.678	428
81.728	433
81.778	438
81.829	434
81.880	448
81.930	454
81.980	451
82.030	458
82.080	460
82.131	462
82.181	461
82.231	444
82.281	456
82.331	452
82.382	444
82.432	444
82.482	438
82.532	433
82.582	428
82.632	416
82.683	420
82.733	417
82.784	408
82.834	412
82.884	411
82.934	412
82.985	414
83.035	406
83.085	420
83.135	424
83.185	424
83.236	434
83.286	438
83.336	444
83.386	449
83.436	443
83.486	457
83.537	460
83.587	456
83.638	462
83.688	459
83.738	460
83.788	456
83.839	442
83.889	448
83.939	442
83.989	436
84.039	433
84.090	426
84.140	422
84.190	417
84.240	406
84.290	411
84.340	411
84.391	408
84.441	410
84.491	411
84.542	415
84.592	419
84.643	416
84.693	430
84.743	435
84.793	439
84.843	447
84.893	450
84.944	456
84.994	460
85.044	450
85.094	464
85.144	463
85.194	460
85.245	460
85.295	453
85.345	452
85.395	447
85.446	430
85.497	436
85.547	430
85.597	421
85.647	420
85.697	413
85.747	412
85.798	409
85.848	401
85.898	409
85.948	410
85.998	412
86.048	417
86.099	420
86.149	426
86.199	431
86.249	430
86.299	444
86.351	447
86.401	452
86.451	458
86.501	454
86.551	463
86.601	464
86.652	455
86.702	461
86.752	457
86.802	454
86.852	450
86.902	439
86.953	439
87.003	433
87.053	421
87.103	423
87.153	418
87.204	413
87.255	410
87.305	409
87.355	410
87.405	409
87.455	406
87.506	414
87.556	419
87.606	423
87.656	429
87.706	427
87.756	438
87.807	445
87.857	442
87.907	455
87.957	458
88.007	461
88.058	463
88.108	449
88.159	462
88.209	459
88.259	449
88.309	452
88.360	447
88.410	443
88.460	437
88.510	421
88.560	426
88.611	421
88.661	412
88.711	414
88.761	410
88.811	408
88.861	409
88.912	401
88.962	412
89.012	415
89.063	413
89.113	424
89.163	430
89.214	436
89.264	441
89.314	434
89.364	453
89.414	457
89.465	452
89.515	463
89.565	461
89.615	464
89.665	461
89.715	449
89.766	456
89.816	450
89.866	441
89.916	441
89.967	433
90.017	430
90.068	425
90.118	410
90.168	416
90.218	413
90.268	408
90.319	410
90.369	410
90.419	412
90.469	415
90.519	408
90.569	421
90.620	426
90.670	428
90.720	437
90.770	441
90.820	448
90.872	453
90.922	448
90.972	461
91.022	463
91.072	460
91.122	463
91.173	459
91.223	458
91.273	453
91.323	440
91.373	446
91.423	438
91.474	432
91.524	429
91.574	422
91.624	419
91.674	416
91.724	405
91.776	411
91.826	410
91.876	408
91.926	413
91.976	415
92.027	419
92.077	424
92.127	422
92.177	435
92.227	439
92.277	439
92.328	451
92.378	451
92.428	459
92.478	460
92.528	455
92.579	462
92.629	461
92.680	454
92.730	457
92.780	449
92.830	447
92.881	443
92.931	430
92.981	432
93.031	426
93.081	421
93.131	418
93.182	415
93.232	412
93.282	411
93.332	404
93.382	412
93.433	415
93.483	416
93.534	421
93.584	424
93.634	432
93.684	437
93.735	435
93.785	447
93.835	452
93.885	456
93.935	460
93.985	453
94.036	463
94.086	463
94.136	456
94.186	459
94.236	454
94.287	450
94.337	445
94.387	435
94.438	435
94.488	429
94.538	416
94.589	420
94.639	415
94.689	412
94.739	412
94.789	407
94.840	411
94.890	414
94.940	409
94.990	418
95.040	423
95.090	428
95.141	433
95.191	429
95.241	445
95.291	450
95.342	448
95.392	458
95.443	460
95.493	463
95.543	463
95.593	450
95.643	460
95.694	457
95.744	449
95.794	450
95.844	443
95.894	438
95.944	432
95.995	418
96.045	422
96.095	418
96.145	410
96.195	412
96.246	410
96.297	411
96.347	411
96.397	404
96.447	418
96.497	422
96.548	420
96.598	431
96.648	436
96.698	442
96.748	447
96.798	442
96.849	456
96.899	459
96.949	456
96.999	462
97.049	461
97.099	462
97.151	459
97.201	445
97.251	452
97.301	447
97.351	439
97.402	437
97.452	429
97.502	424
97.552	421
97.602	409
97.652	415
97.703	412
97.753	408
97.803	412
97.853	412
97.903	415
97.953	418
98.004	416
98.055	428
98.105	433
98.155	434
98.205	443
98.256	447
98.306	453
98.356	455
98.406	450
98.456	461
98.506	461
98.557	458
98.607	460
98.657	454
98.707	454
98.757	449
98.808	437
98.858	441
98.908	434
98.959	428
99.009	426
99.059	420
99.110	418
99.160	416
99.210	408
99.260	413
99.310	413
99.360	413
99.411	417
99.461	422
99.511	423
99.561	428
99.611	426
99.662	439
99.712	441
99.762	446
99.812	450
99.863	447
99.913	459
99.964	460
100.014	452
100.064	460
100.114	457
100.164	456
100.214	453
100.265	442
100.315	445
100.365	441
100.415	429
100.465	432
100.516	427
100.566	423
100.616	420
100.666	415
100.716	417
100.767	414
100.818	407
100.868	416
100.918	418
100.968	420
101.018	423
101.068	425
101.119	433
101.169	436
101.219	434
101.269	443
101.319	447
101.370	453
101.420	453
101.470	447
101.520	458
101.570	457
101.620	451
101.672	457
101.722	452
101.772	451
101.822	447
101.872	429
101.923	439
101.973	434
102.023	424
102.073	426
102.123	422
102.173	420
102.224	417
102.274	405
102.324	415
102.374	415
102.424	412
102.474	419
102.525	422
102.576	424
102.626	430
102.676	424
102.726	438
102.777	443
102.827	441
102.877	449
102.927	453
102.977	456
103.027	458
103.078	446
103.128	459
103.178	457
103.228	453
103.278	452
103.328	447
103.379	445
103.429	441
103.480	426
103.530	432
103.580	428
103.631	418
103.681	420
103.731	417
103.781	415
103.831	414
103.881	405
103.932	416
103.982	417
104.032	416
104.082	423
104.132	426
104.182	432
104.233	438
104.283	432
104.334	446
104.384	450
104.434	451
104.485	457
104.535	458
104.585	460
104.635	461
104.685	450
104.735	458
104.786	454
104.836	448
104.886	447
104.936	441
104.986	436
105.036	432
105.087	419
105.137	424
105.187	418
105.238	412
105.288	413
105.339	412
105.389	412
105.439	413
105.489	408
105.539	418
105.589	421
105.640	424
105.690	431
105.740	435
105.790	442
105.840	448
105.891	440
105.941	458
105.991	460
106.041	460
106.091	463
106.142	461
106.193	461
106.243	460
106.293	448
106.343	452
106.393	447
106.443	440
106.494	436
106.544	428
106.594	426
106.644	421
106.694	407
106.745	413
106.795	411
106.845	408
106.895	410
106.945	412
106.995	414
107.047	418
107.097	416
107.147	427
107.197	433
107.247	437
107.297	445
107.348	445
107.398	455
107.448	458
107.498	455
107.548	466
107.599	465
107.649	464
107.699	463
107.749	447
107.799	456
107.849	450
107.900	435
107.951	438
108.001	431
108.051	426
108.101	422
108.152	415
108.202	414
108.252	409
108.302	404
108.352	409
108.402	409
108.453	412
108.503	415
108.553	415
108.603	425
108.653	430
108.703	430
108.754	443
108.804	448
108.855	454
108.905	459
108.955	451
109.006	465
109.056	466
109.106	460
109.156	465
109.206	461
109.256	457
109.307	453
109.357	433
109.407	441
109.457	435
109.507	424
109.557	423
109.608	419
109.658	414
109.708	411
109.759	402
109.809	409
109.860	410
109.910	406
109.960	414
110.010	418
110.060	422
110.110	429
110.161	424
110.211	440
110.261	445
110.311	446
110.361	456
110.411	459
110.462	463
110.512	464
110.562	454
110.612	464
110.663	462
110.714	454
110.764	454
110.814	448
110.864	444
110.914	437
110.964	424
111.015	426
111.065	422
111.115	414
111.165	415
111.215	411
111.265	411
111.316	410
111.366	404
111.416	415
111.466	417
111.516	418
111.568	427
111.618	431
111.668	436
111.718	443
111.768	436
111.818	451
111.869	454
111.919	455
111.969	460
112.019	459
112.069	461
112.120	460
112.170	446
112.220	455
112.270	451
112.320	444
112.370	442
112.421	435
112.472	433
112.522	429
112.572	417
112.622	421
112.672	419
112.723	413
112.773	414
112.823	413
112.873	416
112.923	418
112.974	410
113.024	424
113.074	426
113.124	424
113.174	435
113.224	439
113.275	443
113.325	449
113.376	443
113.426	454
113.476	455
113.526	455
113.577	459
113.627	455
113.677	456
113.727	454
113.777	443
113.828	447
113.878	444
113.928	438
113.978	436
114.028	433
114.078	428
114.129	424
114.179	416
114.230	420
114.280	418
114.330	416
114.380	418
114.431	417
114.481	421
114.531	422
114.581	416
114.631	428
114.682	432
114.732	435
114.782	441
114.832	439
114.882	448
114.932	452
114.983	445
115.033	454
115.083	455
115.134	457
115.184	457
115.235	447
115.285	453
115.335	450
115.385	438
115.435	444
115.485	439
115.536	435
115.586	431
115.636	423
115.686	424
115.736	421
115.786	413
115.837	417
115.887	416
115.937	417
115.987	418
116.038	415
116.089	423
116.139	425
116.189	423
